0.psd_delta,0.psd_alpha,0.psd_gamma,1.psd_delta,1.psd_theta,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.delta_rel_power,2.beta_rel_power,3.psd_delta,3.psd_theta,3.psd_beta,3.psd_gamma,3.spectral_entropy_value,3.delta_rel_power,3.beta_rel_power,4.psd_delta,4.psd_theta,4.psd_alpha,Stress_level
50013.5669950987,20348.17143585958,2713.400660272213,48220.10467412362,13783.896391246844,46500.564710029015,9949.271049001632,14079.87048553219,15674.859041885942,3565.448629075232,4.973731944767127,0.1232507669233892,0.4403791919695974,22435.619007777736,7462.547141450481,12286.509517216631,2976.693916940445,4.976727218235687,0.1232061868094761,0.4675951898304866,30389.985428853663,10461.1225552425,17856.235477901293,0
43775.18915965644,34139.40939963806,2956.802322214536,39789.30862906026,18108.05929915219,33193.72666381764,15630.085320919155,26902.48099891897,7886.545794665396,2518.064075648273,4.633450649509546,0.2725855666786054,0.1813722065944031,27361.329763694044,17819.675977422256,7175.25889122924,2261.312609160232,4.620382120228473,0.2030925271161162,0.1863768476950621,35537.14625606159,21086.357299618536,38640.36635701717,0
20396.28370857319,32900.62066996996,5278.437077534164,22205.974754458766,19116.09968947141,20835.441914383944,17956.390102783065,25874.59069352572,14006.08407869943,4133.244101266571,5.002813779249835,0.0963711836220353,0.4442319005845579,14030.222164994118,12781.466690181787,13979.727534218822,2775.791678356078,4.899785134618523,0.1185592905151036,0.4173981806195494,18494.907166236644,11109.995969373917,42609.019452232016,0
41119.20501784064,36904.39416911879,3540.675256787464,38121.33764731145,21057.830409569324,37252.23857862434,27296.498388151325,24282.550961195506,10407.758755251927,5029.717531666469,4.7544740025553285,0.1999454990083158,0.2601525974731453,41917.56021475439,16477.401570057697,11328.046921336902,2594.1440290140827,4.499061731960743,0.2389455351232669,0.3316187268400749,40891.12818089868,24007.975608146466,32612.851714476088,0
28443.032280313702,28967.645608335904,4694.727575500455,29831.74984050897,19420.17433699297,32731.34816839564,11252.4437919545,20723.0575237967,9580.064043245002,4594.8958835876,4.879962555610242,0.2146331673308193,0.3083087580425335,23223.18176763073,4947.522367442791,11441.848320667988,4116.292102353843,4.830964624716325,0.12879755438423,0.4765091540423765,15534.076814813245,9477.617223856976,24895.458964972066,0
21042.61589482372,17438.769149826243,3110.907340435292,21700.893960035817,18051.33876271373,25102.08884389427,15119.143142606772,12145.536666982043,7789.923619817757,2470.6614498630074,4.603882247429003,0.2402856308028984,0.4066204030338945,20775.68841888621,26854.26836117884,8730.107141151131,2286.291620541799,4.691676152857114,0.1549695772769269,0.4338242116363484,21225.06026670693,35280.292567287805,17951.512341181693,0
31603.96474831969,20433.34232211297,2151.7663126391453,25683.05520977357,15003.296134582424,27832.122168951108,16194.793250185245,9804.635907775022,5944.482869881272,2140.154158264072,4.686600946745435,0.2934908145986855,0.2952444733110015,11871.51494747042,11692.42693681264,6980.916609772772,1794.3964225695065,4.868853831137853,0.1019269555580044,0.4726722264396381,12391.477351472771,10877.428645512438,12884.145076136372,0
22493.45922748017,10255.571619217177,1522.1573913951663,22921.442768637207,11323.20444136887,20778.84337168073,8157.497367330108,6559.081858715037,7310.927503205311,1529.1830044779558,4.753563910822927,0.11134735907007,0.5360099841885121,18963.59674168556,15501.407467219417,8439.012220077953,1819.633654594148,4.797538730723844,0.0910292271683954,0.5361150605255107,28112.31681446421,19243.008744694,11962.080219736692,0
20154.83055744145,13942.603266266184,1415.7373577691037,23964.99044123162,14659.122775875428,23275.088838676333,18882.3573009266,8156.159597355905,6489.8621288949325,1690.069372647227,4.428727299882126,0.2421406689297421,0.2508435546646295,13164.819200776465,17138.06223320848,6548.776757700364,1590.993828631728,4.656619987940357,0.1005381858833493,0.2553658850484628,12070.63483667018,17857.914234256536,5708.348734206161,0
22839.11120482252,17689.95539916128,1834.372380896631,23183.17473024977,4736.861574792567,24701.52994015374,4337.986793705863,16229.083135354382,8122.809232636534,1829.5976703416848,4.698492449982761,0.2287658417818945,0.3835798000521654,17108.53451127122,6188.968575309208,7760.110438919146,1056.5720568241966,4.970564431440821,0.1373660035464348,0.4355116338105245,15771.147793738144,8145.647686417695,13392.2963230448,0
16807.381780397107,3690.565408362948,2096.325789804114,13902.827022747311,11848.432347879892,15759.322855672151,11975.929207328203,5430.315886231566,4597.770937709312,1108.2702035775224,4.7455385147923055,0.1754194763658805,0.3833591660655879,13389.486175470243,7366.054857544133,5214.444624072547,1283.1480259322393,4.765596766107421,0.2316645025966233,0.4289747274995437,16236.694862234795,5487.8590959136,3403.2093301677924,0
10296.2757565301,9883.28256867265,2041.2403767152107,6596.44163766452,5890.084374241876,6819.585581951063,8169.344119484738,10767.930098425317,5641.930004667674,1645.9887988435491,4.53284945615534,0.1480527261112471,0.2487502981312767,5672.0200997583415,8916.72015294611,5841.52527857719,1836.753791270657,4.659388690925122,0.1114295947679845,0.3320181284909128,7905.43536759727,9980.666060996473,5725.710642066156,0
14574.32655285193,7723.989335351683,1761.1223289603458,16712.68300508241,12250.14071012038,19019.20852899859,13153.32234033222,12451.016557192155,6179.976847840586,1707.209420520607,4.591151756284323,0.185106750971423,0.3138632149877084,18188.20594184016,10306.215809162311,6865.467916783239,1748.7720582471534,4.635292520122554,0.1977951934954553,0.3687036162409663,12604.795988536373,8045.889116561018,8035.751670835268,0
11823.522551913651,6034.641245682103,2875.850833427898,10754.32945699691,10075.820861909724,10015.437660075808,7853.754683802785,5041.710081171961,7967.200781615952,2286.9332828730894,4.926640300409519,0.1578861926713039,0.4580638039773413,10888.843679585883,4655.421811986866,8591.980356579583,2341.554654411858,4.911682214625786,0.1594349759982305,0.4980878037876524,10633.612903412326,5548.4216073634325,3218.850622324535,0
13968.044628468955,9798.413976499956,1020.532077802198,13949.81070015066,15057.999208598045,11269.601459376558,18597.96184052065,4204.372314135147,4223.823265259576,1538.6098009800437,4.628638630747773,0.1044057384041023,0.3451772229967654,14629.651134959426,17878.700245447017,5451.776990885208,1460.2903500958798,4.626891823059362,0.0754836317270246,0.3999250101731755,14653.641072842733,15923.90737855512,8377.884071782286,0
17146.9645865377,6113.720843294835,2487.9605892661843,20103.480742191456,7654.811410533282,21343.52593496524,9287.054808025869,7229.487222730572,4936.699233590947,2653.720918675319,4.353361943455081,0.3008130822555079,0.2910719210924065,12812.077167884698,6050.239420843884,5374.516989091961,2629.01567734825,4.453978549044673,0.2581287061972835,0.4019570370165981,9915.938759645534,11866.222773261885,4157.549206002676,0
10115.76391786535,8059.101779654356,2695.249929844248,12229.086127647752,13708.21834914721,15597.626548537984,12982.497500492747,5365.65690717699,9672.182182714265,2382.679367864705,4.910904835598884,0.1290668255015472,0.5608257400073487,14505.6218128868,13030.828585114425,9225.821922796396,2043.0245725422,4.798036836663753,0.1393229596530886,0.546886374636256,12141.086686923838,14329.995258185134,8284.963931958826,0
13354.535538431805,11222.92427245524,2231.689088189623,11609.570718174786,9152.183610819056,15440.836077273903,8476.302857803663,7612.177049811636,7280.656013645534,1740.2360988641983,4.6723982931299455,0.123261769308087,0.481083266867863,15171.9303834358,5710.1982436898015,6748.531749899868,1672.3957385749895,4.6616063129349765,0.1315553934239897,0.3746009927397503,14478.213018974637,5125.990999676635,14350.844355468416,0
23462.708437198387,7867.4297749280995,3322.438351808486,17221.933310336444,8402.716886615177,18931.41176442976,8955.37806483494,8928.709859515608,6789.421402252911,2201.813663026416,4.819936826673228,0.2092830890306231,0.295407424787972,17913.70286122713,8691.398021840381,6232.06593169137,2379.446331913038,4.842944539801699,0.1860575652708415,0.2559493364465041,15657.67161678342,7369.464928621547,6989.3810604539385,0
16320.913009711592,9132.566471463972,2982.4554737045114,12771.546363372549,16483.422430242445,12635.14232434318,15838.933939342978,8547.208517868057,8092.987930960709,3243.355433061361,5.098934768550246,0.0904795645139751,0.3546159152669439,10206.01812192759,14393.593591739507,7667.880860611611,3232.626518591132,4.997906601128763,0.0857321584171199,0.3082583046024775,11677.029792294625,11946.21054459387,12341.59233710404,0
14218.998509198553,10289.414128482127,2705.5951701223794,12801.646317183098,7710.598680194418,9536.041643471946,7938.636835062881,11657.567501696692,5085.973246158057,2845.792246985625,4.867195914768312,0.1459685861153669,0.2907635102671221,13064.871034231865,7193.841072914886,4874.453641835612,2741.61843308005,4.84802838047552,0.1735750672191629,0.2555997058776496,12238.885206125924,5520.949746769127,10500.265281085192,0
10782.978393584246,7677.357408250425,2970.2710726560204,10498.53480670222,16658.74450782302,8705.0852568545,17589.354331351737,10468.575449433498,5112.985729365788,3200.092387171482,4.832008135974216,0.0911379351190905,0.2940327262525978,9697.901358087234,10675.16099833093,5436.734615448074,2794.652136485178,4.851997702753768,0.104302549388361,0.3758413862642266,11001.74098756924,6017.753602819202,7671.56619284552,0
12570.27142278746,3988.6072925909903,3862.565912466255,14517.892008638364,8530.632160010955,15038.60146773091,6709.959699381914,4861.305710988642,6230.974626889688,2707.4593517828707,4.662586009402864,0.2839276165714889,0.3419358521956762,12800.06623224181,4462.779636880305,7278.308851498918,3079.9698437585484,4.7686863496259,0.2473182973877528,0.3748718842383015,15347.80451702811,6227.069181461358,6382.019671143862,0
27981.88520287112,7340.713867202423,4288.225224544453,25754.761255792146,3351.148380818447,15686.642571690696,4647.370336423306,7733.578742736499,6870.201968441746,3956.7530225827127,4.852736335482649,0.1289066949021219,0.4529025676127838,14120.649296937809,5062.832242118195,7326.906633379072,4015.299968832992,4.871735016671484,0.1233121643327801,0.439193146407603,16519.500021126623,4836.3709352175765,9938.16795567006,0
18406.9647262818,6975.379948361343,3293.9395062164213,15952.386463234125,3398.5887695848915,11978.436939047568,1981.201655310912,9313.14602149086,8806.365836001605,3755.4379831393726,4.718496747243616,0.1672437264393501,0.4376376748620459,10148.179478221466,4416.583374477544,9581.060564173298,3816.8810529604143,4.966254353699928,0.0800614986023387,0.5028855509250287,11830.581374064965,6174.312033811558,9642.828010760268,0
14365.58244950294,11800.901342131265,4054.025842315681,13189.197889583334,6675.169921552716,14916.635042527229,4679.839040843651,15744.950123242685,8345.979384382686,3402.174087991536,4.7710601128840855,0.1976081196235508,0.3474288217328726,13475.191244296624,6525.676685298296,8416.203855388647,3621.4927710740008,4.7806365488286335,0.1822341645967854,0.3625480990017535,14404.146143918297,7673.738782189747,12068.6953734225,0
6480.891360688937,11513.3922073715,2627.6054773720493,5853.990368481972,10123.001305640117,9346.78834848774,9418.514631760256,5429.851381481769,11024.43025571026,3593.837436278904,4.765032983146991,0.1068509463796728,0.4451287319113651,12085.698168639854,4754.028550986935,10237.826616968125,3894.989805338355,4.800755531905573,0.1166568589837208,0.4355499029437209,5689.534525283904,8342.769342649804,10312.069331697454,0
11184.650611811108,9392.12762683163,3273.352877315694,9090.023716344847,9024.159267851835,5709.724085101567,7215.975102834015,5642.151611504413,7553.411605418501,3643.324014498956,5.014034170220509,0.0707624999696194,0.4544473698808678,7389.097994321403,5316.680051028463,8432.618935164792,3521.3967555393,5.0309493804970025,0.0822648213247515,0.4673527178374787,11458.206648707956,8982.11655679496,6664.481778035064,0
17525.589735147474,7907.672531083331,1776.295887355262,17115.68160102362,6747.453473347237,15925.437193998529,10103.35594505759,8989.600873402325,10167.399508747028,2128.27222201986,4.722634613344807,0.2309742790957632,0.3980776617010478,15905.827221127553,7842.220503443075,9833.266650597849,2172.747909749125,4.690449099798602,0.2269993278521868,0.4183199187983645,15516.905843890225,7826.465422466312,6358.131592314307,0
18661.200775453028,4221.006984667168,2392.948403864268,12523.37638518191,2492.1113140801654,11190.572068565296,2906.67327646612,5296.227214069243,7771.33049352593,1754.382879869916,4.806356574746297,0.1838420198247552,0.575809035934579,13877.032591045385,5100.506928100233,8263.415696975351,1910.551728409244,4.874577198166129,0.1776568459037498,0.548817398235394,17029.00932732106,5168.849708998464,6596.205783601792,0
20169.527309873192,9342.02841006793,3178.628281553948,13730.383783681567,6715.231217926348,12568.636175360309,11257.86520310395,8833.433820820004,11790.971003726025,2090.845985469609,4.823560344629365,0.1227055549866002,0.610567377401167,17197.479499605677,7702.571235115412,11045.721616248691,2462.593275181659,4.922136045845842,0.1594430908732022,0.578982373698652,23343.49564152242,7687.748783419479,11873.845217769302,0
12637.322924770046,8507.379846210933,2421.753073205001,15400.410441387976,9487.031428056507,18168.24401465249,13234.07179639342,4364.899272444282,11366.288906893602,2509.2556126424247,4.7799755590685296,0.1373410849611261,0.5799015212619458,16594.572288642976,9733.30921630548,11611.111876341356,2772.513238404298,4.791459437841833,0.1204354979973236,0.6325131503027478,18038.304600744854,12149.718565347604,5317.375309032885,0
2975.777309961104,13491.204252086383,3384.5167819820817,2071.733729248426,15806.28386912729,3177.781279005119,15540.75720915576,9508.13062143357,7651.70963919418,3568.0322934762767,4.877302460506392,0.0236975880152674,0.3582719912396948,6416.953021625325,10338.631954966384,5814.559953366022,3065.6991316337408,4.927689534817427,0.0510256523484212,0.2919215005738628,9080.474163996008,11705.028527658234,17238.22021033909,0
63473.74058119652,33724.62238960981,8177.67034866961,59969.38000322935,33049.59680354175,54467.39583366542,29886.825036169583,27557.40129642833,19097.421399234667,9134.267083905394,5.031604859575839,0.1889641580508907,0.3904831332006303,46872.43532998225,28521.763584683376,18371.454247521426,7793.107084369192,5.047641703521065,0.1912121287413676,0.4101606583067556,45305.77492055159,28827.59097698454,21321.312042245005,0
32612.60400093261,22161.743436684326,15711.94397177326,36959.4769417143,50024.17618147304,39387.78983279174,46903.73120095478,13455.900495936425,12431.9072561285,15935.894373972362,4.507760248254392,0.0746842423411029,0.4897426615468773,31484.17066748155,41441.74984650327,11368.844848537476,13576.768785072392,4.392912266804663,0.058993333257266,0.5395270774646235,24385.618168483896,33143.33236459613,10830.362787396783,0
40683.85096233535,38785.03547167043,17793.856161888667,38395.03049761627,26726.8879598484,36326.01136297415,23532.14371965044,25108.88001540791,20767.69854374378,18232.888559831787,4.718721476693538,0.1412512128861794,0.3989861810953281,31105.148497055303,17812.07712724182,17688.28297557869,17074.19967844811,4.720868670705674,0.1337799919310292,0.3754566850195847,27948.05215782592,15885.789990945972,29467.16150467,0
68608.26172113883,21858.3105049748,16992.485266344163,63454.96265500165,51467.1294862021,54389.19968261067,45075.74182265569,16370.201261594158,18977.87998389047,15703.264433984728,4.718436616738043,0.141255140448924,0.3273538972735357,43447.49491870003,34662.578836602865,17301.16113084535,14709.064534396184,4.762145132197522,0.1479465663842846,0.326742719868247,43211.803953098206,26123.32600653429,15152.41433008785,0
30354.82251845533,34489.0052349977,19094.6676617462,32216.54204542609,23641.400463403137,30426.34127802271,23930.16277519788,18457.96102638352,20808.968629484843,18889.344737896143,4.863039786612405,0.043460960238221,0.4207012808964712,30639.90817439401,20526.213374549923,19999.44321321777,18108.48837501087,4.823998330082104,0.0569811728601308,0.4183497314350752,26499.123239725235,20393.68630358716,24321.636198324068,0
43226.32741064973,20864.519301209795,13268.138693159666,47057.41080159293,28942.07945904221,44826.34254990573,26590.168527845683,14492.075766007005,31794.38759030792,10045.04761068248,5.056786388086198,0.1834493459213905,0.4838061703681691,34172.705088206785,22385.75236680197,27533.60572577693,9950.86166053001,5.077845371893803,0.1700378511822158,0.5014851234807628,25048.026499556367,19869.38690140952,11536.763257235034,0
28845.861152781214,31639.454264071817,15313.98523983115,26638.60965438002,15285.778929103846,22991.75116388609,13364.868219498729,16936.711488980167,13871.447966783857,15813.31691444836,4.743270758684275,0.1136680787003583,0.2173908929756656,20536.94859408827,12229.81032556696,11320.403150143293,13850.709484456558,4.782824779276145,0.0884360099155202,0.2230038862001317,21892.323856170347,12100.493373714522,17999.82585772991,0
18186.247373107755,46012.817619794536,13821.18622092651,16207.69256784472,22303.283249983804,16941.895400241152,19429.011371747565,22333.004619160103,19731.216588947354,12859.68620623422,4.864553810192271,0.0673438891006009,0.4337063192104502,11777.799493339158,18977.244389484847,17826.082668745505,11818.127482029013,4.828176831569048,0.0446949228823132,0.4150602621578322,9334.572382263614,25124.922316141605,29313.23889211953,0
57933.43279952279,33102.253826753986,15183.048132208543,58109.84820707186,25485.159985106977,49659.94086430687,20146.411985789706,23532.86986141285,32980.76776818699,14589.277612041413,4.72143027812417,0.1184144184500806,0.5150333805405765,42024.10137113926,23184.529291521343,30747.41792534017,13506.45572501692,4.6997831221762825,0.1152500690315764,0.5220357054381337,40884.82913167916,23729.20878625794,18901.83798543288,0
35072.63526176625,31436.04497516411,8750.59810979695,35255.87603598268,39684.05208195248,31237.50653389867,31125.953309683817,14674.26311549515,33767.232580227515,9130.58952233898,4.7391525783545925,0.0766879352763916,0.5781470264957213,23796.09088875736,33487.05697960431,31328.693855309568,8441.192480214391,4.678838354892783,0.0630630332225398,0.5706732765923394,19625.39406772403,29189.99050019364,21142.03031559616,0
57885.72482377115,20733.29030324641,11771.057543304312,57008.79989533944,39415.9626048248,50782.10881747952,34358.28709356043,19039.964310319505,31889.7148414814,11528.035265420744,4.849039679725587,0.1672539296205451,0.4466271934750495,38391.05265475404,25247.19489038706,30479.710169072903,10684.64457110389,4.855968072381081,0.1367850775275353,0.4740417450367432,33408.39639586358,22244.06385118192,20088.69656105463,0
37233.18882162399,12391.008472907297,16754.33516696637,30831.06463056641,38121.65183979746,28173.568490010803,36220.74341243479,17981.191750983784,21690.146612851982,14755.322730119768,4.953835088857528,0.0709545758055899,0.4101802158162725,34084.89319733353,28206.990911906632,20229.381429450223,13811.201702851964,4.907974302637279,0.0823800304388583,0.4312394211265376,29964.72983215076,19635.7862747946,11049.982648079254,0
43004.46382419759,27562.73229602188,11951.486486589036,47943.10476035615,34985.24194324608,44987.17661480634,33882.96280228666,19838.548442280284,29220.069865971585,11581.898216454943,4.641601766166046,0.0992366440823335,0.5184885631803235,38692.47338165661,32534.06985745539,25773.447537112053,10349.42443697101,4.619813158993343,0.0751737493182547,0.5318559272928346,33414.81386271151,40963.23238435307,14859.148158983946,0
24556.72644751068,48619.23758849197,15201.171099023746,21163.73639111896,16360.25260637596,16560.860392558825,18065.40730773601,23263.20251095324,21314.1529605938,14993.889094322563,5.026172067568707,0.0347263803874764,0.3798987814973414,11537.288665416874,9413.426710447467,19124.401890926787,14092.816327478356,4.857015062685977,0.0232128391088021,0.3636624089298873,17252.61516889638,9925.283959468046,37298.38261167466,0
23140.65680369419,50714.71180205295,14969.83283903719,25428.509460285262,15479.428641770091,24465.81699026897,12143.11272585856,34810.243473184506,18849.227550520547,14756.821258171203,4.951310572864492,0.1115702185798828,0.3795684955592625,25032.71813994449,14287.171028986011,18525.43788721344,12662.635425704491,4.827102402166962,0.0769469276038569,0.3679428468888422,20042.489855188287,14544.996586276242,38916.59348403444,0
25107.732911504907,28026.74405657624,11630.353483385054,35296.35753095856,19686.07776564485,31202.283429088395,18292.169199757387,15149.62114689471,29889.25375605544,11709.42581676851,4.738098762583944,0.1371520654182079,0.4964698571545481,28819.745832469147,21092.655616871667,28244.69151224156,10907.11722168303,4.869794282154046,0.1025463746269202,0.4888054971762195,25097.33411059748,24887.11140813896,25689.31939776744,0
49897.20315104269,26025.455080769563,13268.19814661592,40689.11993356395,13027.39820782718,30651.24244111267,15294.770173206856,14386.779352618338,23954.528489393604,14044.60621161193,4.594371997313542,0.1216842784909688,0.2772190967925722,26526.99869225076,18190.732531834605,23219.85158939228,11656.457902178416,4.803038945737066,0.1240410263804935,0.3086449430262541,21065.94852165138,15425.91624222122,18708.22224339654,0
35778.44241262137,35751.367684798905,13610.956392847784,26388.675082317903,34072.30221346133,23047.9003715746,32282.25895598185,22196.323031229043,22535.141392019825,12106.028333902192,4.985056895973765,0.1015113584612275,0.4000825745416955,26492.656068685308,26947.75010566984,21004.33964692251,10977.353659540227,4.986313355705645,0.1472666144227895,0.4156043521276893,27380.41153528881,19992.45437039387,26183.346154324867,0
17863.918792721684,27145.0300419589,16507.418465316838,16985.85605486804,39648.53589879417,16693.724635192404,31864.894018094965,20059.35891904683,17995.590672915503,14374.400921196206,4.810756160152216,0.049151297472139,0.2723174811633876,12690.35861533415,24531.364101673367,14969.871051216514,13107.555782900014,4.767015051722573,0.0498407656226224,0.2657531269442658,10638.136532066716,19271.49417683834,18667.95475149152,0
43833.26276335724,27468.84772052287,15587.155909663988,49836.80899117734,19131.09165364505,46463.74086069318,18370.05124196413,12282.476946752446,21257.109312507444,14638.668483012476,4.780357363005084,0.1253175580693372,0.4392369189108716,40160.67100027454,15215.473976954829,18188.567286941285,13757.547741081033,4.769967050564151,0.1092287729695162,0.4580159592587476,31859.486322554127,13896.901748384736,16947.153608659373,0
23814.08363821203,19621.95491499906,11586.500731279695,13507.988680334603,34263.29475875886,11448.548352952756,30235.92128338563,18334.055680862675,38231.15980861525,11642.478538432886,4.991233907229188,0.0363813041763657,0.4939473290385504,17629.158304770288,24799.11064559762,33734.99304937208,10177.064350717908,5.0111653615190175,0.0651973329524017,0.4805865156975874,23242.522479985942,22346.99614485677,15746.275901794652,0
38485.15403425603,21465.10492531679,14334.665749072232,38611.24646807561,32870.48994870897,35849.388020525934,30630.04317070741,22175.29030309349,26074.62435241664,12532.005062999462,4.894244747272424,0.0353515662771101,0.4955578086066879,34918.63834399088,28698.270197730355,23394.31313717943,11436.586019945093,4.963241227433384,0.0410180943338183,0.477290295722046,29620.76274751296,25178.427517336408,18382.246961928508,0
52898.118368217794,16991.798718714093,13778.90736720638,53976.33260270099,43767.696916773806,44751.84794060703,40671.03842966339,15583.207123453618,29795.19950431556,13437.528529699586,4.901918811908966,0.1657989629850436,0.3400886734298318,36311.78710326536,27196.167827101708,27069.759809301944,12509.715747190974,4.870725375495288,0.1720428103165096,0.3657026740223608,35359.62578418598,19872.84846651133,14381.581833497425,0
6261.178107323733,40261.3910755524,13538.039753766012,16691.67192861196,49506.483677818105,16892.01593873701,46563.608448014056,31550.04331767408,29892.13545995544,10651.8863948059,4.842104444132271,0.0333765966247745,0.4740477216509379,8580.384771061474,58384.40567645625,24618.82831463344,11996.861320143871,4.658858480189218,0.0275884501714783,0.4719094150289895,10356.273994550042,51205.25717299267,23548.70624492422,0
20460.752228019865,29626.974624298626,12496.169536161546,48888.464169255225,15080.181869433109,52809.326875383646,10076.647414431753,24475.02485339677,29474.570070619186,9803.880731853396,4.639715801013093,0.1002951516958881,0.4542132799201025,44917.56053600486,8501.112783595718,25862.830208486703,10227.794525185938,4.86202964869705,0.0915989011279237,0.4266518663050622,27125.291127184453,22008.973965113903,15537.502027860042,0
22375.98061579288,40026.01878597785,10627.189736203114,35653.496320237,53780.78321802312,33065.03888612072,50034.35298666499,24745.907462094925,25833.557782543623,9482.88649859519,5.046177475155642,0.0564633523398189,0.5077493141430904,22033.459786939176,33920.07407734382,25946.273753543333,9170.63804426261,4.996817540010568,0.059516140284766,0.5403887780162503,11788.433182941328,20984.21244621314,32718.74797420987,0
40611.7967530926,37608.68974902065,12144.910333437603,44988.5639336914,30061.84994625888,36724.51263271544,26668.462802187616,21943.447371749266,34606.12202231635,10829.391648724924,4.87361844297986,0.0777783213226258,0.6607858962661919,23364.80193034025,16701.161104500177,30768.76159810633,10096.063999052318,4.879592235873801,0.0473510763026214,0.6423038101730266,16258.28649125379,18986.962121695524,24509.54420423412,0
41071.46862611891,19577.03938897432,19298.265333521085,18921.812728600828,38375.89234330971,9924.695391005973,39314.47649387091,20826.27807635998,23490.70121936993,16170.683317769768,4.775965742321636,0.0085408109357243,0.3388522562407271,18257.517739965693,33438.51553267696,22899.955253911285,15425.377158378518,4.798505350719345,0.0383010431969042,0.3710465583799593,32865.53781649177,36525.11505043983,14254.970551701024,0
19530.096435697866,40219.10585948936,14559.584254629755,26382.092298700463,45761.7794379375,25405.568067319167,43000.22862264212,25063.514778164023,33860.94546186838,13466.691679874071,4.984437403743647,0.0685651142875161,0.4929189319079031,16975.380999488356,44273.1716280438,30675.932883135465,12121.70522005583,5.018082236993696,0.0299687177687971,0.506966666070358,17773.877815856933,32137.53072537176,25281.8753169237,0
38587.45577953052,24228.05185167619,9958.52106103399,43070.07159417867,38585.47316740933,44944.87694931126,32619.33645822785,23499.75955388856,41831.41579893448,8362.390972246438,5.060564049167681,0.0699782778916764,0.5034565264185946,27851.98473278644,25944.519460963267,39187.84977975928,7432.847814231924,4.987006038915212,0.0790175316188769,0.5091214945257792,30896.20879356697,29857.7853731928,15106.905073698172,0
55545.29133491001,16297.5499133005,16752.505131596885,42237.03611210333,9895.03320354044,44766.554550804976,8705.7159287093,20108.523407155462,25622.62219376692,15567.236842388023,4.757863248504735,0.2211131013099821,0.3691053980551944,47665.237285946525,13124.062349500417,22161.824726491013,15434.373912323885,4.781671936939727,0.2366848287380678,0.3469823061723495,48018.90270708897,21706.60530070628,15883.169313542448,0
24662.49187558372,22047.32341778882,20795.653300490456,11781.380061459044,23652.716932188847,8416.82958090129,20465.221172825208,7490.553002598358,25931.43118769097,18806.012472213373,4.425795552826311,0.0147923469883083,0.3965868930586479,10427.23798785795,18442.728007212896,25044.578667009955,17673.94299460533,4.483584515310088,0.0403513868762368,0.3879526852556782,13197.938679261168,17705.02586127181,14334.358986842712,0
64997.67407160269,27208.41592647106,11864.196201855637,56372.84491536207,17578.268435479426,51382.09376042704,12062.885680044428,19427.41655397914,22460.10228954318,11517.592129481707,4.712883639099617,0.1923891769969603,0.3905552058268947,46587.74388764261,17032.27879052351,19969.1090305072,11130.194704516707,4.679362353653987,0.1911538118008483,0.4074052153596905,41525.114046320974,18317.508239168223,19978.08948345883,0
73797.30784685728,16661.852422028023,18950.201013033395,66762.34914616602,17738.83945698644,60250.67766175894,17340.321873653524,13640.994552927508,31858.781610824582,15482.188050708017,4.891902810283615,0.2523141413511006,0.3710659618111191,51184.56352811861,17583.311007382712,27391.76855482276,14269.31743458764,4.8682304112580095,0.2441132998314807,0.3686040194445451,51815.00826783637,11217.130740878229,11309.236057620214,0
57866.66982189351,45554.25795812821,14734.658327288676,50594.859115627885,21815.02363076449,38727.79074284151,21925.747286678787,19473.14232908862,17014.443832788456,14190.310920089598,4.881108114561699,0.1575033828453455,0.4167928575268534,34688.545203574206,20802.84114780055,14882.650500089589,13122.815315590748,4.774340966157777,0.1595418721928266,0.3915301363265994,33793.2843971373,19894.20663050537,25080.87564990845,0
46077.8754927311,31341.93096870981,12780.030287918946,36148.89637584188,36152.08878079015,32983.70723717603,27144.338113650312,22680.37101007304,34486.884630001085,12248.3795118484,4.878915821097594,0.0512130858497782,0.5602651326852583,32061.58871863328,18011.953229920626,31878.159858041752,10655.238876597588,4.835529702325321,0.0618244498392182,0.5736825647042755,33091.518882774944,15942.55207818653,19339.108470848147,0
60890.92600453632,35812.573097267195,16699.046983610857,47470.63601774282,27466.14156313936,43084.13022607464,25054.161112944166,20905.92487525433,13584.254347467468,14993.86583163458,4.6381544617083,0.1469332821650101,0.303290012626413,46485.4269296018,24688.88067024099,12897.362325585347,14780.463351734925,4.623602746952107,0.1407538652843798,0.2973568137162863,53534.29362375325,27831.369887913606,17008.29580333714,0
44406.00331500574,29052.44980124023,15990.043483413849,34217.679673176026,35223.94613011298,30258.356726879945,32084.83249464866,32677.717681636583,25577.27389210824,12244.994432111262,4.946689139676617,0.0878622784607629,0.4219771728138415,32641.358832128484,26585.221333019268,22412.045098220424,11898.042853482077,4.837765642845612,0.1526228576271297,0.419841054731468,30017.15276157199,18276.358205682405,22943.27182392373,0
32880.40620575726,47656.63480771981,21606.10819206616,38750.922311778086,35033.51294760058,37883.02852241541,28259.60122920767,17166.28869900556,23514.784975857867,19637.52012366849,4.946143115292615,0.1183586717756463,0.3628192047246618,28548.77381677072,27915.032673776743,20980.72735682356,17445.48998708029,4.978413658203141,0.099858940497175,0.3399661776596892,23727.023052137745,29975.08848827469,35972.36807441043,0
