0.psd_delta,0.psd_alpha,0.psd_beta,0.delta_rel_power,0.theta_rel_power,0.alpha_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_gamma,1.spectral_entropy_value,1.theta_rel_power,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.sample_entropy_value,2.delta_rel_power,2.theta_rel_power,2.alpha_rel_power,Stress_level
29483.299470017395,19007.16406468124,15686.22150327232,0.2275849764502695,0.3271340965765741,0.1094185531976464,0.2957920712859453,15560.407433952918,82078.1093127508,15554.851887694833,2064.8762963700296,4.125725126181017,0.4501055414195198,12583.03374744218,66948.2860941278,16054.801079687708,7279.348130383664,2083.027818357717,4.196103529469113,0.0,0.1581781119308945,0.452414129687994,0.0787341687281952,1
35839.65198508517,44211.47016767148,14314.317122396464,0.1559019729284472,0.297812450082095,0.2297537834469285,0.2327524499641185,55111.0236151672,30066.090265173243,31591.22409714833,4081.3719255875535,4.759570601203782,0.1230403589263078,47908.905470099984,20077.78693447936,22837.72602105321,8151.929732959603,4065.744773226753,4.667922824494126,1.3862943611198906,0.2954906349509278,0.0630654638551232,0.1998835504410641,1
23375.153502219488,25993.33855033648,10670.454456256626,0.1102525740414896,0.1843982510037351,0.267018744930652,0.243877347730912,25984.979849964137,40850.25824304031,9706.063575427546,3059.392796988952,4.849361942912343,0.2588510368386451,18067.5573229918,35404.04158617268,7032.484142240804,9320.729161154964,2685.7674574403977,4.882532853299965,2.079441541679836,0.0523515124609543,0.2728091935545009,0.1144868567905914,1
92962.29166458372,69814.72432784027,18898.73791390835,0.2194223581433605,0.1735294174530874,0.228482955263508,0.2469940155311631,90750.32014792829,36075.707445511,33645.66678486414,4403.335164809489,4.501082415024523,0.0834144411869957,79573.28830157954,27599.125356087687,20684.34928169527,12299.954471788127,3097.322796169809,4.410643219946235,1.6094379124341005,0.351530846205814,0.1242869955878548,0.0652684138489665,1
45008.79090902154,15177.721970158454,14441.15144582644,0.3667168566581322,0.1154803654203603,0.1164948211309913,0.3340508812355431,34400.11856950218,12613.878097957357,20905.345361661908,2051.9513262051346,4.439395709921175,0.035040696431673,25629.327590753623,8335.3714364992,17530.917450522593,10442.105590719975,1570.169750079052,4.474305304401399,2.5649493574615367,0.1215420861069901,0.0215932818536739,0.3408165884084461,1
77812.1355326941,28568.677867154754,21733.2765460564,0.32102729128123,0.1665220063444658,0.1371785130276172,0.2674029591244017,77670.92613246191,31116.442595601384,24771.97982795244,3950.028223697024,4.5619534677104,0.1253967089339095,59090.14151347368,24902.570536627427,23802.507108861497,15947.062291349132,3603.102147004003,4.622428148548253,0.0,0.3307483845323306,0.1094066839163798,0.1235818028048647,1
60631.728672298894,30403.59408349105,13576.413506800496,0.2506450940355635,0.2593557766358448,0.1195508971773806,0.2632757911952794,73312.09896603544,34110.054517287164,19700.790695378284,2220.786455471292,4.3359269976522326,0.2321815646547834,56049.73298489394,25036.390545922182,15598.838953086182,6871.780022084461,1804.7288216620504,4.318131555891502,2.4423470353692043,0.2982706135560022,0.2127653988740341,0.1632040997140934,1
69839.85133791265,81995.48263981573,12972.757175209445,0.2452433811301916,0.153279748617207,0.3769269169859337,0.1955734403776328,87838.27381796838,28406.950478978,75295.6146407326,2878.1314017370883,4.248632559271323,0.1795387022754844,73288.27341935059,23261.87842372769,57655.49046267671,9063.592976726904,2237.036857842338,4.28211549927697,1.5260563034950494,0.2628148795765156,0.174852136269437,0.35401716568529,1
51921.86188299201,29364.236926452188,18963.12099091816,0.1783360196887875,0.1019121755402713,0.2560593261133883,0.3182571941793237,40122.98203544902,25719.174959884425,28522.439473530936,3402.467918182394,4.57269354112098,0.1698323690575212,24786.436278775564,18828.998191492847,20782.49792561434,12600.330346565052,2736.7241831527417,4.776115357730147,2.19722457733622,0.138988170666924,0.1677350865852626,0.2455863901734259,1
35811.56310582091,68881.91159039516,19885.59523412977,0.1239707361422633,0.0742569832351627,0.4077979144265733,0.2378727301763547,37419.85668610948,11513.990538219834,35782.55975734653,2748.5995869529306,4.376415968145483,0.0680023481540756,27436.62612894228,8870.18733372513,20380.403879799484,6527.368835431141,2142.6961097341336,4.451776900303945,1.6739764335716716,0.3206658008436718,0.1106784430599246,0.2149878612473842,1
34221.31525638749,33555.85127709176,17507.86189836357,0.1161496916551316,0.0757486890033607,0.1775291454727602,0.3966450660435572,6169.4659448915,32944.44208996313,22722.825264191888,2888.1640972456507,4.608112020273519,0.1271021044016821,15308.733731022068,30107.265822035344,20770.047120039148,11505.82614994646,3079.289528429255,4.784762574817702,2.302585092994045,0.0423576265795541,0.1258676478539584,0.134272447270264,1
68544.91668158729,33523.471939600735,18914.181428382344,0.2519803374160076,0.1695097984529991,0.2048228227077647,0.3089599148256525,63312.43966249614,54743.46586178346,21976.313326663843,2786.620117418115,4.396120407075579,0.1851346003025278,49844.33828274501,42879.956133424814,17040.402058531326,12075.762695330795,2443.750712153533,4.43829806155914,2.3978952727983707,0.3275451691666261,0.1647752912622351,0.1218149246658925,1
33503.607043893004,25842.261134819222,6512.632757204451,0.1807206072564509,0.3578336585699123,0.1566117078969321,0.1673324591129093,36016.04426098416,51005.5781320184,12144.580074545074,2428.516685921598,4.231825939590324,0.344783322246743,25421.485623953373,42646.37428644647,6745.638313738527,5621.986087705657,2210.919494593112,4.375418054373177,1.9459101490553128,0.1992929401241646,0.3484827671916783,0.1050038372145431,1
54705.66526603869,16981.69325927165,11696.880325412169,0.2256771644754559,0.2969823916345487,0.0945633513379822,0.3669655204904367,50969.76719299589,29890.48024672434,17067.595354916626,2328.363902209754,4.701018610332452,0.1826696961159529,29392.296737575685,21350.66862174324,17740.195478242986,11369.810530764924,2016.7926735074268,4.741248550321965,2.19722457733622,0.2535843614897546,0.1574345336275334,0.1217623161449137,1
43063.15493711906,73136.06616986047,12932.427879422175,0.2661538190044658,0.106637671590742,0.413726159762889,0.1754825116524009,23546.49490125838,23639.61696868265,56865.07478934817,2299.518951698773,4.2281211151643765,0.1233934580975437,15030.29024842145,12546.437568283143,35430.87394718093,8706.260770179917,1940.8180844383733,4.281745655041676,2.833213344056216,0.0608818767791187,0.0253404372767996,0.4291292988391531,1
47169.51903678955,34083.853682803136,17621.800878415783,0.1994987971167897,0.2161765142420918,0.1091467529489967,0.44458475985293,60563.51182064807,34903.05478828343,25175.2460648573,2362.4573290250564,4.526207629476738,0.1243901155268149,49184.45372993145,25101.232190623385,18172.06229357449,9600.773725772076,2082.552649281801,4.560810589885636,2.3978952727983707,0.3133026754462216,0.1007351329846474,0.2106703401157735,1
46853.18876464351,36658.23665758826,15018.544511030705,0.146266836384173,0.1412931215699682,0.3023026796585822,0.3289600483233016,36723.03001338687,24905.31051123404,36214.10624502754,4009.132992619141,4.699453309062792,0.1057436176769852,31509.69561281277,12312.525439683814,21386.380534375938,8183.936976914448,3290.159725685553,4.694340669865822,0.0,0.1350489407861898,0.0497486165650102,0.3408528874085327,1
29566.76184201042,35819.55711219145,11577.18516848603,0.1182859111966361,0.1779802408416548,0.2743277863125818,0.3070758840950914,32374.09733405421,19091.43241824716,16849.69310761694,2907.2773212267275,4.677839257793521,0.1610491424028476,25097.473344071084,10492.238344121432,8812.827179881308,7629.3466681042755,2532.863401843181,4.796189619507568,0.0,0.1332095257706352,0.1325829457447011,0.1533116560939917,1
23635.30770244304,23804.65346909108,14707.951837197732,0.1195828222889181,0.0651015255464857,0.1798292341640111,0.5278405770088935,21972.010316581407,13553.381863525849,17735.420535219084,2416.3621384101552,4.9008176159134775,0.0787418237559006,20006.80101681331,13606.29936101019,11562.226316450286,11236.464312753837,2391.4483243382206,4.8892378559775365,0.0,0.1433343773495103,0.0801027570280796,0.0759865488284788,1
20676.15055566295,50147.537439719774,15465.48387545558,0.0976023143247882,0.0564719071622487,0.3824325023352719,0.3118438188267364,7752.2023301370145,6902.579724321146,30782.743281916974,1543.272524068802,4.680082215162824,0.0614141173163431,8895.689447214145,10676.80388943826,16436.561759258806,10829.87244815642,1054.040451025558,4.6385210174585705,1.791759469228055,0.1094874033692052,0.1424697880449171,0.1557515310314944,1
46227.374169604096,49603.83190736125,10602.065173706354,0.2474469995842549,0.0252746245342388,0.2918530826876404,0.4092276980345219,37390.6559596384,24984.50977786877,27688.9529053553,1268.664686075853,4.519635738986226,0.0860192938106117,28768.063430839924,19584.77655978936,18326.875739027768,6761.915530574625,1077.0893797952249,4.504546955992788,2.120263536200091,0.2718222216114288,0.1156132490795642,0.1465925543195867,1
35922.866845133925,48664.17294936612,14675.932118584691,0.1345306720910237,0.2787098373172336,0.2480935841561392,0.2448921340092947,43590.78034724988,39306.23288949947,21096.153255272868,2186.8820161383555,4.326758649723328,0.4238147034545923,36834.227400432224,32679.833325004925,12619.741154281508,7581.655210194465,1746.6837712469553,4.230956995974426,1.272965675812887,0.1788224177070917,0.4442416446126899,0.0982433401974833,1
40505.59989391093,34246.084325651296,11719.645927805628,0.2420471398692688,0.1758886743498419,0.1523518692651643,0.3549567818048599,42177.523220523086,34197.418726899654,17955.155179306425,2308.622741386326,4.608451612587178,0.1666105294856708,38578.085073282666,29290.2083828567,11803.44771376192,7445.709812362929,2501.9230366790302,4.657679863927558,1.029619417181158,0.2340033205850935,0.144703837083631,0.0746718215139657,1
35290.732687788804,27465.092964731342,13148.357167372656,0.2551048521329329,0.0968637859842218,0.1511657715630039,0.3704378711144601,37828.77817001572,13585.318083216864,16047.017205431084,2524.4010559888607,4.769349830044029,0.0711694929222785,22253.95348031369,11646.283791156402,10808.570208263664,7367.378488225555,2211.300746026809,4.927158133636055,1.791759469228055,0.1525491832747777,0.1298664377276412,0.1186269816809352,1
78762.54061397068,36860.824557856766,14880.69826826486,0.3115487443462938,0.220997162003156,0.1080554003247352,0.2959656996835767,64861.80827481758,40173.85508514657,40914.011131028856,2696.3282203083563,4.539195937978485,0.2935397754826348,49286.08870393533,32353.49767690764,29707.17010501957,9655.186071732078,2859.392257757912,4.624596947906857,1.0986122886681098,0.2291985225118855,0.3202972193627186,0.1075461871565344,1
30346.182601687364,26926.70333948723,10490.525329031125,0.1969378187303442,0.3005832325941413,0.1401489711340434,0.2618752254658232,22263.56673161687,22002.453653333072,17294.03500927251,3656.991059909911,4.717272534424003,0.304332118979271,14363.229701953373,14930.025115608389,9988.742451812372,8853.625625179408,2971.614324599304,4.8646831096615575,2.4849066497880004,0.0458240433301792,0.2117156769201517,0.1433029056300833,1
20272.6426607888,22579.75026798093,19698.66905394425,0.0555160791800386,0.2461880981409747,0.189907022967549,0.4463723133529283,20216.59788350876,33575.18140679057,20013.84273425459,1471.3850307686616,4.104334997052439,0.4155112289424241,18267.2291932125,28099.48361482063,17565.995815112623,10857.988684827476,1462.96055215586,4.102693733300946,2.4849066497880004,0.0817385034828753,0.433001363512762,0.1667592525289935,1
18820.297550320865,33020.728280184456,16571.856393080412,0.0495810530322959,0.2481220175929743,0.3054622433332992,0.3098657658810684,14639.116400163475,29106.25845343481,19452.70718367276,2367.477807384897,4.670509303960826,0.2526521311602563,10283.48702437862,20217.47936582598,13379.311795372949,7670.818928842437,1903.4142960020088,4.778789043227645,1.9459101490553128,0.0437931052922361,0.2192791145913234,0.2763156630358518,1
37971.860850058685,30269.57774712584,9791.380286769916,0.1532117314744278,0.2871784119488353,0.2092369874563203,0.2434934772513531,43622.37811288048,37132.72334910152,22614.78341848864,1989.69639641379,4.581268950421954,0.2148461823182736,35685.80617289615,30344.624670617475,15848.6813914067,7729.855051880322,2107.4849338698577,4.564009569847906,1.5260563034950494,0.2541313220773518,0.2235444586909564,0.1420942492307239,1
30475.67956814968,56536.75356234671,6991.630966499079,0.1404977748624214,0.1370006001431969,0.4312933431012156,0.1777805042789531,18632.43081342792,15746.215989113043,28445.12820874388,2033.6735713854648,4.659479774257493,0.1450785093949647,17992.33704445418,10976.388330654072,14398.875397453265,4479.607063399766,1459.5987923737448,4.633520567792702,0.7985076962177716,0.1678521327129052,0.1189505250028267,0.2883846438213333,1
23905.83592532809,54867.57527913415,18118.963705508577,0.0746401992536245,0.1184041836945382,0.3037041053742714,0.3858584737117187,11101.2254828135,21421.812576899207,31680.150339642,3238.339082226839,4.733932892883055,0.1050958282420405,12048.128073584096,13284.454934418987,17489.068652613354,13346.27506168196,3006.3238050514924,4.578698653869352,0.0,0.0718578461231379,0.1268289416740564,0.0911830933311164,1
39517.75233724978,47774.04846822033,13641.113189825272,0.1911440079839916,0.2516359569353966,0.2446723409608162,0.2424814213016473,22647.978342620583,25909.574768398725,25372.05617419317,1451.8869990532776,4.727162458051507,0.2513033752302235,11952.27599937341,16731.839938581314,15927.733615043582,9403.972874926068,1359.6106502223213,4.786863759387302,1.6094379124341005,0.1004162713319614,0.2193390580326729,0.1634117837148143,1
68149.89460347945,22264.0558763778,13249.105491828224,0.3434302609591922,0.1897214005621554,0.1432893005438018,0.293155832236242,71211.37009037362,21557.889019213173,17552.39470989229,2693.2015596206334,4.280289949558861,0.1225607824751178,54910.35102942483,17452.55591451581,14750.930576756711,7423.770920678438,2471.833698924611,4.33001807285794,0.0,0.4064994155652359,0.1355870245448441,0.1661815783701275,1
50879.6607192903,13647.51539743272,10021.648660919229,0.1416483484880418,0.3474343994399885,0.0773283631557356,0.2838515410899606,47865.08515183406,44680.460192324055,23235.7597903745,2521.835145838008,4.319678334280056,0.3338032839437678,34634.92562978007,34818.443175232635,25675.743070374985,9467.422677105582,2176.0849776212385,4.575022552319254,2.079441541679836,0.2170765430307903,0.2723218219643159,0.0927900468181232,1
54424.13002425483,49798.11096677815,14870.306275136556,0.1427335908594324,0.1130251167520254,0.3457118068654994,0.3587568270377688,38446.00429370349,17960.321056947905,24534.536590937245,3074.497628685336,4.591055571642858,0.1111111558822816,36371.45353000394,14006.816021564253,13700.477400872596,7723.162592028737,3105.908840507487,4.593405824736358,0.0,0.1565503203547537,0.1687445379965433,0.163640398484354,1
50870.03999639707,55289.990563218016,9903.242029395253,0.0960561862041415,0.2453877145660529,0.2049215449120414,0.2160407485360015,50307.59926693446,37849.38282214534,37296.99488691155,1821.426996484176,4.386352901794985,0.208418522568178,42989.51710482809,24528.078221898097,16493.449989690194,6788.060432738976,1766.604491061278,4.465294812503544,2.3978952727983707,0.1482150136086163,0.1582679004199649,0.0922091548940363,1
28313.255063120865,42424.7301965126,15485.206442169758,0.2522459346992748,0.235376897817706,0.1936516044792964,0.2467480666960789,40606.86611315064,46655.27352383894,29603.77938703116,3125.125416110928,4.780452409173389,0.274103418195344,33305.48209376674,47173.95492900964,23981.231274776062,10317.507495096504,3040.306750697788,4.782210987346193,2.1400661634962708,0.155936667917908,0.2946847960101676,0.1574076548394063,1
41854.487210744286,43703.90515135194,21982.23273083828,0.0661328028780915,0.3117196201489279,0.1536215212166348,0.4170788244470508,51781.825196441896,19678.47242175631,25742.01149547212,2384.393250497528,4.479137185691079,0.0982347960383607,52160.39455450472,15899.147924011204,14299.16179782425,12479.555801824512,1607.9274994868388,4.471990667927798,1.3862943611198906,0.2771765118939805,0.0895457107251167,0.0761186454531991,1
39263.41015153426,40763.013757440654,20273.023723990096,0.123700644191555,0.0684683629792656,0.2518752290144544,0.4655230710953357,22309.14684239328,14233.291495709063,34580.19821575946,1812.2185815897872,4.6147083232502215,0.0464555245752364,15888.116961763752,7742.706043907057,25314.683228796774,8657.91549212992,1442.909350830284,4.487953433939353,2.772588722239781,0.0585871161054531,0.0341779028392847,0.3652523999401189,1
52413.91821850426,50216.35895647741,13450.718002570278,0.1181164324389493,0.0830520494211272,0.2449698043412743,0.3710064799699786,21293.65208671019,14262.11156932804,33341.90768645726,5566.057300957936,4.907085145779867,0.0266903055908714,13156.253918600389,12925.390378920278,18215.920857525267,9286.532211080008,4784.489890283348,5.029781624227561,1.466337068793427,0.0830415500396067,0.0540219065922426,0.1207939186777785,1
61766.74395300915,38677.2948443514,20633.10307157224,0.3296616993838204,0.0729346965135182,0.1150591721260338,0.3942336115737745,61602.46624196128,35231.616921891866,31882.94546698627,4966.719440235116,4.660254606264599,0.2053719627623238,49896.59697485047,30233.694011234176,28862.795654867183,10024.576129298694,4434.459529899963,4.764121623998,0.0,0.2407057800081321,0.2274043058680486,0.0962903266718364,1
78591.47131892176,28989.693274052403,18454.41245678285,0.3295102222422342,0.1053795963644017,0.1248319311218745,0.3266685651396504,55755.30751498811,18390.13247829848,18930.382203505746,2139.306517439304,4.305839282040894,0.1360745662852449,42449.80881709997,15314.367932760124,12236.910333615357,7639.236480914576,2236.7941396579145,4.3582677984988,1.466337068793427,0.3596719300287775,0.1487927416445701,0.0973486974225983,1
62581.85475248136,21669.63770642696,15054.709947666848,0.2870901128419557,0.0845389166135577,0.1551751326008108,0.3852313939290139,49066.4798900372,36215.91812237315,26610.03783190656,2054.9732385218485,4.248695503999641,0.064420536463677,35661.69577327793,28447.71636540759,18935.97431719834,9589.677715550884,2254.6349498775903,4.461959907698097,1.252762968495368,0.3234334011166252,0.1183701885535855,0.182561641133864,1
56063.99307694831,29258.56187874649,12700.052715507867,0.2020869979913015,0.4298160876641754,0.0925177330410374,0.2239361342492762,63897.96660637385,37098.3082599782,25689.610096817105,3509.820730641227,4.359102902127209,0.3464528468409871,56035.631598631735,29797.43676313289,18270.35702461805,10752.321040674624,3128.0838100945075,4.3952956396754,1.2992829841302609,0.1882071618111696,0.3451661139903298,0.109404666006052,1
28421.054726894003,32079.813200207383,17308.273745886905,0.0611884249649066,0.2005438038470843,0.1822721104225063,0.4790748544977757,20437.5617224474,23632.52014520291,31911.579654765254,2469.298465858203,4.6576195484219935,0.0596228354406504,21074.367348523352,18636.39771460536,24115.132226586287,11025.27227421749,1893.4758085744547,4.657864355190393,1.55814461804655,0.2559315633632632,0.0483119769700991,0.2633770537199321,1
49732.80423951579,32164.237221129984,22261.67072114735,0.166388785118858,0.0468624556822213,0.2738200951012042,0.4058765165444244,23469.590432074383,9853.32621917457,19619.058747215026,2945.906534899085,4.843841246923891,0.0645825683655984,6992.111201782169,10342.057434998238,16845.696353504118,8930.215161649023,3118.1459880222874,4.791623482205792,0.0,0.0251906588611567,0.0783192632212946,0.3229129728030416,1
101106.2829250172,30470.90787563784,14186.464313284856,0.2669810564598903,0.1704065420443581,0.1583575216711127,0.2460085220125796,92295.7358185022,29358.56280251693,20826.81938676008,3169.703853503582,4.666623406382437,0.2040935768505542,72096.61528258538,21844.440171605784,9737.336315817438,8010.008320066525,2923.538960528727,4.653102692896432,1.6094379124341005,0.2533221671791242,0.2245224479942156,0.0787610315377548,1
60910.87424028591,58431.44781977496,17025.16876597225,0.1333927958034339,0.0511052039208147,0.497224514605218,0.3066396933009488,52662.34179102568,23989.1170909227,38796.787582016455,2590.2000494748754,4.429083313202223,0.0826521733435287,33609.72494651209,17755.093853326784,25059.296456660028,7406.026557926282,2531.7702277172343,4.559574854997679,0.0,0.1926952493281708,0.1195645059331289,0.372733613702395,1
81047.12024812326,56849.08019190489,13707.24167911904,0.1665315388741779,0.1292695933602199,0.3637656680211504,0.2782371391228044,69077.17493992053,16189.543055297268,40117.378647458136,3595.80649877563,4.505729226917801,0.1395847960065483,48861.63599773589,12418.238921789703,23640.64725688284,6751.463661393534,3160.456690719536,4.546216085204663,2.833213344056216,0.2220031601481495,0.1469211251654466,0.2460482192639589,1
76841.78522550792,45974.49256258487,14648.015911779208,0.1158289286541946,0.219627560621294,0.2259167071486562,0.2766507250328281,64574.04505318172,25960.509444990155,20516.55005597777,3075.1436256575016,4.713103165719493,0.1754328400009032,55523.30652614024,19256.493761357862,9498.537669365363,8435.21563178415,2064.761962894855,4.476845287546293,1.203972804325936,0.3474750162314852,0.145648441589606,0.0987252463521869,1
87054.51632901866,29152.34951766653,20715.95254001892,0.3923168925253022,0.07361211031246,0.1716711517446906,0.2973291251176114,72233.54295762592,23244.31972024094,16843.91498959559,2782.7935805761144,4.425728311641993,0.0912454332386343,39196.41809484865,18287.180154407768,13832.548595994049,14989.70364540817,2544.92330800896,4.43991297999249,1.1526795099383855,0.3030191382487491,0.1057789193525604,0.1214348805378388,1
58539.83987912192,42793.84085993398,14062.910272601885,0.2099413640355079,0.0493858719391857,0.2834969872546434,0.3111787266490585,39581.56533682704,18577.841142533467,26228.75963018215,2394.30331387141,4.80832884597634,0.0769670592879515,24520.349330179302,16083.311090934429,17695.91456699555,9959.923204456809,1994.221046153403,4.716083031254965,2.4849066497880004,0.2256290009777148,0.1472381587199031,0.1081085715558147,1
65211.89625055048,43298.35926256888,25332.734591975503,0.2321764465913489,0.1364337920057297,0.1354603495183597,0.4163661060732643,45692.097958327766,37144.52086014155,18440.802774942324,2175.0062275768555,4.354438155522772,0.1078816152352665,30889.29842962236,17279.96343881911,12736.375791034072,10548.529245651918,2085.0193603115604,4.578419376807698,0.0,0.2688976455971325,0.0942232037227521,0.0950857127913925,1
30987.56131898909,65417.67898300686,15177.983306775908,0.198174519303897,0.1379659256123601,0.2311825284095631,0.3016892667984659,35304.83858173149,47432.08682506627,39083.35303928229,2953.432426509637,4.7197751303657,0.1478978844843646,30134.00883994832,32560.07504740926,24897.10929676049,6975.902533155729,2598.5628142493465,4.729580630726531,1.1451323043030026,0.3176837349300712,0.1630550152687773,0.1259876680489601,1
39100.71316840915,28634.751852353293,14607.436593889366,0.164194553816918,0.2688507918119864,0.1229362642761314,0.3527926269000251,37122.88562147138,20928.62036066899,33005.09621035391,2543.8712590135087,4.614541404422265,0.134261877387959,36924.60362395077,16666.2175018063,27920.44865883213,10134.649442030994,2554.6072095798604,4.763993546117296,2.0149030205422647,0.0506139167726177,0.0930013965324349,0.3610161101919766,1
68177.71686976524,21959.57634094056,16066.022356053763,0.2603243547351334,0.185381595690391,0.1376863372552876,0.3362565204399023,57489.12627249092,57743.75655462509,15663.90239386986,4291.086669592552,4.362676228351644,0.238109388831721,38497.14543979798,41671.75434020007,8996.701452350857,13095.88348220186,3870.177964640056,4.609957798270027,1.7047480922384253,0.2304053410722034,0.2161633945056813,0.0445539064218218,1
31880.4072016934,49392.60349404166,12850.30089323815,0.1539510616723247,0.1670289745702302,0.2612722075501471,0.3203751951549166,25309.01683610188,42992.28407067759,23524.2351627506,1996.457836938187,4.572472924460069,0.2263967495962595,25683.655668500112,31979.59055435817,13131.97351186439,6549.068396330878,2224.9412597021264,4.567793086258503,1.9459101490553128,0.222117341378204,0.2015513652423073,0.1604756806749823,1
50317.997650052974,41191.08542314399,11349.053208373318,0.1951892888827289,0.2715884036002681,0.1284673072290333,0.2444457484856057,24601.56267744285,27024.59830385381,24491.20160917411,2293.667575558668,4.776699008100639,0.2049734847257429,7630.758353408992,17807.693324496337,12380.337412340074,9493.978775018044,1868.733526705312,4.808470009538978,1.466337068793427,0.0594534929178725,0.2018546605342356,0.1487938307007049,1
27859.36360980707,80448.15007688968,9556.326789857045,0.1608237406857725,0.1908464413809287,0.4694128545539301,0.190063038679921,37427.316843230416,12986.44529397846,53354.16181690337,1421.4225911834,4.259051582162223,0.0526949414372109,44407.45227030454,12694.71516460794,33861.849224370366,6771.8569610309605,1546.102304698433,4.452188329291806,1.312186388966169,0.2623114013104146,0.0841444047962819,0.3124622855510701,1
66356.56719877818,47455.44923184325,16055.403756417889,0.2985470827785471,0.0525193020622066,0.366257062478604,0.2696850771545174,38265.03558190281,12545.358528818577,26048.18037764949,1681.2884807118987,4.327885898245868,0.1199585633660412,28972.320307567174,16137.35666173923,17788.510470385863,10973.969219452165,1273.960774835482,4.395790351766088,1.8971199848858813,0.2932699354778771,0.194680817682536,0.1669340035628063,1
33240.30261339052,34845.06393102331,17399.6158043149,0.1089562058679294,0.2036166379382155,0.1655526134417195,0.2927345601498881,41426.22952198928,74215.86502640984,29883.346744743583,4909.915690533038,4.717017710476784,0.1703560594160054,36567.23649946829,48073.92315041561,16365.373700017988,12730.89586941939,3965.199716770956,4.791889256303408,2.70805020110221,0.1742208999040905,0.1002126148739047,0.1365519566947845,1
22829.88142625841,10215.969171472012,9097.359300496995,0.1619397645938979,0.2612589716660842,0.1065444114120413,0.4134475690275226,12816.027214629135,20288.029065533898,8952.405801154253,2139.253298265485,4.527734967016228,0.2653815435857543,11027.75056396431,16993.150885319996,10234.616707513182,7799.568693609101,1221.6668023163727,4.648872705348213,0.0,0.1181250630852288,0.2401557419966932,0.1127636049943213,1
26154.635937034884,27942.603655442348,9970.022481431408,0.2929527240767836,0.1462440197241987,0.2876347411105336,0.2126048274875153,23740.97133389785,11584.968425736044,29483.300077915457,4918.643078416804,4.448374114338742,0.0981536554504634,20168.31826715864,9072.774724292844,28488.6722224667,7544.519601474805,3189.7979815917115,4.529769326381235,1.9459101490553128,0.2292912933632423,0.0990135250851431,0.2265880688819329,1
20106.72236750468,32541.02865046881,13163.866914916847,0.1305075957149236,0.083603005874215,0.2547960434882651,0.3243964873143584,20266.543990695405,13416.148144706112,33034.987846095224,3381.4814963275835,4.898033805730691,0.0437336374459264,18327.44705849088,14026.796843291148,20840.03058332129,12017.766692771056,2997.3760915552853,4.931874572116617,0.0,0.1637427792086476,0.0473076588504431,0.1945781285373375,1
14102.615322947391,32721.531757561872,10875.724729282589,0.1051317505299992,0.3069091911405248,0.1772570363387367,0.2965159757593175,25395.228305923403,29866.337252620164,21270.96848654489,3983.4201006733824,4.449503100092355,0.2980435754114057,22785.52941180933,24372.33004949,12709.44810799179,6496.427936305261,3044.5413144137788,4.405520764160126,1.871802176901592,0.0838598609152308,0.2990417329414865,0.11383237351597,1
34144.064360493496,18058.405673859783,10119.671889372985,0.1922541633997396,0.3008427093992161,0.1215205873790651,0.3492834906633409,29336.09937092429,42369.33312514325,18835.45456594949,4151.440653326817,4.29686553227528,0.3369567448990838,21102.677620515464,31852.629461777,13534.279692789554,12205.221404011674,3199.382369847844,4.3509634400636985,1.540445040947149,0.0691114729028141,0.3301697301764391,0.163018260056321,1
35073.36554229582,22610.33517540992,7999.938219615786,0.1840370983410144,0.312806593111754,0.1478363974440231,0.2616228397200576,50254.55722006071,15857.772714599743,15156.40642835894,3093.4991810702904,4.699770011955945,0.1545331096481889,43026.648608307085,11020.059793906375,9988.84185736186,8789.183090917566,2557.507957050573,4.677123883287781,2.9444389791664407,0.2876149675902287,0.1082464423153189,0.0964529091112759,1
29618.694216597607,16637.45081028691,8261.441710415958,0.1402763609216598,0.2292544438971691,0.1620670137573533,0.2712391452671195,25562.42334198792,16726.19669211711,11215.912437634004,4942.218463228684,4.886934958113554,0.106317078563692,19213.205697537524,10681.945141450007,12843.54340337113,9324.88357632381,4198.391236387871,4.844074427890372,0.0,0.0957651436119942,0.0942384748229517,0.0693200152082856,1
16030.2352095939,26890.141672723035,11574.035107188954,0.1273514417721986,0.1589622294163965,0.1621108627649194,0.4933550990508853,15198.085294738605,27085.369858998933,21103.468879768785,2297.043385556124,4.986396124257691,0.1313141158458042,11731.69514127371,21921.35512839758,17887.701932319716,6628.960506470492,1909.3030785130368,4.963719954403866,1.7047480922384253,0.2099696232459819,0.1432440473288276,0.1394838253232286,1
42695.383893316495,22933.774866323587,13328.504979702791,0.3606648524769948,0.0771715672378138,0.1484486114215428,0.2796771182351731,40210.44733691545,22898.641158721137,16422.005691434744,4015.026316309375,4.522996662157883,0.0787096843753575,31954.82732172273,16711.337226606425,15084.545951550132,10514.868710954248,2932.9810366136253,4.434793250298318,2.079441541679836,0.3616442385378382,0.0790345197198635,0.1124878344025237,1
33082.56062402247,18258.904987940987,9449.234591645189,0.2158870334158598,0.1915642456673434,0.1879850549578761,0.3000743233462733,36275.604512150174,15461.009125586768,9148.144976156394,4210.91086673764,4.6218925366248325,0.1891994921804805,24231.67706712096,14338.738202466924,6646.681321577627,10043.196608038685,3226.9897374245525,4.636341015387952,2.4849066497880004,0.2093628075173183,0.200697653308868,0.0863215553094794,1
