0.psd_delta,1.psd_delta,1.psd_beta,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.delta_rel_power,2.theta_rel_power,2.alpha_rel_power,2.beta_rel_power,3.psd_delta,3.psd_alpha,3.psd_gamma,3.delta_rel_power,3.beta_rel_power,4.psd_beta,5.psd_delta,5.psd_theta,5.psd_alpha,Stress_level
51492.07882119288,88797.86219297207,9268.088945025956,84100.2964153947,37159.81876357287,12329.283272247683,9845.910245885225,2002.88396447998,4.199228639432386,0.366436717099546,0.209299444749789,0.1520586828401249,0.1699132574257285,25406.518785694498,8686.83270644593,1841.1046344990827,0.1132624049298319,0.2714440628851142,7136.000952150243,7265.390981115064,19799.96665834005,4903.699303810664,1
36451.92223347216,41333.83042502789,4638.782821589777,35703.7492342095,11669.58133613764,15556.073960342306,5896.114728854709,1107.1761120428969,4.3250276980763385,0.2887554037997866,0.1327385676695178,0.1972905059191969,0.3006082643284687,23395.5614640908,10588.425398451776,1133.3253618122098,0.2217066424363074,0.3602712242147606,5406.177356563369,14142.21528478954,7864.818807112929,5911.710962311762,1
46721.57365533691,84349.49904435451,9595.007792223669,74394.5784963271,36715.76370295636,23889.11268850625,9560.517944719411,2150.11863408279,4.396093693318635,0.2993407438320291,0.2831033935254148,0.1347761978171799,0.1762147130013465,27612.65354726458,15858.45834080747,1374.1742986338948,0.2385889600138039,0.1837533596525367,5252.081226914761,14368.178936718425,10028.04272975586,10448.774445559642,1
34118.29310100664,32037.82291223856,4920.691030544225,26337.477759680616,24468.761091618293,8596.522407611961,4921.260516056866,1059.5125705582068,4.478703800672278,0.2259547246119543,0.2546918871830594,0.1878303551438525,0.2426962218430189,22229.039208689763,10975.328878933926,1634.257067736496,0.1606116113346517,0.2202797237847777,6388.049503626895,18461.2127694084,12450.842528043946,7094.866737561202,1
49435.823567798914,40258.26395687919,6507.157788618705,34179.66195370556,22256.726269359984,11084.770609765592,5775.206198584721,1688.0407982478744,4.851067934434722,0.1907430060908733,0.0975043217156987,0.2079311451357538,0.3695371387819445,19372.29782806485,5952.3959663834,1218.1975555580227,0.2432918170715833,0.2631787328511516,5167.729469595623,11390.949408227196,12301.348647455605,4168.909953104368,1
22606.43565157975,32326.34811399133,5662.2472830811785,35965.20361494734,29315.29123040585,9704.182014879145,6010.99331123785,590.9918693915587,4.631479747736929,0.2645406803883552,0.125024426621416,0.1943092185434843,0.3962963910897326,19735.89340392911,12049.344811994091,902.5843493371896,0.1705312104203519,0.4100550611660393,6677.149459091318,11485.423103148793,4266.68845850344,10577.787987158768,1
34230.30295205376,52989.81666044,4389.769944032847,46019.01154100674,33797.43760828214,11523.715206135224,3968.210207072033,2670.4807834211106,4.382359114836364,0.3707178082907931,0.2075849129970571,0.1318471395312479,0.1157031271365819,22125.654619745383,13832.451284507057,1973.8120924643515,0.1936312468207084,0.234319572842016,6011.161441132776,8722.828864726993,18359.133069271564,11066.449682372106,1
34404.08750488044,53772.07843388628,7093.226835600704,54188.97253180844,16443.43405303159,12617.070868338194,7099.305750190977,1287.9966771137813,3.947140860277573,0.4703014551042647,0.1844486716152033,0.0599708831914572,0.1740471291542122,22686.36833145468,9586.666602499745,1812.459284828684,0.3137889347631666,0.2480252569335612,6112.04161832077,12307.218753979583,7010.434424582518,6772.170077842183,1
76400.36699934564,81867.86098631406,9692.066732224668,70941.72418745222,21127.783897817502,15308.935766072847,10337.22329534604,2356.221003251899,4.628452774429051,0.1587935736762218,0.3312175688229034,0.1477845075901035,0.3044699789579636,38575.41671389584,8211.166883788632,2189.981561003104,0.1659072102952685,0.3637006021046415,7256.873206827396,23855.586838778385,6534.495970929851,5077.33784339141,1
44552.4721515594,72552.86778999025,8080.462252503827,66325.94728414118,68718.48261912257,29473.089607491856,8100.030893248778,2084.250457224148,4.190891895798539,0.2866938740537703,0.3128139544419041,0.1568237172154589,0.1877647027763512,22642.269004238107,12594.118867172094,1364.8145193677556,0.1599121007872927,0.2256874109738928,4946.538246863696,10654.799792262971,17092.038433700825,7184.048214527102,1
69473.17821591646,110393.74604193584,18072.624665706622,99284.97171022296,35598.548448640744,22485.42174596296,17334.20788162274,3109.71898246092,4.137295798285611,0.4303941216615556,0.1438298024642996,0.1097344721533945,0.2239622451869591,39328.93791752963,16665.175692581633,2290.0477000812857,0.2768748187750877,0.2950886779668958,6873.046146940803,21075.430142283072,9667.307621532073,11736.52886729614,1
92701.64637053748,147413.46968144647,17590.246136410802,122685.08135334916,45489.73330777923,34913.813417295925,15986.789830898788,3429.226087437705,4.410160782095765,0.1752533764456479,0.1873034077786303,0.1065827848002382,0.1760828728280281,45535.61922097511,22809.575693452072,2877.3144182982605,0.0864701535006291,0.185684730625547,7670.980901132848,21185.665502309,13084.487547245062,12471.917435375208,1
29716.65924829699,27304.525131572824,9145.800624341531,20103.880955990982,4810.19241034743,4502.01818028936,6845.350354289842,2297.978406261468,4.830070207808846,0.2864471381325074,0.0949663527476693,0.0659794101380411,0.3490034036607095,12435.10895448168,3301.600117465752,1930.210122056623,0.2427683038601824,0.430612931466536,5286.237929198698,6630.270750706453,6834.294757252612,3356.827569522937,1
14260.64533277723,11039.5476605148,11922.10171617621,7773.153597860193,9484.077746101091,5188.220448675191,9257.417109182696,2680.5893528038782,4.706227803148965,0.1223705645460424,0.0937294968571209,0.0641812629884842,0.606674879816367,6449.299607298002,5443.8312352468565,1783.0837459770416,0.1219236079769598,0.3615881415180092,5689.030562575956,4848.1011357882335,10757.50561431764,4856.993576803997,1
9821.913277137764,6547.854856463056,8122.361809125343,4795.318009277775,16027.528503387472,3740.851503424852,5613.430531808194,2123.584041399721,4.910709981851033,0.0595276007050881,0.2145510408080738,0.1386307068693021,0.4650490850931594,4922.2393487015015,4830.15593740494,1469.2203393194093,0.055207893199798,0.3469085740026403,3798.5562094149072,4700.407411601407,9759.301508507308,6749.312070000437,1
15193.370105075408,11510.035297158774,4845.893003824456,5735.996236238054,4510.250396246568,4700.257602196424,3740.91888847668,2296.4826291593463,5.073744408866385,0.0372015627453465,0.1132257021360353,0.0766518350611315,0.4173529209007451,9910.804397811156,3826.455637782407,2253.0701420246187,0.138418813493771,0.3056488798377245,5037.466828440747,8731.891538961205,5728.788798380321,5642.394817003758,1
16175.796336912665,8150.603653807643,5990.067982676974,10056.38886468303,7384.7617368159,5847.5859590856135,4973.561265971907,1916.550562896474,4.760810142960867,0.1527495294253699,0.1271837683198634,0.0973372110705575,0.3640533472381452,9834.71075493523,5181.492394914265,1610.9989863410756,0.1406041178931167,0.3473183968256823,3422.710566186372,8145.506636691463,9725.729384433853,6731.563720471469,1
27809.07053310661,21726.716894188845,7744.470893611246,16242.242246030431,14934.647098894948,9036.230766953791,5552.864439172325,2320.5312375830003,4.982831040739107,0.1111005667811748,0.0778209992689592,0.2665988796685397,0.3107757360607893,11785.91601592695,8522.78714174128,1952.172768951909,0.0766034412900426,0.3661939669211416,5035.534968698796,7527.473659154095,8225.665398278767,4201.494146573513,1
21732.149927112347,22483.515983931564,9015.924018127169,13962.745200706118,12178.461898901744,6028.035596861447,9002.711461679064,2423.612786209798,4.995056114540501,0.08710028709052,0.1879147403581056,0.0882046261673156,0.4406119785845946,8168.116866965541,8917.695706668927,1889.584262889096,0.0927834026560171,0.4762469939774372,4287.149208822782,5924.776007989267,5232.370501051742,5948.78679608012,1
28180.63765193239,20436.49587888052,5823.531697593562,13952.680658810748,10262.951020462704,5988.57087566298,5182.896024668164,1515.2491173260364,4.719255528947269,0.2319604666020148,0.2473740514830143,0.1018142717118724,0.3636715248046874,10259.289028208666,4975.444219105408,996.3112643166124,0.2194123432883635,0.2963201216406996,3513.201295913523,9040.515191254452,8766.87316015814,2755.934222571365,1
6744.41843104731,3910.679037192873,7015.094261970559,2006.7133404855824,6192.234800613574,4422.250380955521,5711.326464939649,1086.4267325337537,4.802175423390908,0.0526868668590992,0.131098163621015,0.2203630228305324,0.5350921786542282,1585.2173545672426,4586.203253092192,1254.6562026931083,0.0271336191946097,0.4014194128519845,5165.207840664719,2896.991137366906,6839.275877541183,3732.055604689644,1
12987.310996381386,12085.30987824298,6606.962371670828,14062.534489885102,10650.732590907064,7579.636423924619,5209.041214612159,1837.8704200795976,4.83853512027457,0.1298870188361054,0.1802725313821147,0.1069524927496584,0.4297900676501075,6441.52411131174,2959.817982174002,1437.9005068706908,0.0607522110469519,0.4630497413085808,4970.185757572672,6330.252717446341,7529.96650700258,2962.9030344563294,1
28004.29699983007,25086.170878279485,7428.39874718057,17491.567998034436,10568.091202303238,5794.070439274015,6928.239187424338,2167.4225688247407,4.778216389074513,0.1721476402318475,0.1024645363184526,0.0345524934157755,0.4582883285438836,11100.135011894774,3224.1813322270305,1962.0705677248068,0.0949537110359257,0.4397139707777194,5033.802534833299,9298.624928225034,7310.236072920903,2933.5508748542275,1
33818.44495341564,24606.32009382099,9446.949832669165,17648.812891920134,9839.059398475343,9474.811277842562,7096.356827867759,2625.57340488603,4.873007394622021,0.2402378521882305,0.0870515863491172,0.1302667590314246,0.33673439624952,11682.819326318568,5182.629372860115,2170.0740080099013,0.2168555499715808,0.4243220695752067,5024.128866255414,6453.156342820712,5742.976414938152,5250.3107119063125,1
7397.654885530087,6768.814931928525,6101.625042534415,7025.614916543617,12345.228298733366,9032.957989899192,4712.360997347694,1946.08650400996,4.693344236961384,0.0499365438991647,0.1392222434892086,0.098697913643538,0.4593891478250576,4820.317658784869,3508.881746007883,2329.2461140671294,0.0672245450373028,0.3345955578841693,3472.0100391689707,3945.971013534801,8667.811611845873,2416.428471172056,1
24437.37984517318,19331.005151189616,9748.448266360872,13093.619894018178,11314.89477539059,6630.719759782644,7686.049536479886,2347.387839605661,4.82795040003125,0.1147611597452238,0.1369492413248971,0.0884902018389423,0.3958021374511621,9992.99174764858,3484.77364075699,903.4701302997116,0.1543031987456267,0.4890365411545545,6492.271561400696,7581.3632816483105,7664.561261995805,1201.051753787222,1
38831.16512399081,16612.965754698766,5355.368188037896,6430.443810729006,7568.243138698968,4271.778585289039,4401.345955992696,1993.678706282776,4.927327195986524,0.1120887515102323,0.179923651711546,0.1381984844725035,0.3917707855851844,12152.317568842836,4138.2108375853895,1520.2706757358485,0.1451136709354775,0.464604318382334,4258.979889558559,9244.343648475093,7702.1421313137935,4225.581889689495,1
27417.356260212684,5913.493352974094,8653.578529771235,6248.64542109416,4700.211842672825,4425.31874755254,6811.49971042753,1560.9606993001985,4.854251180537809,0.1042049910723861,0.0985610268946415,0.0959294278820697,0.4800993725163991,6213.858695061906,2981.268392592648,913.3874516633608,0.0326819197542697,0.633278301389184,5683.474248588231,8133.437719397342,3654.63556809094,2742.090876520438,1
20311.005553691903,18012.196929116904,6528.098363138581,11400.465793497386,9393.418727367058,7743.151163551942,4676.3104797359065,2382.4234518418634,4.42291296208631,0.2769256429378119,0.1571624097367552,0.1938153704711709,0.2175926264968526,7954.744569394627,5429.180132351448,2735.3013604130515,0.1696812220621315,0.2718548512566857,5114.7517508161145,3958.368822217091,4944.519617707578,5292.959325318649,1
42287.85762585404,29968.151698779497,9037.295733772704,16520.710656844312,10131.036845072878,5946.895797634233,6352.5588450771365,1143.400898524745,4.860299510234282,0.1774792580863667,0.1325137283442631,0.1847096926519147,0.3802142006794696,17909.56466810091,4073.14479711842,1432.884560029655,0.3424028526154919,0.3362317859843767,3062.249831905419,14258.111919728131,6060.555698962281,4834.8828605140125,1
29541.64875903951,21795.049911347192,6374.106250219422,16291.352675271992,15863.379556122049,9298.002835784911,5489.740692042536,2251.9709528009075,4.809049488536616,0.2000573094381336,0.2059855949517136,0.1208456660244253,0.2400770112797002,13282.447566561686,6216.745612785467,1707.5968190674062,0.1953578382586679,0.2542125103913408,5276.735980166958,9393.893463058046,4593.631096800272,4528.258232830175,1
9486.028068913163,7757.728781658807,7227.948729914241,7115.271672348043,12140.5011751452,6712.070384837741,5715.809475992587,2166.013161340185,5.011802306188422,0.0836242271958836,0.1121754394084994,0.0897245365131227,0.4879710251492021,2889.132600002075,6725.923759320979,2474.2609538640854,0.0741090590461221,0.452705739371138,5799.236384001706,1976.8217787247168,6320.033526534564,5737.416742373821,1
27650.76204815407,10087.111717552574,7416.649364893095,3136.466839269698,8152.595323947455,3259.5084419290447,5384.335531869659,1822.4542831713,4.8678543462144255,0.0445944246464008,0.1487283004052872,0.1522016378282275,0.5123432393761659,10354.244761057334,3319.2554844696992,1468.0037149608677,0.2286681711362509,0.4121817441924127,3765.3462912430978,7913.725831731483,8841.891633183961,3794.260321140641,1
24389.567925200383,19005.336020377807,7292.522200541417,9973.624870192376,10269.82348370958,2524.7767190156983,5653.651860802936,2315.029143133462,4.941999890373205,0.041986389546297,0.151905278268546,0.0588340455696475,0.4621594220755219,5911.014966387463,1535.7286231787327,2275.5463832218475,0.0708353917112632,0.3981090084263307,5133.498956149123,5962.916726661896,3833.477714751844,2026.451990993235,1
21823.01045360969,15850.247974114089,7630.051619683554,10115.520331809452,6422.515884045133,4141.460015739895,5501.8765186364935,2251.3527811486824,4.898918574308913,0.1323963175436674,0.0996596476201243,0.1042514753222084,0.4076026385711709,8283.507022936543,3159.9934280995662,1199.9160738614812,0.1420014455195875,0.48814182933362,5510.582924026865,6070.335938554179,8598.635459577286,1731.241146506056,1
22515.12523992608,4394.334967147897,7191.660064301053,1569.834363617469,4121.522371016102,9993.776710499338,6105.022899063903,2122.554134637599,5.08938324830435,0.0313162631936859,0.1452628997098949,0.1554550360466924,0.4869380554267333,6612.473554736655,9375.833663733683,2724.067541617392,0.0956789029603063,0.3732964724591421,5291.847149449424,8331.469488158906,6715.796073520012,6194.348171748919,1
30266.69336873816,24298.10677287005,7739.766441643077,14169.68098295991,6596.130807896519,6992.520739200021,6680.43821609526,1305.6331312533966,4.4572197068655175,0.1105564243387776,0.0654506619407919,0.1369294473932927,0.3012152308530159,10241.685718061157,6544.439607173478,992.0803970299618,0.0805235182597221,0.2869493482476329,5942.953744130277,7606.172100949178,5562.307804969997,6398.71926774167,1
47525.0118502343,37511.88549917184,7983.366078574329,31399.201001862755,18152.87587615339,13386.775205484397,7921.350021060922,1718.1280105583512,4.546070574163079,0.359564009310175,0.1084199978651085,0.1552555896629832,0.3201355611026665,20490.5416871777,6362.319644099655,1364.0404177848632,0.2830227783332922,0.4187317325598728,5408.003308159425,17077.289104415202,7993.558080843381,3933.515900436865,1
20768.030695790258,14160.597226078344,5614.888606533815,12299.746109904205,12909.938369614369,15946.371177638017,6237.066812865686,2257.074790980697,4.854660677036324,0.0481210668143863,0.1689349159584187,0.3529566567600186,0.2691086304618625,10113.758981346977,12268.381881449315,1833.124153325564,0.0478684845337758,0.2748109884864659,4909.532815221762,6801.423524292691,12429.354955778324,9694.710530766204,1
30344.65127618995,29848.460530666405,8095.567539115525,19089.884340349185,11915.34978358183,6842.760130623362,7809.533819110542,1894.599079847848,4.816810197290254,0.2383872421651456,0.1378455443103021,0.0624113835826611,0.3116416416590322,7914.294695991804,6459.125199423336,1598.2775748071772,0.1604052230071088,0.2894206651867121,4774.003870169882,5123.906634481999,9322.378167904151,7801.577723120855,1
30614.44655819545,26831.52942293196,4760.990944093578,23306.215119837867,33480.04290778436,9092.086279312882,5146.792649699506,2511.6242390102834,4.469374602111106,0.1618582352364089,0.4190327930348853,0.0839151373544139,0.1776395268434198,14564.322134972104,6357.364988577643,1640.7761137990146,0.130402298444972,0.1607803738442508,2819.699147980933,8670.747379816978,10064.278629733142,5647.25617759976,1
52946.80400340441,43171.8636514859,7858.494001192437,35773.87422142235,11249.346673041498,4804.553699358986,6779.45705882559,1662.773014470485,4.542972633940603,0.3573435372371413,0.1605887485310617,0.0375075296057805,0.2873521697514303,10607.054188817092,4733.944182780978,1371.212045822558,0.1523680644381865,0.3658757700597945,6334.488812399466,9607.043167494,9232.14884513061,4674.73464479146,1
41455.44258890784,33857.27154331378,6770.7515752341,23009.802864065496,14368.0856950863,17014.45104943334,6879.576251074449,2479.257915010952,4.661069470055142,0.0736460918834038,0.050473861908144,0.3532943492660183,0.2866655794512333,19456.325125941243,11432.84875200686,2283.167775692676,0.0931946309322264,0.2434035517180374,5004.293005497346,15805.913081828092,11755.0238788201,9056.2302345241,1
24574.831350563447,17858.81277209214,7378.2709568570735,17974.965880924356,14633.599663506451,8556.734224369839,7628.802068424335,1545.2598134343625,4.703121001421977,0.199556017783022,0.0854749606152455,0.1931515712301408,0.4136258385069637,11685.767508377898,6938.821251438952,1504.7546599563382,0.1013975992118724,0.3975861755456357,6324.374978025456,6671.321496961877,10491.708174518328,5742.319543325525,1
27116.02575334171,20453.17666864836,9951.452853831051,10540.753181451291,14509.819055253069,19139.99946155233,8163.592107103701,1889.0925461866632,4.840177584677337,0.0901678727859474,0.2250974298702903,0.139917180332344,0.4521825653147029,10093.270558208538,10676.075121913358,1554.7523049534404,0.1193571750139305,0.4495952059073715,6981.196839642336,10077.447905597885,8484.380961700974,10210.836084537348,1
30420.356162002445,14519.402298144172,6975.681595536494,6937.055704380039,4460.216939538954,11946.17880764356,7509.642568330819,2058.099808961215,5.005583350020355,0.1181943514721209,0.0932174096052598,0.1798612127646047,0.438067829163763,9197.93752774811,14129.666103953112,1630.1951665606537,0.1174255134793929,0.4222595943868117,4770.433084285824,10232.875987757676,5840.5593222463485,12437.82564978236,1
29227.462259251297,18274.580956122583,7360.068414954849,13353.6701861538,21730.869039546647,18623.62423769724,7965.831548740148,2906.866321245326,4.678909656519632,0.1051936197387482,0.2014767466466736,0.2181138833354989,0.2690290270289813,7514.782082463461,19806.36528391112,2132.7101750687907,0.0669085506292787,0.2800843929137309,6396.0242067255485,5884.96259987966,15857.098891425572,19888.82342924258,1
33332.63209357691,18925.94580532544,9299.5489100193,12354.454180071354,22616.62607632913,24136.93299053269,8975.810985296235,1824.140404457712,4.605442637264602,0.1183730273734049,0.2029590222672745,0.1886505263250264,0.3194781004167995,8279.975345619103,14621.01391288144,1381.3602274937828,0.108760192665962,0.4461188723616613,5790.212198412617,2137.589931248419,10912.61603797811,6148.354840257177,1
29000.43367441136,31220.01808003121,9932.47476328791,24469.663523206567,13647.200501706164,5298.507850052175,9484.064266234034,3381.9777336831703,4.601360831718727,0.2423076059686894,0.1205191500720338,0.1247466555390601,0.2682502315194809,18069.11891791928,6944.5077192467,2341.1924755807613,0.2640379819313351,0.2299979681141014,7801.562015107949,10011.816392797466,8508.37546623685,5541.851734930027,1
8347.913355570312,12256.73509566864,9421.040548999234,13249.640608254054,21122.275162508915,14167.79595348367,9556.941315845066,2241.52620510053,4.831914315570874,0.1768154058484481,0.1443234227991583,0.1774370563530067,0.412121915079734,10204.437801730925,8870.243298167245,1403.555647450276,0.1548934273412621,0.4379104066915881,5131.860069436606,10476.680944092335,10014.87009107704,6956.315669085144,1
26019.038978098823,25922.88411798655,6547.32682513857,24154.14141706177,11612.31039103599,15039.238043503412,6102.898402115266,4553.7748617945645,4.632601418010094,0.2376104858078041,0.0670611730035421,0.1901582602934633,0.2743693494187239,18229.24686645876,8735.790192756196,3443.233260385768,0.3260701222553329,0.330395424720273,6413.075085109328,10408.313194413424,8350.946131353838,7981.442979171675,1
12416.336360006351,25501.567961788383,9312.862541797833,21311.024942458345,5030.496319667628,13247.208317473727,9793.123806429,2113.9891561601007,4.955280017504007,0.2047966142334856,0.034006759078523,0.2512889562920454,0.3548071721612851,10356.340406748262,11249.375721522629,1612.2887527542964,0.0499769722708158,0.5102143390680536,6635.726085601919,6691.336453832108,6695.994021662469,9216.150948479728,1
56018.17463059224,24770.173889158646,14379.245051864496,10302.895284457616,32209.36893274419,20046.09806610804,13176.998411201404,2277.5790745667027,4.469902480604812,0.1038299449216146,0.2758620541383395,0.1250479101064869,0.3958426311896416,12142.693509379247,16295.19467741612,1830.1765512736947,0.1397277219889436,0.2801746914622154,6017.239605551883,16858.405827021234,8847.148145032017,11956.915099517655,1
18290.274474673213,9328.877746218035,6419.295349110374,10498.956395323834,37518.07778838724,14437.433777488308,5685.331370863782,3342.186243444128,4.56412509224327,0.1325295965711407,0.3072845804041413,0.1341515463675082,0.2089395029020276,7462.671761469763,11934.812640271695,3028.6314776422964,0.0958189316784549,0.2449316820205244,3580.926463420475,2935.442198958215,17087.094827687608,8162.241767919139,1
30863.917537538407,19772.800447126203,9494.028145564254,15412.199362609286,7122.954048834648,10631.517208221389,9497.432219771974,2130.8194084321985,4.883045740235798,0.111802430293664,0.0316036186074931,0.131463667637003,0.5348632218459467,14676.00905471159,6868.13806350787,2080.6390602013453,0.1770630390555062,0.493142008543079,7487.15750181618,10186.833785644669,9698.050155098374,9159.97004120676,1
46686.13283209086,19386.22093525136,10106.183783153285,15314.86138190109,19115.90294969856,9314.58883974247,8618.216151054668,3222.6765600111803,4.798829192874294,0.0927330528205216,0.1305231636396541,0.0831909466992963,0.418559696721159,8642.961872672917,8803.082672619596,2719.140828225764,0.0696688075538757,0.3827359990442616,5775.45267689251,5025.236467711387,15408.03776876881,5340.912743785181,1
26599.698821411344,38351.3594023381,10364.307586450126,26693.211239513854,27652.960027666657,8962.029901710646,9317.21667716892,2172.541889575052,4.731471882015134,0.1739360680873684,0.1572018210901773,0.100420024081572,0.3573468610571577,5271.301477289325,8217.856679478244,1570.5375789375485,0.112937994131403,0.3957822789163938,6920.360342935212,4605.692074293155,9492.075408118031,7840.433870431517,1
55107.54601032011,45258.81294744804,10529.283945705029,34242.85575099986,6675.65350355758,8828.909420001495,8692.879950216022,2274.2810306377805,4.640997748373371,0.3454207822191323,0.0771292292936469,0.111862693730774,0.2904965260473348,19894.235597301657,7309.04702429702,2123.918686745353,0.2594392564179991,0.2944516206140224,8451.089050113933,16365.73267115921,3936.723480033488,2230.0976827445734,1
22599.90673930053,28191.35857085434,13922.85715346237,25897.562656427777,5217.043670011408,26618.550027695648,14423.06170288089,4253.948895721687,4.619205684448463,0.1105406522270531,0.0655593903935361,0.3587483772972029,0.3087654667405496,12043.722297148992,15364.890269067482,4035.397936084046,0.1102152751261428,0.3698891111465534,7862.630071485666,13528.56179899878,7421.907552435196,12404.611615482208,1
60178.53500944052,40535.54189040172,15380.036118648371,27609.302498860845,27222.699664966447,10495.954622087203,11632.87942441538,10018.130157713767,5.033043858936872,0.1646059896206037,0.0903260373742871,0.0684620637624069,0.331090625633895,27261.14267065517,8938.285484687536,7637.139175765934,0.051129590584178,0.3881771569382864,16655.254431987647,21201.106882779284,3119.0093330960963,13439.78674983498,1
26651.81810103444,26448.35994592533,12988.945540867646,20320.41473035329,32302.317307644804,18852.579412828807,11245.4429593892,5801.225247982774,4.754568978961569,0.1153535064876134,0.2742780555428809,0.0883888094308837,0.3080380493752797,12248.13913502919,14671.253460355198,4484.127016534989,0.04894503348625,0.3264951897266285,11475.293989601716,9996.624174276834,14028.862821570594,7946.930777238819,1
73786.39291863798,56407.74146480092,12316.75228615881,41999.430817722525,23080.131525439287,12993.001837370884,11879.931328202205,3552.7858220263524,4.953129039718506,0.095913661672963,0.0228425623717643,0.1090256531064047,0.4556962403778543,31334.01497618575,9820.517461355656,3508.6238164274696,0.1146733905618485,0.4072514141944829,8564.794037777261,24442.593311704903,9803.949932201293,8413.909509535777,1
44089.67694989893,60471.38725905026,6663.888664157413,55289.241891672,40733.2813839118,12194.748574294295,7955.565244141126,3719.178436716401,4.4175508867393685,0.3841145029547943,0.0731277897160108,0.0471421477408949,0.2585101227012321,29329.849989268623,8790.111711397962,2945.2779243733457,0.1937866055571956,0.3228690107935742,7343.630608773888,13362.670614639195,14713.908591132704,6004.759061162618,1
49920.40783036571,88154.29993708244,8483.670421429004,85807.05672118778,28155.61492406283,26243.37731602724,8639.375860978163,1981.6419927167208,4.418441830145336,0.3013663516028255,0.1805320310416168,0.2026724452028732,0.157859473168474,36352.516036426176,20172.91788033949,1503.535142259716,0.2354088507438537,0.1908125440937797,4996.899388207642,17569.745014363318,8088.2684037924,10408.310672423406,1
6961.840099011678,21609.16501572844,8624.25667603054,24488.52136969071,5773.030909804178,19379.543884752984,8049.071245494729,2413.0484744229184,4.743762575292706,0.1550070053522491,0.0724402523296588,0.2965022654065309,0.3120312299563657,10066.59373942996,14642.36141804229,2009.974255348111,0.0972234915118806,0.3054916092584083,5664.856123306941,2655.330487074678,9599.173564173674,7845.761054165882,1
13147.381321371846,39051.88541403686,7573.524430413666,38690.68371030998,38884.9301058788,7428.975938453535,8603.684236771986,1806.2032760752484,4.596085683901396,0.2702303636536637,0.24196685782601,0.0592995438065992,0.3488967965815701,9993.939455077772,8774.087423717128,2094.949385073068,0.0814887492632527,0.3663552875976475,5440.898161683109,5521.82661059485,11797.254432663514,5227.5742534560095,1
33926.38522773345,59217.19525592809,7312.901705142144,59889.31226435874,23748.288141657664,17770.196079339094,8032.726176070179,2777.527760628373,4.550144462679605,0.2799636501597027,0.1616543889337047,0.1072446692568281,0.2936028936919662,26602.497393621456,12587.170253768176,2411.214784693765,0.2030581208040514,0.3131011131195327,5574.736190380292,15651.580542800308,11242.286012248947,8270.569052458095,1
14062.85470436198,50513.74992315009,8231.884468830129,46655.266505684966,16073.118543377606,9652.73327154184,9888.668998691515,1729.3727244340005,4.347068989060659,0.2502431432702065,0.1859093961558243,0.2180989593810982,0.2548839976932069,6167.437262043242,10334.94989991298,1426.5008396777075,0.0926838147485986,0.3327306306956418,6319.683595956427,5603.097855135911,7986.7631481882545,7631.503326735176,1
23905.28763229392,19515.17697737814,6556.1336692636505,17715.456133247742,6992.593300787035,10847.081133639284,6902.863151561669,3009.8465509442453,4.950012951820624,0.0954666119208626,0.0916049305717539,0.1565123405269428,0.3348472987492311,15849.864374104043,6962.773059702588,2416.2768812840523,0.1662762310314342,0.3541533785122001,7700.631561412418,9487.453042960811,8530.037287244006,3783.652345425044,1
13339.088123934773,18878.36896948986,7539.334645427431,20414.08299498023,25520.383432651688,25076.028103407185,7791.055305982204,1463.7106847492114,4.939564407347315,0.0666167552864197,0.1519767195055469,0.2574671046391047,0.4530844344821982,13077.170900230658,18388.90587152318,1676.437225519859,0.1275940959859366,0.4316472856981292,5913.947346751086,9823.116840560411,7745.098797520119,10100.558685289849,1
61994.66481879866,100325.83570702357,15212.485991907111,94271.6349165942,31913.93418235556,15723.688070546355,14365.431463954612,3643.529216714036,4.603484531134984,0.3438335018397986,0.1527769768787484,0.0697266687259845,0.2637597543609016,41346.30718613448,11312.584531027444,2508.9090566437485,0.3176089397073084,0.2484265901816008,5148.316267323712,19092.39036355688,9836.293504999738,8982.782014117813,1
50318.76571325878,74528.79805785307,12042.680744217058,75857.07551460204,89529.57228312574,17806.082586262797,10957.159812139353,3312.298626659894,4.540150030102681,0.1665752802690571,0.3806125178602394,0.1210321063868709,0.2334928038823145,38233.43461783303,5795.834884599065,2520.5244582298733,0.1703334756061992,0.2535692347359186,6827.055728935883,23276.703506618025,17461.04839306241,2936.7610844062824,1
16373.121765369664,32900.849902494585,5718.277390752396,27770.725580849787,15704.70943626112,13874.809961120882,5760.93840470877,2112.904947146448,4.909889649284124,0.146456092642112,0.1278531001300786,0.1105352784421057,0.3358105311287103,11578.181003586542,12112.026366665265,2073.967628862539,0.1121228532644408,0.3937247399895452,5619.574543743154,9177.691344884855,8803.900790227242,5710.329203516164,1
43508.38790918495,65247.48803962235,9097.080540504894,63131.16729543148,41717.26087353339,12651.368414301884,9001.00306811922,2188.630498078095,4.453881627863059,0.3085489537117702,0.2658846086315118,0.095219565758528,0.2358424896586911,33570.31039045964,12823.018075766662,1857.920441817016,0.2771673886856697,0.3380138945985042,6733.841755118599,14846.651677723848,9131.119750216112,9648.77787559403,1
