,0.psd_delta,0.psd_gamma,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_beta,1.psd_gamma,1.spectral_entropy_value,1.delta_rel_power,1.theta_rel_power,1.alpha_rel_power,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.sample_entropy_value,2.delta_rel_power,2.theta_rel_power,2.alpha_rel_power,2.beta_rel_power
844,42723.1567232424,2844.914940253014,59215.71096731409,32190.28742266052,10921.83424251732,7186.261966334107,3749.6110430918047,4.140497722361208,0.4185298564594658,0.2182307787058373,0.0753879822918199,48386.09382791291,29410.181450661225,12515.292179810576,7094.7586603793525,3964.545484092922,4.249196396892961,1.3862943611198906,0.341294971969545,0.2466793591033159,0.093807030074329,0.1740380476178224
845,47030.66847879051,3070.8041737286685,61130.45341260587,31769.317823786365,20110.06231269733,9376.372579661504,2682.266749216515,4.479670697766092,0.3353919846403451,0.1112451689880012,0.1456453949604814,56595.55958851628,26763.79601634504,17225.62574895134,8411.159781277971,3059.511427815891,4.531704013347941,1.871802176901592,0.3522731482815843,0.1135531201028374,0.142864713541925,0.3022036751721607
846,18510.329960608768,3485.372016762781,12940.802184353826,18175.67106974537,13286.15936298885,9586.229756633358,2725.644289902968,4.779738814466387,0.0287540840707214,0.2104881145570101,0.131545853470086,8977.669096825097,20501.75954622116,13693.363494557636,8300.993223961534,3036.800378377056,4.839256429395197,1.6094379124341005,0.0204584186383933,0.2288821410338958,0.161794979611806,0.3549906152946853
847,25285.642392311245,2442.4127213289103,34815.69680732196,28236.262620380632,14676.664764556592,7682.163895035044,2468.9573572988343,4.473758237131004,0.4066133528631467,0.1169499838371485,0.1253021315365305,32391.74744947073,27488.945843544083,12954.162871303584,8139.791583067359,2323.917035694446,4.566376034352423,2.19722457733622,0.3600489136886893,0.1271484757793652,0.1212490250454281,0.3001402641958401
848,24817.222190304987,3866.034522922982,32803.509456134816,11576.437477806625,15090.347198340873,9988.77624531184,2943.184724423688,4.679300632646697,0.3005155795407071,0.0589954170061652,0.1583340107830486,28732.462800930767,7358.285754264626,15526.364729222909,11319.663390250616,2895.7909947132985,4.608739495645604,2.772588722239781,0.2648445425336804,0.0331821341470754,0.1411600050830515,0.4834799247043971
849,24976.378509154947,3955.831405271259,25766.04932157911,16198.331870774598,6737.6767316261785,14286.272055828264,4416.460238969765,4.813480543535444,0.0821098199865607,0.1194372068891445,0.032258777463535,28865.439454682542,17835.49589206437,7227.609246093911,14120.659124918604,4420.993639669173,4.8819590367428365,2.4849066497880004,0.0688102625677377,0.1313507099185693,0.03849204282093,0.3405469595070817
850,50479.14008061905,3836.777415777764,73206.96616117208,27919.65459828481,9828.492833692091,11455.851099132778,3396.093417996521,4.541305562051412,0.3593036781448487,0.094533293801016,0.0764224025168372,68718.03824355047,26775.455011867143,9432.92951881645,10591.9994957733,3902.837012609252,4.553779916035637,2.302585092994045,0.3464411749844221,0.0886328360912616,0.0893909766479298,0.3063970022744262
851,46899.7555867769,1792.326276864378,70173.56954710271,16808.84432149589,10464.82806765117,12799.886492578287,1788.823830553112,4.284790848626042,0.3225582403426911,0.1407974336253979,0.0894925573365328,65245.59675944187,15813.542657107097,10201.50130175891,11280.848848028498,1897.327488824102,4.3185999678658495,0.9555114450274363,0.3239440641806738,0.1428100237559149,0.0806120038601025,0.3539823872816378
852,25530.24257311458,1805.2991868818808,40205.366085298105,10307.338283566984,11020.918273420784,7414.007922832488,1936.384101554438,4.527170034115305,0.2616354169589421,0.1132516653978759,0.1276873005700602,43728.082463147664,10909.388986601334,10601.882392052608,6354.940118023327,1780.5839517692878,4.204408850336404,2.3978952727983707,0.3655835754767255,0.1431519618697395,0.1330106496247357,0.1988724665939224
853,26586.92552297456,2722.895817264987,41523.5706801955,35561.11042596387,8814.684130011667,9960.796742911363,3563.1773489942625,4.789159576713504,0.2812028724745784,0.1383434323903915,0.0481362681839589,41712.72030062511,32862.7558512734,8179.926629195492,8932.473659888792,3146.618488784243,4.779363584957454,1.791759469228055,0.277938621561229,0.1458893894823444,0.0491717520409748,0.3422297391831935
854,63365.6621146961,3049.003222028318,92948.13971465624,28953.60216186676,19042.988637159124,8242.324038656,3745.900120443717,4.449689589548952,0.2995336694756502,0.2164988736200524,0.1454992702007806,88737.82733182108,23338.93242007879,19302.649165980067,6970.161193813121,3524.1843725542226,4.456606844169274,2.079441541679836,0.309369742403841,0.1982494248465384,0.1637891917211252,0.1677717965892685
855,25794.55301425109,688.6388892838506,46786.99011679188,21569.148941284315,10204.691190781983,4890.715118517098,1000.2988440166037,4.593254171068104,0.1611279474269489,0.2904675972060948,0.1921161985821131,36710.30198962841,24963.850171733764,9669.093120537163,4347.308869364087,904.7489732771908,4.3551507251644335,1.9924301646902065,0.1452092881437702,0.3651605423184914,0.2070353396234572,0.182038506583065
856,56389.31135876586,2618.308957191419,76361.71847162324,19824.79521879001,15581.8313386566,12450.46473046071,2555.3592691258723,4.365221242678167,0.403153176797039,0.1018450048384483,0.1148128917441388,74932.88905531049,22915.58745822698,12185.09610754448,10993.969408191926,2418.5174351092955,4.372126929627552,0.0,0.4091662596437151,0.1090316914184876,0.1120639175395168,0.3028159132803397
857,28522.381832512856,1226.5546339973114,40750.19814039569,33655.50763683649,25754.01271986792,7480.640039791869,1195.1960906328654,4.314747249296027,0.2756639018534106,0.0964994383535484,0.3085003922417504,36872.902482569945,29236.612216077214,26373.446558208787,7094.430970931096,1472.606771596679,4.394931546619292,1.3437347467010947,0.2734865620115757,0.0920816032653075,0.3017381514582407,0.2373380604773885
858,10720.616195380988,4047.7002244698097,30307.30914240297,24575.005374049448,18616.30550417568,14111.2242248435,3837.038335087483,4.861852730699986,0.1295722500238051,0.0199486042644786,0.0935767480016195,30939.397292147703,27478.91649862996,21403.77699648257,13219.406262786528,3244.0318858743744,4.954475138746313,1.466337068793427,0.1558654788983465,0.0223521371078786,0.1327843101751346,0.4304241514198658
859,18835.223741003752,2240.670712721441,27660.336192983992,12975.593762627675,12765.241056122924,8823.72706830949,2777.4726217808466,4.822061811110253,0.0733244238437074,0.1215834750216744,0.1390997372084417,33777.71061752131,14363.46155841125,12687.665499214883,8102.087677905764,3739.748310941228,4.69503353515066,2.4849066497880004,0.1369929361672954,0.0947200573901996,0.1411009494091166,0.3863141794484534
860,26090.90835851053,2921.006437082004,31769.09263307104,35569.015287908165,16358.311892640932,13097.572423082887,3801.734655433041,4.73523152253361,0.1954335313042977,0.1598117149578996,0.1883759535101435,33827.19432145817,35001.422438664544,17620.370927372816,11294.808216526906,3793.714406230139,4.6904960251042285,1.6094379124341005,0.2050974129896491,0.1708789961446992,0.1982712389787592,0.3371482688979399
861,31305.61916242197,2154.9636229186426,28376.93688122447,8848.700452109513,17930.493723481475,13564.228294338487,2204.880776579757,4.658304208246045,0.095752828865001,0.0261428427037759,0.2393011608050022,28567.8261352172,5804.262652222827,14788.24824679858,14039.484101789309,2582.6425262892617,4.600820362976821,2.1400661634962708,0.1493550722888187,0.0263199305826949,0.1651592802257764,0.5459553788429691
862,34107.18007363992,4333.882784106002,38100.68146429175,15464.27982070864,7615.53964634494,10703.066175463868,5561.285016570702,4.866531540385488,0.2018444275284807,0.0642406209606066,0.0440083527245943,31104.974919082648,13591.212834228085,10513.779345708055,10174.773658036043,5578.593453739276,4.693604536114679,1.5040773967762742,0.2069381404732325,0.0464794419829078,0.0543072447287,0.4941267582148279
863,28265.67516321752,3008.6189989845807,38197.774612059424,66216.14520873132,36914.54119363634,9698.823919565046,3082.3654167267428,4.432945330157318,0.2863051815011462,0.2445477906132147,0.1016485678576699,30599.15483458465,57156.07294226564,32782.87449521106,8930.915975804615,3603.293243315671,4.827456618998409,2.079441541679836,0.2644638561328388,0.1743636006830565,0.1117805116453732,0.3364606093319321
864,19730.65041023177,4207.501809072341,39760.38808818813,11971.020958560475,7968.594393774281,9042.816777512093,3959.11988273239,4.4921752642594015,0.1771389724702044,0.1744751360293756,0.0624642313463881,40278.77147774037,13333.694945321293,12247.87344901162,8769.069373520162,3921.7077723256352,4.56583360090156,1.2237754316221157,0.1679654422175426,0.2019331485496605,0.136578298653588,0.3062625830375879
865,50145.98592963308,4860.305280601403,71837.69530825713,28606.37883827646,14925.564043691717,10951.852861379191,5110.53009131896,4.473464650882262,0.2978221122617697,0.1943679291870161,0.1028785766853719,64771.23318484836,27955.84417671319,14850.515674532273,10473.73381180404,5376.564294899316,4.490743301571039,1.55814461804655,0.2897556417818975,0.1890572964066958,0.1030214203784479,0.2012686424203584
866,26847.74316711756,5459.700214359716,46489.465029060375,28566.199209842154,21745.76073133044,10828.883045570376,5833.295841857789,4.681043465034993,0.2220246114949337,0.1732294879811721,0.1821221994294072,41803.773557387976,28093.68190395649,19825.11555478952,11913.972943779114,5461.353949232872,4.67932919517851,2.4849066497880004,0.2154576593861455,0.1677261311036099,0.164831545430249,0.2205070677778703
867,51955.01432495492,3682.433907200429,68973.05435012403,40824.56526226959,9674.039673534682,8627.62556436262,3517.9859151681544,4.366629911071361,0.3939004563649319,0.1540321374657568,0.0579717155220431,70606.50979749595,26966.63858795393,15481.823120574249,8398.517395707864,3283.324598453797,4.477963210417249,1.203972804325936,0.3704107244066912,0.1562100836063492,0.0864249731175551,0.203656917877514
868,34072.54362162041,3264.089530802745,69803.60874935344,15301.204849990274,10613.146144861375,13323.04843331127,4479.525443782129,4.38819878450844,0.3516716585487431,0.1212405237459519,0.0616092525188066,75561.82012409298,16044.21380521164,11479.190115501196,14190.025777042296,4833.3352700981095,4.59070672967286,0.0,0.2743473280024613,0.1367115182927137,0.0750332405248452,0.2960948661447712
869,54908.579844503605,3701.1873184117553,88983.71636411648,25214.42348373596,26654.150848097725,9743.27923380312,3887.813425662449,4.532868229969807,0.2536743767568392,0.1612403098515085,0.2183644929559499,87363.70276476398,19263.77218973604,26220.626497431145,10630.260003576595,4965.059737538824,4.577973730991535,1.791759469228055,0.2447028869255276,0.1349854601334984,0.2207667293279958,0.1994088750275686
870,34598.423060999296,3330.8275052049303,52298.02103601908,18091.94960479081,10739.136163929708,12795.432213281878,3910.748073810374,4.541844620152793,0.2647320252772606,0.0946706562607645,0.100973960733574,48845.57772845708,15667.62530320572,10999.02581329758,12186.52229387829,4002.875197777226,4.538858060641161,0.0,0.2731960565297971,0.0920660908180056,0.1148774409131839,0.3940904120176333
871,15563.70399164748,3309.266513362681,47220.583608815214,18843.000073904608,10458.940104059557,10928.219974919512,3495.2458512758185,4.487303994213987,0.2246799266832284,0.0682841329355656,0.1474056601970417,46624.49199588096,25667.132523208675,14691.555515047688,10464.704508164512,3682.016971055428,4.487499641430524,1.6582280766035324,0.1998826592081889,0.0847500461746957,0.2071287681040505,0.4225509790312441
872,37919.37348415749,1726.2246222802044,81157.90920139814,26826.183368443068,25440.131839760063,9705.506339769065,2541.2841586943146,4.091050380425491,0.3340271944520419,0.1974874209742165,0.2026656447305196,75384.018025199,22884.67793353557,24215.521481073763,8421.520194382956,2906.8500168787364,4.032734963969018,1.252762968495368,0.3374961451490572,0.1820262988073921,0.2235403654308917,0.169385100771338
873,36041.064853132215,2414.5154057044247,35357.20522779879,21924.98919739424,14811.314316522295,8642.676391753568,1460.0095008739754,4.510855710729688,0.2427707993593524,0.1120809324712328,0.1148486049576105,33934.72434182916,18788.194748156773,15232.499341483956,7431.873094560558,1135.617229857393,4.389663940326139,1.4816045409242156,0.2898344062212977,0.1160192072680597,0.1191798020368725,0.3731086402768445
874,45381.02218200583,2330.729570748767,62084.584148047485,29769.034584252586,9943.61704598483,11250.13159181235,2506.145066944495,4.144610193157163,0.2759309896716932,0.1287229260283187,0.0741076432997795,55730.21780888484,28043.574023963567,9628.062715031228,10857.855574022991,1954.2341913533555,4.056579444334735,0.0,0.2950995868539505,0.1066051814970702,0.0917285022148946,0.2799173507599556
875,74886.77776758446,4640.654879569849,102806.44374888724,30747.376269254582,21440.252483070464,8983.37313826052,3583.2690177057966,4.197686704533388,0.3632325008514703,0.1799001830813124,0.1816056574416329,83011.56685855672,24730.198921826694,16190.857213303454,8484.783439849165,2936.888056643056,4.205736757461999,1.1895840668738362,0.3701051229134567,0.1823761681534045,0.1657564375798556,0.1656487060034062
876,48600.5198965477,3009.043358460684,69221.03307847807,14995.188239629517,11254.090958094395,7190.665671193962,3404.285476874822,4.289145883482863,0.3331535449081816,0.2241282029337282,0.0720063056411253,61913.203663429405,13409.924417245596,8400.674921798256,6065.838739657987,3425.272715996118,4.424547896147039,1.3862943611198906,0.3015036803339633,0.2393860276563683,0.0818392251980378,0.2072234540759534
877,85995.8480133673,3464.419460930169,126259.86589393622,63132.61768522925,35096.08932618933,16930.953178721014,2728.7204574895995,4.373489268367979,0.2296153221429161,0.2676790222720017,0.1623001754806652,103642.70041399875,53019.8013991608,31771.9337237234,14060.042378106264,2552.5218806455164,4.409332750494674,1.5040773967762742,0.2268431679402283,0.2618637815147036,0.1673312739145635,0.2439003212993856
878,49794.85184900393,4539.3477374258255,84179.3749411894,22019.198132133173,8821.56867796878,13600.391631480736,4347.256648678774,4.211864294522165,0.4295780994187477,0.2068772506159211,0.0522810471022335,75012.6226762187,18711.084464906708,8672.989353410148,11244.95646073248,3891.70906115717,4.304665794949108,1.871802176901592,0.4080406910031906,0.1968543405605178,0.057880010497123,0.2405523675934918
879,41492.09991944738,3604.003921754785,60037.74396190806,22030.42320733772,23212.161066462868,11750.101299453114,3356.9130697687,4.865716960467845,0.2115830973038281,0.059868431008006,0.1329863001873966,48816.21176369372,22094.583204965405,20241.466615680667,10032.904364166036,3201.320813097899,4.880104814983167,0.0,0.2097487152512038,0.0952852917069057,0.1399735887510445,0.4053752234390937
880,49848.486904983874,3263.796282245068,75398.67716718251,24051.789660191185,21383.170167111854,20511.177632396968,3250.702839436436,4.590939230293716,0.2839614001536159,0.1201324615014298,0.1127715873441389,60676.11092589001,21217.921565876863,17190.67846767277,18504.64413824265,3384.2613420593857,4.687931802754855,0.0,0.2717289845407384,0.1174243375101528,0.1102036024315933,0.3852991102681957
881,44791.94668550878,4725.8844200893145,45212.81733577717,36367.81946478732,35686.11094261394,8227.29609444174,3817.7954770435335,4.595316674348428,0.2576878532059639,0.0793114533459404,0.3246786155704609,33185.72497785981,32034.241535495763,31488.060302645143,7975.786744963193,3243.427415619144,4.775078158707823,1.791759469228055,0.1807879699277178,0.0648587514936359,0.3240365864640583,0.3368551716408224
882,52894.88621297154,3915.5927393814463,76523.04571778045,42314.217654400665,35453.4845264618,10277.066480029976,3379.3922154587312,3.962959081171575,0.5203719891199453,0.0741956049179238,0.1098450019351049,62978.75159336949,32735.66760378112,25990.95193569653,8047.105845029249,3394.385668274326,4.003744665354589,0.0,0.517952418229916,0.0669566189410356,0.0905427805507954,0.1690312516424454
883,57152.74026052551,3344.5779402139,79475.40005756353,77749.32690845287,28949.671787045503,11403.15636348294,3098.2540639647445,4.071160128036934,0.1783520602389281,0.4141414440918642,0.1336930862624375,67749.92586685935,65124.5782153746,27236.46290140093,9254.36070914498,2252.263662296905,4.041343144115561,2.639057329615259,0.1866944050323938,0.4098061784271025,0.1486800163846007,0.1931034028413358
884,41100.823845285886,2465.613074550232,53127.35314589588,28826.87878205856,13261.186999690386,8526.147878027254,2216.443976232314,4.694045001062813,0.1735012240278964,0.2970857769783929,0.0935385019620743,46864.36231793821,23473.838481964824,12438.3531966046,8745.430336589443,2443.524776799354,4.825290327590246,0.9808292530117262,0.2188261673886742,0.2161451571798748,0.0974790157222454,0.2846747760888143
885,66085.79971443134,2027.2089063086944,71015.39235740906,19929.1335832054,12159.938015847438,12885.449468203004,2339.1600597077872,4.2295833981834186,0.438451584001073,0.1227885539453962,0.0258194556989449,65170.72026217651,16381.931014731876,9534.076887279827,12114.403853821916,2297.9013675087235,4.283916796320301,2.302585092994045,0.415295358958233,0.1149778821918448,0.0172206218773558,0.3417122277783541
886,34419.09673253941,2736.5283584239887,53969.9495814383,10956.57689819602,14084.060551499517,9859.58132133877,1808.3685987285128,4.306293443810566,0.3841653846355325,0.1369516086625133,0.0530957900492856,56857.330001128816,7733.558515987383,14326.100295923612,7918.829640440788,1345.1537866950046,4.142681371019727,1.575536360758419,0.3916634257612308,0.1045188703140486,0.0789178143213943,0.3053590802887915
887,56064.53730747166,3710.526331555972,58021.11412569162,57483.40663022402,12147.363308290289,11595.670683202608,4420.979915101373,4.5274812330703,0.3580350945368028,0.0410562308794407,0.0744442391661446,41020.67360906181,45392.50586552634,12619.78626047127,11211.985471307076,4227.871287924334,4.674654728559704,2.3978952727983707,0.3028739763716982,0.0528817047389597,0.0862811874646513,0.3987364832534453
888,55643.1525568644,3750.1529355537873,62627.69111375738,53875.00461776463,6138.681523569041,13886.504701675214,3885.686003209727,4.236066329866127,0.3591671446560809,0.286922409381638,0.046463186669104,50398.63579088931,43970.81579015833,4464.484097500403,12400.320858706831,4017.859495773642,4.157569258486166,1.0986122886681098,0.3571192719777813,0.2947679739281537,0.0523887034976949,0.1758407411904196
889,70456.84109645191,4289.008109289358,110403.96067167632,28222.4667181918,20469.342595132483,15231.544980250595,4448.308398410957,4.359020739552643,0.3433954194672126,0.1784041791871263,0.0762610594063578,91838.0680356656,22196.097375099296,16427.28715842905,12191.360025058715,4245.841402455203,4.454603133728116,2.079441541679836,0.3298440423809132,0.1549695636789209,0.0702488290524293,0.2265866851438299
890,70086.46632698966,5092.50219838414,118158.98243510936,53640.448146108654,20753.32536168469,9724.599008519372,5274.690627520468,4.301559871358058,0.3540572173002472,0.2033112184487885,0.0596159029169363,93934.51333424072,40622.427542500445,15106.413547374235,7174.941183428753,5339.435153442376,4.260910030710575,1.5040773967762742,0.3498593977614444,0.205864771521101,0.0597297340748453,0.2067347277753691
891,57184.21478703572,2983.3849762664854,62428.23417774737,10968.459973997587,12227.760548189604,14149.183986968528,3250.478989110712,4.534870660445795,0.3715873875144126,0.037699403362607,0.0943460925529601,54197.23685684592,9391.427513163297,10635.64788999792,12426.666324716796,3203.957809672728,4.606412029474414,0.916290731874155,0.3385893386095248,0.0400047763391227,0.1051892498452161,0.3601516726866242
892,42540.58495941131,4129.892740471132,53631.24843491974,54025.86434280929,20524.293046630275,7442.138463080711,3346.7399807942074,4.679579806503649,0.2473099544522566,0.1031716983824432,0.2090027978345037,40670.74580916276,38701.97857829659,16205.407404372849,6996.037134616702,3221.327214568118,4.643733164504289,2.4849066497880004,0.2718034135039119,0.0844159771742548,0.2032639342973767,0.2680422924546342
893,57290.291281627135,4710.107759966529,46026.60065196344,13490.368328333989,6485.603727096327,9902.99700535577,3881.911836771396,4.634257006492525,0.32064503321998,0.0781874650610522,0.0801230456030086,38964.11978168814,20593.782884706565,6950.228059655686,9498.745806418145,3129.014830781108,4.667420889339452,0.0,0.3081520292002533,0.1332163373976599,0.0668371980962323,0.3192037510937978
894,60252.91843910447,2296.923749008918,74283.87593152805,54519.61874018897,35162.784379320285,10486.407131499567,2060.7211124940527,4.342725033992052,0.397680144160945,0.1513870641537278,0.1278153188574354,54529.00575629639,50376.33978187045,31334.421647538835,9742.489183885858,2469.959759638314,4.567027998287704,1.6094379124341005,0.3349101001675151,0.1503592528077849,0.1511752232037908,0.2301021350175361
895,38884.27877337323,3314.767564528443,40659.08561492032,14974.300752048171,22655.43337907736,11851.620188356595,3702.207176696581,4.972267931962027,0.1162040966077973,0.0722827932266175,0.2575416838168232,31234.501031973883,11128.50222674412,17603.763496115636,9073.38569658864,4036.50654162278,4.94164287972354,2.4849066497880004,0.1324685299335491,0.030639392391707,0.2241626802944709,0.3119271797396954
896,49256.06876240301,6656.964595977641,54094.82290225551,35882.29314002319,31339.471280645204,18355.981083310475,6607.296807901805,4.802560821116376,0.2058883107464397,0.0807845725668602,0.2147237316275549,45216.710783021634,30139.94461126454,27508.390235607105,16187.15500177702,5811.8535499144655,4.856187307327876,2.639057329615259,0.1834488573540271,0.0981822954358856,0.230960988225385,0.3303161459386426
897,49654.75900414546,2806.3025568274966,57517.89019010151,57213.75620866114,23053.177107990487,10113.015914610764,3493.048916427429,4.507045112474074,0.3334307279744357,0.1531834327706308,0.0777352799912673,42863.30938406756,49590.790717286654,18608.198566907864,8896.937992865704,3746.9418356209535,4.695195679342091,2.5649493574615367,0.2562169452324039,0.1779454309630963,0.0755255065482636,0.2891763027650982
898,53248.234979877176,4022.448830782161,73038.13604142878,39077.26777157754,11765.717787520318,11579.417487631856,3668.40208995598,4.711308341143773,0.2070110186817483,0.1665471346847136,0.0753712363179612,62937.62873986103,31660.52734255373,9746.36598144823,11177.02939288866,3329.8239201826545,4.776383989909456,2.0149030205422647,0.20395492466345,0.1360892558439375,0.0680912899685859,0.3831776352802618
899,45329.11842123457,6185.477186111501,56562.06297348849,37754.784956280535,23034.49307834755,13518.49026523755,5389.301077827469,4.900787339482737,0.1555741283306316,0.1217831200374496,0.1041952773592508,44571.10090558292,38165.62227714952,22824.77938930636,12324.151558801928,5387.877279780851,4.805971530356333,2.4849066497880004,0.1166925050670636,0.2188337247596256,0.1026697183256399,0.253819435149256
900,29173.865744046765,4480.093160472934,52510.26762825628,57517.49089884485,15504.44617719601,16576.92455934898,6490.642333616573,4.512267748810431,0.1502865215217498,0.2934129278563182,0.1407799647603665,43622.3891170695,51029.75131059296,12649.878431480594,14507.946319275245,5059.99960310268,4.508596098077495,1.7047480922384253,0.1507739130173384,0.2964936569379882,0.1266963023587447,0.3065084889146234
901,17196.022832165974,6818.952674006963,25479.47561906588,14501.23336059321,20546.08414798075,16021.726081485182,9424.579481235824,5.116604840269471,0.067140728976091,0.0858161670807487,0.0661221771605047,20528.78634414952,8888.641881229032,16579.53678076453,14236.894906741822,7318.01097271309,5.131999262541794,1.3217558399823195,0.0436381833965537,0.0770632748155008,0.0988089380240123,0.4244539936873372
902,27533.95171027768,4009.1535299387215,61396.366712858464,23453.126817493227,22160.790229599643,13031.685773013996,5238.377432472529,4.745661146404986,0.2665437022671458,0.152331723812208,0.0868941428850601,54606.77020066555,22222.15439490028,18141.58977939534,12209.276001530969,5292.448210278791,4.751679110475232,1.9459101490553128,0.2543061694201466,0.1476490309433795,0.0819211382856714,0.3336310155327497
903,27096.42510274007,3809.397781958309,23267.47732134392,22688.44653281761,22840.35497157465,12766.06341071697,4750.63346674254,5.048257146318517,0.1470194901479432,0.1075460759187137,0.1277355545260592,18008.94466250742,25379.814955109767,20999.443429852025,12238.797733211752,3843.820716794276,5.1460752659427005,2.19722457733622,0.1195408543013979,0.0789827440574657,0.1572507894339602,0.5185142902972992
904,29682.58324941715,2860.9620343311403,46399.33702444769,46980.89901169731,20786.454594935112,14512.165978760118,4825.485226358736,4.771051627007998,0.2251634202776589,0.2146785888581103,0.1023960854201734,38694.56667504169,37274.23829824883,18004.487310752487,13829.247166731617,4651.892942799636,4.827697034114768,0.0,0.2171195089748905,0.2372651199968737,0.0894676806503522,0.3696135959943074
905,28068.557217241367,5997.586236801121,44387.9181200427,18013.24604749495,12928.652427548992,15854.086683559244,8501.186020986455,4.766396838865768,0.1943640127668148,0.0401462748460328,0.0466970738492503,32603.751356960733,14789.600631010326,14434.729361132751,12928.443277019844,6883.898788401833,4.812631229651046,1.1786549963416462,0.1753146143229631,0.0548948008389472,0.0557097640287983,0.3708572860354626
906,16820.979634701962,3255.831269184662,16068.476460216982,22780.79034618797,7738.510246257193,13400.09268273996,3239.6347032103527,4.48364470147876,0.168542962059433,0.2056844091583164,0.1077524296666827,10381.14265981924,27169.57698217221,9879.587765783186,12647.270883237275,3300.626925315239,4.501968434887232,0.0,0.1050747341402489,0.2727521701511164,0.110352042396143,0.3402470569776165
907,23269.59049632145,4159.991539300147,23685.24867792997,18955.277931900026,19682.58520123884,13586.75126652574,4598.705462684815,4.81668936572046,0.098054881230088,0.115714637262806,0.1973090964899349,14474.190750279127,11179.278612641796,14681.027134322025,10930.158756492485,4143.163484517435,4.777270733537533,0.0,0.094538921992666,0.0879980155403648,0.2187932945051882,0.4058116330649829
908,38712.2412927835,5670.933175915332,66487.79328812694,22080.05490598852,16095.03784704466,11161.367678321929,6354.5311532767855,4.640917931962615,0.2331754839353251,0.0770228161800837,0.1576151997262093,54513.06953432175,17150.78525377539,13335.520415024124,9493.742523711488,5421.084236001701,4.6315496554349815,1.203972804325936,0.2610584666345939,0.0952182971246744,0.1270390905680214,0.3509577238141562
909,45227.30421417819,7153.9136473369645,79047.05143485418,28320.290945504537,33136.68093748284,15003.614037351605,8402.108196544083,4.773437356885101,0.1989465790746056,0.1325268809622379,0.2046986611665685,63214.53399720368,21631.28591840124,29499.098644861,11355.807102202474,7079.1336601697285,4.802456404909411,2.3978952727983707,0.2021757369387798,0.1086438200359788,0.2399263290454578,0.2624650196425986
910,41707.46542209661,8871.337600032657,43327.84048925985,24933.43840505744,10668.47170975165,17198.182492273467,9892.517034680272,4.642086842431593,0.1040503966932004,0.1432051722207061,0.0539405664244297,32152.01149449039,19075.915261190883,10113.557653781265,15208.22855614414,8117.882986441621,4.714638457293403,1.871802176901592,0.1010895132015675,0.1727408454252364,0.0476158836712686,0.3791744957926649
911,43874.06171035511,7358.20384829686,78339.36999684387,32267.88746056792,21171.679262564427,20854.132499532418,11740.710505004445,4.812357215817125,0.2355865497656164,0.051712390954562,0.0528531445472902,60249.85573219383,29516.710983005352,16390.636009642552,19062.45397056473,10814.793083494902,4.900259646851454,2.70805020110221,0.1771740270697179,0.0498541824339096,0.0446183838859098,0.32294268276402
912,27170.90427533778,9096.70070176767,46613.90209605395,38751.57887331615,19798.05969616468,16644.426358766126,7711.514691348531,4.83965008474098,0.1670367712057204,0.0969864654443368,0.0872942246633236,36858.54653616402,37760.760440413935,17779.67647246797,15510.242951925562,6152.134414154419,4.957539091302139,1.9459101490553128,0.1548014683539329,0.0880261437611329,0.1035102601700006,0.3972575802842047
913,26714.162069261663,5890.636778984526,45830.4883548473,45555.865263796615,30020.04557045932,18163.648804005163,6059.100484005616,4.827028645133052,0.167275599122752,0.292015412882405,0.0989127149599551,38768.05901423412,39414.25283738224,23390.058263860145,15963.722567003795,5652.481628685484,4.801156531116412,2.639057329615259,0.1591754402340228,0.2964131413435754,0.0798694236906934,0.2913874109834257
914,27244.33268858529,7490.226090230758,53904.16239994299,35263.4657375746,8924.041459427914,11695.876045788797,10787.833765486408,4.2897358577215545,0.1929761800619075,0.1674660145344893,0.0865262504127022,50493.19053861348,27208.96475115792,7453.547163969834,10278.123203224672,10324.071227822324,4.311066292492527,2.4849066497880004,0.2049414644251245,0.1642706153513395,0.0757656533463666,0.282262312351743
915,40499.28598106512,5875.405165164503,65868.38280000957,21052.932397061923,21195.99816847306,19544.630058911844,5974.200357191965,4.5338013335464895,0.3141866757814379,0.0788440365233029,0.0714749716922849,50678.34955026561,19203.179263811628,17370.024314538397,17994.0840796829,5641.738612562579,4.564123993823351,1.791759469228055,0.2821482862607015,0.078656701039392,0.081600185327027,0.3504042908244349
916,16067.294112600335,4040.340583626421,17425.98156666594,36516.06937055521,21298.23489723024,14502.346351363294,8089.263506331758,4.93760680144942,0.0500424663342577,0.1987111285249165,0.1881564640380096,19910.277751157308,27864.402688713533,16587.59591322966,12319.529658151716,8343.937135403128,4.887237519313789,0.0,0.0997313139106266,0.1920933488403244,0.1545309223107051,0.3520720928516542
917,9923.810521238243,4980.027533092407,15618.763104759815,12754.585235700806,7658.066073401974,13957.58071837188,7728.696643838794,4.806605445889368,0.0347909799616621,0.0628994238192333,0.0758344281307442,29482.56579881089,16202.904843531767,7075.050221018834,13418.389778957417,7248.056474481087,4.81039024655272,2.4849066497880004,0.0889184717819376,0.1120865571918594,0.0597269114447406,0.4123164774638374
