,0.psd_delta,0.psd_beta,0.psd_gamma,0.delta_rel_power,0.theta_rel_power,1.psd_alpha,1.psd_beta,1.theta_rel_power,2.psd_delta,2.psd_theta,2.psd_beta,2.psd_gamma,2.delta_rel_power,2.theta_rel_power,2.alpha_rel_power,3.psd_theta,3.psd_alpha,4.psd_alpha,4.psd_beta,5.psd_delta,5.psd_alpha,5.psd_beta
2534,22651.765673757007,4463.150893371866,1249.371201408145,0.2049093340157439,0.0608508882221824,19099.69085364538,4156.270949879374,0.1109476412805828,25340.334459170328,13034.70078577432,4299.220171661779,1233.1769614645368,0.2603628311308886,0.1184943433078477,0.3449247184231961,10617.027925108738,19992.248783326817,21027.562116440484,4080.787750409992,7299.000917086863,13877.88096465128,3444.860580425124
2535,29998.826698176093,5480.728502295604,1872.7690709700307,0.2810539845419382,0.220198328436527,15670.059007741043,5198.76695636016,0.1711277342602699,55695.48339165883,13867.940786769974,5294.412889838122,2250.7374014627453,0.3533172234632317,0.1444589228348714,0.1287674645210892,13916.590321819886,4877.690515311119,3609.762851536764,5146.968026336451,12097.253864479204,3093.618652394865,4092.5185449704313
2536,17371.02149093152,4032.019105786408,1446.6336310511151,0.1816966496109063,0.3272725332363707,11891.620121814232,4782.705592557132,0.185848935639833,45767.2977171059,13686.83287915382,5206.296956193487,1799.8804148749591,0.3394160657230669,0.1520906144782493,0.194959227761536,14245.914559828554,7801.7337553738735,7319.625382722193,4894.359044907171,8740.921863852544,5102.222259779939,4037.396554930307
2537,32562.151858609315,5842.452925236774,1614.9816855450208,0.2919579089675719,0.2012477305160069,5859.177906455454,5934.7474141218445,0.3156653275402249,34305.46752264617,24420.05448501157,6238.185941932815,1530.743287859504,0.1859787354010146,0.2806180295559002,0.0870128569183932,12557.27472018597,3996.3012360960456,2938.18521186962,5221.701041837988,14055.366161224974,2922.352642249683,4181.685279889389
2538,28746.793068961004,6808.968952217368,1257.5749519141675,0.2653533409902833,0.2510058067674758,10718.838134586977,10275.970575674408,0.2126420738250158,39890.20108375682,33327.51360319958,10142.882499554704,1722.5172599576383,0.2509220987087429,0.2284345972382301,0.0228198305446525,13808.384337794989,7794.962356564517,8737.446609267869,5894.303356026893,11946.511403678403,5697.964280457433,4822.498319980075
2539,32337.99329798707,4271.121459931074,1484.1923971064598,0.3804111288610308,0.1531647582790098,9118.478445499612,5705.986158237805,0.1819527204116904,42588.37379019827,21598.479117610805,6212.365662526838,1377.3088779048508,0.4149039262473526,0.1692190240167806,0.0715230409092439,18228.343893029,10245.28617015622,8801.36571197502,5317.815205083588,6718.601474611818,6463.126632904229,4146.377430451487
2540,20370.260782707628,4504.071980066601,1188.0518165707144,0.424011264445813,0.0419690363834305,3978.5905676991806,4914.188044714238,0.0936075514012851,30307.265114047343,11295.593685798443,5724.174803810933,1819.729047937268,0.4852443916682082,0.1223968962595127,0.0538130112956408,8363.897289768876,7128.439713230633,8031.071097587526,4965.924127098349,10672.702890992558,5832.6282846364165,4027.403391115886
2541,24924.71156587031,8720.004293262326,1817.3539731500623,0.2413111063812146,0.1288494799402882,13196.766674317574,8930.218070822984,0.2234669915750346,36918.9328957008,39830.79123957123,9401.905297614654,2043.6216617932107,0.1974579101695815,0.2931727002680434,0.1117006918984124,22759.064336368527,11260.680342887752,9861.900614081927,7577.825150976962,9558.72375979096,5510.374863143857,5876.182348664458
2542,15860.18439996635,5705.411346031343,1424.0221181126724,0.2804736465824107,0.140331625375534,12805.73497049455,6775.8135932528485,0.3002652724869149,15674.7195179018,25199.74441325824,6822.744907366832,2651.613525794096,0.1494916115270891,0.259256504828309,0.1192185620157311,12567.099857630985,10872.549721539222,8747.31911996023,3736.828250823882,9125.214355758646,7245.942660994197,2656.5630614435504
2543,21278.411845722418,5563.605204551863,1336.3737181220931,0.2056714549548503,0.2585838185361541,8513.508817827053,7026.192654775618,0.3372311719189267,22511.28380015233,18663.082574235865,8411.759460966256,1456.5786777437916,0.2389942000206514,0.2398478422037591,0.0740855983489669,13685.141809940444,4818.5614285467545,6760.536186229001,5038.423190291921,11009.084294979551,4854.250688304485,4155.6189499984575
2544,32530.71918453884,7435.807418090246,1965.625034829804,0.322487254388744,0.0779388141151302,12086.366081097878,7713.754946388624,0.2008691649301697,19026.12710421405,15827.723579214266,8160.560593037147,2293.1402014569576,0.1123563668698809,0.220846062024863,0.1007933500497753,7161.988871125352,14587.9265053483,8787.632227363007,8174.760995294158,15272.915429501583,7087.852188031514,6842.233970540307
2545,22989.7039917937,6720.699360939465,873.0381975606009,0.1529373455317869,0.2795649410389218,7332.738946997298,8438.863241090363,0.2676033750627709,37608.67443317837,26651.970476987528,8586.70171500311,1247.7660379729969,0.349884966065451,0.2409178271192301,0.0468510406989116,9582.141906106848,4216.649120140659,5345.90437022395,6395.308305931373,11090.911384199972,3226.6372021367592,5625.290864234765
2546,19217.36816962952,4051.02337242256,1901.4816255057544,0.1232471926734592,0.3329729278518403,10003.868802114668,4840.535651445504,0.4049048725683625,17977.661165173908,33371.684692202965,5157.222255339597,2774.141509388059,0.0589560294141921,0.3385059371290578,0.1568187526772942,18305.16491657019,7767.072706021437,4720.89857814633,3979.2506628148967,7042.888536959665,3344.2535391517963,3796.0445352744846
2547,17099.94618283868,6431.478713161081,1652.8761461522795,0.1502851761555703,0.2282528527726196,17307.417195830403,7592.834566041093,0.2434249433212116,29456.54040434093,47770.322240051726,7966.086149182796,1500.3391025135554,0.2576016779290566,0.2453968253748391,0.1298744287098336,25914.181602372737,13615.90993797424,12088.024254850048,4555.667108782782,12909.548159112052,7031.969497506787,3742.501596340938
2548,36933.229299384686,5152.691884798589,2653.2398343410177,0.292824698176912,0.1245317488756907,8877.344939432904,9207.206067834371,0.0682204800713636,68918.69518023438,25118.23773718749,10093.795548410102,2902.0794962073664,0.3982603839432396,0.0663262234115771,0.1390451635177333,14368.19426298956,3603.759951420887,3746.509355452188,5075.040947477432,10496.231038024624,2994.3957971792283,4482.456139364557
2549,12033.3962296091,6451.404377247105,2061.2189974735334,0.0476370199344938,0.1747819539720446,8926.918113022999,8287.98112269114,0.1415280741716032,26766.310046575683,12337.552657733147,8876.754257717643,1956.1906692634584,0.1053129045533209,0.1059683128358344,0.0695070266227367,5617.650202733148,7091.555885130116,7011.645776649746,5342.72662181466,5588.565477154989,5493.291034913773,4064.625666023599
2550,14837.91075158743,13788.727062992291,4695.597998552216,0.1329259599262164,0.0530962701343314,7911.811595768221,12402.179206070992,0.0739356831253283,6090.538641547617,9331.473255738169,12814.400767024425,5468.728620318397,0.0527568881380947,0.0727561308464496,0.0397482212818896,4710.365396479194,3873.483823645407,8311.498076161055,13273.381433251914,9967.41085438374,7577.9159228350145,9694.119825020469
2551,14470.515864643325,12356.779494055116,6582.5424788388655,0.0708110982607308,0.1439489020265485,14216.156461117467,15303.382516850232,0.0660072033094422,21955.619057938104,8686.470985287362,13834.459890846356,6804.7788020146345,0.0832913380741989,0.0343725580365654,0.1040387519046395,6752.174475680479,14500.20934424192,16118.715380885886,9361.105920922717,9375.275007394168,12209.700334479205,7380.858810096927
2552,30217.6412143908,11628.469620465805,2502.3759269537136,0.2484925270578342,0.0850993442954317,11471.806416294809,12422.709504464206,0.1089848131213466,17354.87721320321,8990.34637415352,13363.033029763414,3150.218929107887,0.1011381784341079,0.0915233658111384,0.1377743945966394,6216.281895625564,9801.916799211884,7525.808698569803,10986.03439783273,18752.3024568228,6691.478450404859,8162.04051093973
2553,16742.538960739457,8554.180970205334,3364.8677387778994,0.0797362832830777,0.2290284073347504,5600.312141527457,9466.326126226606,0.1218359750033879,11720.67754201687,10418.661689979064,8825.344845392037,3540.661904486374,0.0768224090448165,0.1246808930234122,0.0786719483667344,5641.453134586275,5453.4604461389945,4950.530792630098,6504.992335048775,9071.202691951265,5092.919106005239,5508.137274187715
2554,16114.91389458198,17275.92777940384,3865.333361397791,0.0992845590574001,0.0303564682172001,5344.781470627187,17812.19551895023,0.037038635754731,16187.619577737138,15082.61280498376,16930.201005276096,4932.626258131769,0.0484727484961068,0.0731950225281335,0.0407965036018671,8085.680351524405,8445.506315298047,9006.76855680943,13664.209437766538,12459.173297014955,6259.4572527311575,11065.690945411428
2555,9872.519015994894,15946.304729179605,4192.911010563204,0.0639718813136886,0.1494008932656114,5839.998057694967,15499.37260076241,0.1264863765111989,17458.483246868032,9946.559874590092,15158.90923095228,5251.259741268881,0.0449045825861135,0.1314670920420439,0.0260110153768476,7729.079956493176,2417.182266434464,4143.98118584402,13759.903511733297,8844.591396907103,3564.105981257018,12365.327390854443
2556,21347.75712901615,14319.191606941104,3070.062776650124,0.0828296998523265,0.1265002874200192,4788.600458461887,14207.59804344984,0.1196755885453475,11829.1620644231,10191.032532520325,11917.556919529155,3355.363943360083,0.0531945529848126,0.1325655603595213,0.0356255494076326,6832.484858193728,1300.9094162158262,3768.841995345176,11012.28540128518,9344.56860706937,2576.235960576041,9637.318769909216
2557,18769.365554432014,10715.837368013505,1899.8625320723984,0.0828233362814711,0.2861023551949284,10972.89755533186,10607.44770733907,0.2560334064462989,16548.057768812752,20336.0274065788,9743.53218345089,1739.3465989670428,0.0935565135505253,0.2742318619910668,0.0828851939833729,15277.953868413426,8205.679341475548,12795.554223416875,9061.343384716103,11094.010257443846,11084.013248157406,7724.367745766689
2558,11872.373495987373,11676.206107631522,2551.9004020422017,0.0800559284175162,0.2812954279385284,11904.382974120808,10938.536500143606,0.0975207881132757,12897.968210309426,11192.99633318696,7971.965417790033,3120.601454290603,0.1194355117849559,0.1147787004984628,0.2324505183418803,8569.934387650723,9992.754069655448,8312.245571646063,7688.246427719677,7310.789401990394,7726.985913693497,6351.888515560267
2559,23880.405208320542,10480.838665925456,3233.030644462115,0.1203193219923392,0.183674221818828,9265.42395392902,9066.864164925186,0.196943668100556,19990.00639637229,16650.680251675836,9752.20989719302,3582.051931008143,0.0979668202371414,0.1037472005340721,0.2138363028695823,12091.795717488689,8845.737251715354,6681.736110266524,11176.364114337426,18847.333235266207,4318.303662334864,9472.219170977132
2560,12609.209639430564,10449.502412810332,6726.10463530414,0.067709226608394,0.1045048676908037,11320.654157161363,12592.96021556853,0.0643224933615951,9979.348235359868,10010.219774223126,12859.154778182228,7993.412939486717,0.094724012943611,0.0727807269176327,0.0840440923710974,6545.527574697776,7490.452082315472,7853.977944636988,11810.424504152114,7298.988926027722,7944.271672994518,8392.776747098222
2561,30924.58717577724,8669.174390875254,5324.003004574252,0.2589475674747737,0.0634100218917524,4572.968426271914,7895.123463649885,0.0804044512841083,20488.43688331577,9175.03425268656,9920.103845325257,6898.69464731243,0.1730877697137033,0.0985668678240569,0.0311125350318856,5035.088867443232,5565.436880749451,7403.6440610169475,9584.644029120316,13765.13486840394,5461.446435610023,7284.19951299441
2562,8117.839401754914,14270.18774434278,8468.580081260574,0.0372527351205439,0.0211425728951509,15315.868271099454,14681.434403140953,0.0406626201288892,18213.68853905932,5196.338840108672,12509.23756366698,8813.618370595505,0.1221194184025233,0.0553791342073682,0.0494184963587156,6174.051546495923,7464.023899071452,9286.641957477788,10797.895915016628,9334.32122547526,7536.917116869418,9016.9202738512
2563,12789.076931211304,12011.252104168168,5617.7537300457325,0.0761722270203733,0.0847072822022299,11314.810214571888,12514.39429650814,0.0779882630376732,17721.067757466422,16344.898549976117,13918.777329505669,5988.384839153941,0.0902143406878359,0.0914103656678498,0.1350241293791921,12494.204328315564,11081.5121192945,12431.036425998616,11902.25788040923,8733.348402512096,9850.131089716358,9336.145438643369
2564,12744.654242901675,9511.025287685236,4889.209583810509,0.1087661380633167,0.0555308818319318,14701.459226942608,10940.431759521767,0.0712853343518868,9370.2250409163,13844.530240639177,10324.712712367394,5762.526329074801,0.0375862447413743,0.0716166477536544,0.1403285461495075,11052.924219553552,10856.841315463596,9253.279138715428,8152.536139631445,7043.796544997516,7527.291775486417,8025.187978348502
2565,12834.869334141556,9738.617329628618,4115.954500188778,0.1127355235555763,0.2278779459319561,5180.58737296372,10221.914182140412,0.0903120269067406,11839.572903755436,12356.001665822132,11168.38873340057,4767.294419219612,0.1117415447429772,0.0754365617034937,0.1229001836581579,9413.955223959283,4275.311635170573,5257.344066303472,8057.85802879254,16212.662855203922,4106.9647772858525,5917.595033190457
2566,5894.779987474169,9537.13008563591,3176.3885131170373,0.049971644550646,0.169141716475718,6604.594835927891,9490.025710207585,0.0853987824585736,11499.228825411696,5851.190717143871,10420.686231008009,2965.8680740636737,0.1040439209938776,0.0433398152696271,0.0567684398376045,5606.765986244789,5024.944663127924,3398.102711835443,8611.796811690552,11285.663463842113,3132.371850857196,7048.007280509608
2567,11318.054081778875,8330.91975656955,3533.002093539892,0.1600071472536088,0.0932119242471864,8821.491871381744,10554.659401917128,0.0355396827130959,12706.387186729464,7872.429986671455,10630.703389016857,3067.3194003402045,0.1601124421933293,0.0620015215064178,0.0555315837170385,7808.921323406767,7233.720321466443,9947.986203965813,9246.10913104447,8583.0967252923,7840.950433022131,8197.100916268457
2568,14933.1694833828,11352.960523599317,3095.702162723796,0.0794560182090096,0.0757681723785945,9975.69950583497,10683.58441861082,0.0914633181713678,17452.831140429855,8636.833741310003,10257.643637562836,4615.581524331466,0.1217198835711955,0.1033689270629749,0.093562269885662,8333.064312801578,5773.230982123915,9035.831297323575,10797.143725503229,10778.866004882557,5845.120501304256,8823.984301827259
2569,20623.571251016165,12230.83428709372,2239.241905777133,0.1919802612328208,0.0889419660932544,7347.813656724219,12372.246482114106,0.0955151813724513,16939.84229207274,10187.052509853918,10304.743293665812,3313.2369891377434,0.1208678484425296,0.0725682926538232,0.0621524698080076,5069.228958105193,6134.118869011818,4733.897233414699,8454.574862522639,11532.357544820848,3869.6657953455983,7247.780039770672
2570,10642.649011323743,10628.235550142655,2952.609397433367,0.1367035917786037,0.0582360887733732,11598.280198955124,10903.970102096542,0.1487893701880391,7404.294615413863,13153.766196899354,10496.41101268236,2125.4642404780466,0.0819582253965953,0.1914340661606949,0.0640225067229795,11043.99767505313,7450.6715581965,10760.658156705407,9821.74516562058,8379.052108116743,8156.2988466578,8019.789227385679
2571,6831.988291152364,11986.797075873765,2499.06632453586,0.0948972611439692,0.1282709220487468,6667.577461637481,10995.970259273096,0.1139872397344631,5403.095986622431,9169.16320559657,11450.16190951998,3483.183815297165,0.076834315447838,0.0931665464500248,0.0586083286849122,8662.694267429808,7878.019012454399,11311.3066413731,9643.52206696453,2035.2994650633864,8350.667795068057,8575.305650806022
2572,17156.421692161362,12798.272435675732,3759.396490741699,0.1540145397365742,0.0631693682818343,8230.610498155194,15195.865352856965,0.0974276897508796,8729.861827160083,12270.378314764415,14310.90280008233,5542.056556448735,0.0383225707327201,0.1203981399608577,0.056880324628206,8071.21857887541,5464.798485716002,7288.677989333509,12960.074754726062,8252.00358734212,5962.568215644118,9992.372144975554
2573,18450.549830907847,10990.18396248772,4237.603695921398,0.1584311791849683,0.1443037210096231,3452.513410165822,12259.204364283443,0.0984258284555146,17420.563025999014,10391.127856494875,12736.50977512788,4215.676930130288,0.1575668837494085,0.0626967634691086,0.0378607448031001,8747.853797152715,4376.92102705089,5534.682186941725,9146.613523413607,12327.559286808226,3403.4554788810115,8585.791774415084
2574,6647.807061006126,8660.064206982779,1776.041490227397,0.0334803987340258,0.0375384225197616,6360.944514217669,9583.275164243554,0.0452874767806671,3951.3655724648793,3761.863065218743,10347.580500194055,1788.4562335365483,0.0339797212935896,0.0304455198585613,0.1038326483359913,5560.684515279285,6828.443515803764,8658.462346242155,8516.327453371729,7045.717281881532,6117.354135486516,6892.934581497066
2575,30054.241913430767,4562.859370059818,2060.8506794816426,0.2745114961313251,0.2089954223829549,21317.70433146785,6236.16641756382,0.1892634804154436,37385.90705507131,25983.763327700235,5523.310343665442,2641.143968984934,0.282341521776662,0.1774969727166903,0.1463993878560273,14851.016194640664,12675.068562462711,10497.356722080574,3429.238464295211,12814.24092092881,8795.544811854645,3122.720591851092
2576,19397.925577899267,6453.812894471124,1602.2216032738993,0.2647591924575663,0.0967548651831471,13623.255636707065,7003.719811846564,0.1565031831064018,22340.94125826967,11493.686592075324,6359.262707937527,2463.774080258819,0.2501799480149148,0.1907636225360188,0.1737966999298847,12684.8256067987,7968.507597478069,5186.574900837351,5091.230285136623,7067.470485617152,3897.355375056897,4460.866645149486
2577,5854.550906397424,5319.24668471319,1508.3835339716454,0.0358282985647216,0.4644442328799799,5274.386341841083,4971.704896465558,0.4313982954920667,17618.420437267352,24234.53664829148,5077.056995684924,1857.3518007930995,0.0658732801724784,0.3814324960394256,0.0722996050068515,14372.938672426691,2368.59235590462,2381.388967571941,4874.256323712809,8982.820995463388,2105.550407590235,3350.624954127504
2578,15094.93368187506,4268.302360127494,1408.0703182166835,0.1537693562756015,0.2785382610733738,5829.906450480184,4352.235703103647,0.3197687736670629,10991.664864653534,10146.83579020468,4341.563155360197,851.2755293083113,0.1120233819010559,0.2163675849005281,0.2177372184979673,8266.03843466641,6187.921931407956,9300.791595133556,3977.7737214708,9140.902098755609,7737.811314115385,3364.358149902486
2579,16751.528363000834,3507.726162276797,1138.7518399171051,0.2307143686199407,0.1794276007662641,11950.7444490533,4418.7545689953,0.0962912121476306,25778.767705642807,11079.199689785111,4856.327990209175,1674.185479569167,0.2640110540406534,0.0969101111536452,0.2093350042431203,11892.984879975866,7859.632939041895,6770.22605275423,2957.902175393515,9250.380006503388,4196.092424644786,2395.495453960952
2580,20913.041341422497,4588.350816299589,1817.7448357249148,0.1617485019808165,0.2053617800017925,16476.523916598966,5137.538050828756,0.2676815998161728,29135.729428462226,21774.650284944368,5049.978140005442,1061.4776388691807,0.2266095840472863,0.2489132399592246,0.1399917619781869,11999.76394423868,11357.240852266768,7691.236540857854,3424.338477192457,11745.101216064691,5339.452561534969,3095.209511375069
2581,19012.78630855034,5875.468287486868,1558.9923242224745,0.1008403491225235,0.1522098912645464,5004.642939226702,5495.402464803425,0.1470600788324101,20609.92905834007,14934.94009344252,5239.970995035185,1150.3281795311575,0.1959114705160648,0.1415428969032859,0.0955325831141933,8241.354695051607,6073.584003843959,7709.421124036452,5020.065309953276,8236.119019032369,7359.940909198586,4776.095523989749
2582,25862.126594000136,5451.505867632412,1254.7135917386845,0.1710150554212939,0.1443034440670796,12544.713636350789,5035.492463744624,0.1248157186280831,40952.50891948229,17129.25673161114,5319.359176726019,1658.600920751217,0.2447517140426119,0.114450877906565,0.1828205829865625,11943.94498595106,7239.581607777977,7228.856881622305,5144.752303243536,18747.71912069875,7007.139984269722,4019.37007968789
2583,11082.433257850798,4441.746646710265,1219.19094224786,0.1827240901782573,0.1231349882385749,16190.173080796323,3882.218112424473,0.1709276288593158,17611.2694273436,14831.890738538754,3798.9700671500937,1528.5445032105215,0.2880920228429835,0.1665844240837315,0.2083139393150343,8776.964670410163,11562.601744930684,10813.03006251114,4269.253584778402,4737.021269084846,8661.056548021894,3887.57728713882
2584,10993.831915763218,4507.382803559507,1925.009976002744,0.2099332205937807,0.3475589537314349,5704.171532783285,5902.645571767029,0.3525036730133414,14328.300082237776,19727.04243639021,6296.718043170059,1629.1544021734012,0.2364591501431233,0.3223312081153041,0.0525721169218941,10536.47125429528,3186.055424853295,2294.800250935641,4245.467113600438,10510.008294171976,1836.066413464758,3333.8883601198063
2585,23893.666248481542,4539.795642993098,1991.294000171644,0.4155257440631926,0.0801295800655648,7981.034882714909,6857.9842756247945,0.0747049290670196,30740.783332720588,7957.005644497864,6609.279344645749,1881.7661211657423,0.3987702688595927,0.0708173546387357,0.0807242457621122,5677.668729108433,3685.48348162588,4412.2480151798745,3424.823005258369,8913.152184732075,3939.2904289087614,2714.6301001364905
2586,6655.449710395806,4767.676831282053,1751.7881916853314,0.0732175828970617,0.0528822236599363,15457.56799128859,4439.111129341211,0.1280745503134028,10683.23283244149,9682.732253584383,4788.696236264311,2109.10720258802,0.1137215413425941,0.1612123896883457,0.2957088237839775,5783.564216462816,12225.76765168618,12155.171052553464,4909.95716500183,7714.301498410671,8490.970282844244,4141.7674742478375
2587,11389.453788925042,4779.146019603511,1032.4742158539905,0.1951882610968465,0.1667753697039747,8774.929948012714,4702.312137285363,0.2363960326629285,9597.37354320574,13014.361417041177,5417.714186893138,1158.1446912746285,0.0905291009135431,0.2187569609107237,0.1815466484277209,7289.098485774489,7426.519886700517,7159.469212223515,5367.125079522088,7180.696072798358,5296.912363327852,4146.618050361166
2588,7225.77788858691,4079.8501655891214,1852.9453322953173,0.1311845938273868,0.2175049958076877,2592.4450254863955,4377.078648643041,0.1978945807200716,10882.107370946753,9308.691007104488,4709.711558039187,2529.71531708243,0.1370066505235719,0.1489738680914129,0.0172939840265171,11426.388641190511,2477.927982099899,4708.087092298451,4086.132754668603,8638.001007223553,4432.711451194721,2899.090723174685
2589,18200.89069699287,4036.152934216409,1607.3798013424746,0.3587329114181156,0.1472859115042229,9730.6389597033,4622.565196069085,0.073417002924673,19667.68095701663,15636.363243603724,4542.836696120666,1553.3989020366491,0.3448358793392265,0.0889859524928617,0.1126861564080707,6427.079731552767,5045.9873445045705,8224.308188323934,3330.871797351627,10261.277367263192,6370.463504353037,2884.369092023944
2590,15448.652661324848,3371.3491257031446,1395.0217440342954,0.085743942407331,0.2249026968169594,16149.268514263678,4615.463943868814,0.0414906829558397,38594.074212490974,7004.586317479606,5004.851957553833,1675.7584344228524,0.2922596279059802,0.0315742526830605,0.3186674905291057,4842.722242333612,14229.53863718474,12393.97441785952,4380.5190045236,6935.351593625322,9579.922180344713,3411.056095727239
2591,26058.58388186996,6033.953243254467,1572.236347973943,0.3319951145995788,0.1561043659933997,13279.217936019048,7076.25211099896,0.164581717179301,32414.63918823164,14147.998091212066,6384.211698437925,2730.931317352976,0.316490801955842,0.1457821882962854,0.0931693612056679,7143.325502123254,6048.412468593774,7614.838960880842,4231.312995716346,11662.64310494674,5742.552430752462,3547.956010576515
2592,12200.111941863875,4768.052249841249,1599.2446135829982,0.1191362464359281,0.0839722776012095,3442.398373228179,4673.237865538503,0.192596990656631,18468.049011791205,14036.657822281451,4791.874147297492,1977.9259966749253,0.1173128846437895,0.2099429109373481,0.0891241419298258,8177.395830042165,3304.4137490159646,3840.9869678890864,3800.0625407451607,13335.570508867408,4549.055425557685,3590.0930694822664
2593,14267.474701957652,5909.64686596774,2400.3294899855523,0.1201864840674429,0.0636054798178095,10621.79736085419,6390.391784618735,0.0660738555583485,6349.569306476952,15708.565904943249,6347.110190782164,2214.2027237900297,0.0562790306661797,0.0726154416097666,0.2536941734925463,7962.531676289609,8859.42549503402,7593.69506445549,4876.231613115692,7663.113317572708,5658.761618579268,3483.143533307198
2594,29151.095165196733,3021.8896473704217,1532.377165333766,0.3172167602815925,0.1484822726913251,12185.493906066067,3837.9573469106585,0.1951200297619206,35527.81006865889,14449.18771252294,4468.553954003591,2180.306188072705,0.3252241719586134,0.2043213654493867,0.147616156368295,9427.523534503114,5902.530196885727,5309.681312297729,4158.595979995226,12297.015773998057,3507.6592292508844,3937.344000617004
2595,24586.20643389369,4512.462111610488,1280.05928305907,0.2311447857809003,0.1005244516775279,9047.780712734291,4578.461136773406,0.0921735586031592,22866.931245651165,12856.622339803323,4558.293140799774,1664.1785653671843,0.1529958638008676,0.0766321837053028,0.20046436475587,10767.83326495946,9547.35486929772,12219.394111773428,4589.407271333766,12704.199031192076,8116.080692250206,3215.922730125309
2596,11359.76352104809,4405.823033200828,1879.1880001563688,0.1721592867295986,0.3113626121171137,3938.381835707091,4244.260155794617,0.2253201672193692,21804.688143775045,7113.19556013714,4619.607697130706,2109.8164340613225,0.3629318556807293,0.1269505304587333,0.0372358228262308,10439.766634670816,3898.49528415008,4116.201226317567,4023.83951552024,7635.7309365787105,3539.753908349721,3317.72455271856
2597,10976.950213290724,5183.982894880913,1492.4350350192692,0.1966221041152611,0.210857737953778,12272.237550968792,7363.401695643715,0.1933284645062074,13412.823457113913,15127.61828510348,7620.589090329196,2179.9736400231686,0.2035811284771012,0.1975851727700547,0.1120688224111125,9272.229901861803,8987.903284937702,8833.06282874137,4545.705007074633,6271.182614367421,8411.875044561,3801.573064059909
2598,14234.35988471848,3940.456160289363,1168.426232470664,0.2547306959176785,0.1772494898311995,8061.244620639511,3946.8786247999983,0.2970720282100089,25154.073397596443,16020.983204375798,3963.7903103160697,987.1470043385482,0.2830232965185213,0.2579405668601821,0.1317786575326349,6404.405561147845,6324.223964280584,7312.267371591646,3845.4173056800696,7525.279733813455,4425.096712605079,2976.1266390294327
2599,13892.067145358737,4743.748856108798,1059.5968458073994,0.0745062762809388,0.2345142500737925,3417.959204926753,3732.642627593195,0.1914748859541822,27090.68797371277,15688.103263607216,4168.638198885987,957.4102360181907,0.1747997497233599,0.1983160071684478,0.0516974468981729,9429.812766894584,5239.224568345734,7802.673877508389,4748.838199101192,10878.102167127732,6425.224206821311,3725.985903172531
2600,5237.993589606375,5464.693898395091,2014.1143642504755,0.0762212881099938,0.1043971494840566,16938.105045060158,5462.381963655038,0.0510455429888183,6366.9721275832535,4745.828616764627,4393.581280424044,2477.612667954561,0.144543107505994,0.0637774443465024,0.2270741305812152,7126.909387909172,6889.672586850858,13228.901040862942,5525.043929844421,3613.236412813285,8762.214611790065,5928.467018039866
2601,16526.902968382437,5795.842877426093,2977.6396809098187,0.1572134931274623,0.2715816017582304,8544.514639222036,10169.920757335023,0.1418271278441702,14539.783547034342,9414.173156016524,9138.639836974748,3276.297189797197,0.1505042205672772,0.0833415140468856,0.0518104180967148,9487.929293473058,5121.249162921336,6280.89350792484,4165.020094882223,7311.492748211891,6825.989413759514,3874.711821360574
2602,17708.26436958409,11219.686949136436,1994.540908075795,0.1838538546825864,0.0444471948704349,9624.5588083567,9941.06440809672,0.0944989764571634,7945.022572248832,5414.316676758031,6415.1716122675925,3353.3538855093843,0.097716039733729,0.0633720426361979,0.0938823524454663,6006.716512598729,5760.185802329288,8349.277474461158,7029.861422264622,7657.91893299525,5906.1742874684605,6713.71789307555
2603,31282.738075982867,6111.724846235722,2536.6277044154363,0.2160193860997313,0.1972455674840996,12894.16034442356,8585.523185526667,0.2179622253852404,10975.429977065072,11062.178936617762,6347.617105902043,3813.277173531653,0.174636840313077,0.1711341257136086,0.0525048374095849,8924.194387033658,7056.576724865765,6281.609038063038,4170.121872928786,9052.509771784547,7204.0175761658365,3006.550910779001
2604,25376.323842707425,5529.241907954689,1950.578151616671,0.2513558725359962,0.0839523646027179,7416.476630994452,4144.481516277703,0.0965256701141361,9184.070709594907,7062.4885991574165,4390.613110812888,3423.7712079796825,0.1249532038499152,0.0592327734760864,0.1067847837209942,6928.847601211443,5139.31448724498,4410.308604565508,3293.4124711649147,10768.347913310346,6362.676789776303,3240.582761846482
2605,14912.211134006337,8417.782704932533,2270.048482323951,0.1062668726582708,0.2687795559972041,10314.69643156119,8100.325326588431,0.1223940914682416,11151.242283132253,4164.729138713959,6807.394684000586,1779.5413945561577,0.1517689298344648,0.059712350519639,0.1467686604280924,5269.82845066264,5940.189594352796,7028.676560429351,4727.470484246089,7777.276999566549,8628.056042066457,5846.251807862795
2606,14085.23297498783,8727.748659420968,1993.2779357805864,0.1147929977549419,0.1542024799200146,11767.89586677309,6935.131025499457,0.0485004905117657,9237.122649667555,7314.412333408885,5980.150307411863,1828.1724570947329,0.1225815431447059,0.0275294865797732,0.2607975229343329,8789.212579377938,4309.833349736213,3030.9167895936093,6835.80076845608,9879.689960479756,3190.606481681936,6435.92026385053
2607,16022.226673954692,8388.442019270271,3754.479434873512,0.1551915672012521,0.0802338690683294,14454.181499520391,6816.159740758445,0.0679636433777707,5417.118517294919,5269.002405156281,5358.008947241492,3336.02207889128,0.0229944981588224,0.0768766843016636,0.1128801926039556,5610.926763294367,11436.14338543971,9131.519726175164,4748.034769110912,4614.33498693397,7955.124966813878,5113.782045763439
