,0.psd_delta,0.psd_theta,0.psd_alpha,0.psd_beta,0.psd_gamma,0.spectral_entropy_value,0.sample_entropy_value,0.delta_rel_power,0.theta_rel_power,0.alpha_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_gamma,1.delta_rel_power,2.psd_delta,2.psd_theta,2.psd_gamma,2.delta_rel_power,2.theta_rel_power,2.alpha_rel_power,2.beta_rel_power,3.psd_delta
2497,45238.91377941843,21726.322758512302,16864.497159978255,15286.179112042482,4582.925032790073,4.81907871858149,1.791759469228055,0.2747419445433156,0.1497084590061067,0.1041824709639002,0.259346976628421,45880.09205931922,18611.314026201588,14249.907833496198,5593.368119320161,0.2307178415179039,32021.42535290669,16947.583439713722,3660.169904798113,0.2255690686908365,0.1110395751417482,0.0950713483515679,0.3457214713595553,12640.515239209895
2498,48206.89781284664,18939.71801870672,27172.007788125746,10350.374977918937,2521.39295965216,4.344390187496151,2.19722457733622,0.2880368201618203,0.0996145704314917,0.2530646738857218,0.274608285115517,39680.49952021491,12453.366454895742,24014.183837659617,3887.757134461765,0.2760065739367506,29874.8512327921,7592.943226014808,4000.4047891914834,0.2607746209354701,0.0817021740474139,0.1589962143962551,0.3631581370442014,16843.482814847244
2499,44442.26635722787,14026.823236128152,21974.913328155057,11152.425225513216,4337.76626785528,4.79050291826886,1.7047480922384253,0.0804063140571834,0.1647906934599956,0.0657713587358329,0.2109209128663066,32265.80702674384,8921.706294963624,13175.911322503316,3762.430672584898,0.1281341990328626,20223.647150289395,6187.721423432371,3448.1255926613817,0.1387111797817025,0.0725060564922142,0.0550302566422405,0.3048345596539129,12540.999906492903
2500,25876.5330876228,12440.065377515988,13909.429764083718,9540.997733529195,2878.597559835513,5.007718620599195,2.5649493574615367,0.2037683156272816,0.0717949834265708,0.0818955005309255,0.3911860849455111,34977.86365167686,19708.535923467487,13864.046456483768,3884.230697632768,0.2808510617409093,27397.00704638203,19307.33874573424,3047.9627159881543,0.1328925396893682,0.0457647451725837,0.0454936410423416,0.6108031317101235,17334.003546604567
2501,19414.53291399257,10155.639330880507,9677.75165422378,9225.169780603828,2831.23529471795,4.762353554438787,0.0,0.2101358059544874,0.0917347142832396,0.1480381806363256,0.4138966458306269,11132.870512258643,8216.10133037765,14387.411017537632,4260.422451455494,0.0959382922878967,23711.02469161388,20351.050559712312,3427.638166413427,0.1276633558042474,0.1098233591256559,0.0449533824735465,0.5236528137403967,16881.78469605703
2502,7635.031617079598,14636.999113998934,10895.903252743878,13754.073748131254,2368.090491831228,4.9299527248123685,2.0149030205422647,0.0397884257843635,0.094059506768849,0.1467909098278763,0.5932470329073004,8987.3561975439,16815.65701586992,12025.157380342764,2859.8495576817554,0.0730081421495074,22089.6041623248,16082.55126742706,2705.7269372255987,0.196953752154949,0.0670034192077739,0.2334417714929525,0.3194120652778136,20564.968372539515
2503,22254.8349330432,15541.304884886282,13829.255585865389,7571.384718214314,3360.2045306930418,4.795500001136838,0.0,0.1001446913438482,0.228878593174112,0.1908463010920982,0.2989724942831771,39251.577577364114,12777.611824791653,12768.185339551635,2674.6209301921035,0.3049907225338489,38840.4383862513,7581.541709047659,2153.035700029328,0.3110461164792863,0.1025599096382027,0.1616709409834493,0.3045586870429628,24715.026183952752
2504,6474.982373075406,12813.571284878415,8233.114512925737,11608.451095901131,3224.5328629473097,4.740047984150706,0.0,0.0648385530212174,0.1820953472301435,0.0950572247883905,0.4624194940797966,15854.54939814177,20170.898563243933,10125.313771113231,2924.459974932597,0.1062770855642515,17020.53425537265,15142.937357053635,2478.2855559868963,0.1711810198126279,0.061837059692006,0.0629040160381045,0.5081687789827738,14956.20490257673
2505,15923.729272759048,18598.93684597285,16979.78763562893,8228.993320218846,2145.1264119505818,5.010009218180309,1.540445040947149,0.0806243390167786,0.1522854622903922,0.1995219982896375,0.4086260374240694,19627.62469882177,13673.91958205899,11630.241602027165,3391.111768334625,0.0979126678204607,25661.871798918783,9024.311719787143,3295.9405491777547,0.1830370158543982,0.0787210827012392,0.1258219004305276,0.4008643208027175,18735.065950121025
2506,21253.24264340632,17029.271123346025,13411.459128553788,7818.496459057617,2128.9431915095456,4.787646827928078,1.7346010553881064,0.1581326016422229,0.178867359816189,0.0922157684949546,0.4145391413811447,19933.363861004706,22457.44185478998,16517.322769160186,1792.7317901897648,0.2066223145857368,21001.14418738673,15649.595233921596,1849.635018993777,0.0824282375208999,0.1161392947901294,0.2451866501497526,0.4090236974409657,16520.612759218668
2507,12212.475338027956,8397.234939741382,19171.645754522782,9818.485152439627,2993.796969336183,5.004259014284963,1.6094379124341005,0.0920836362968459,0.0604851156326081,0.2542496332057501,0.3749022102422146,23084.885124934903,11948.289976415708,16107.34949078939,3302.300942468621,0.1269436192467899,26462.77422073861,17354.901706515895,2776.9767192902914,0.1318986283869786,0.1069647125704086,0.1614970155560738,0.414061193816122,15999.193223604972
2508,26546.45824550568,16322.978294511558,9890.52109525352,14193.946163392313,3311.2025989127424,4.976366338456302,2.120263536200091,0.1579594023685055,0.1227297308681532,0.1174661231212552,0.4464890405867511,31940.33900840148,18802.91307329032,7606.570763435139,3710.446536958541,0.1960340176806523,43486.676909251386,35952.22837336482,3428.1141022616416,0.2102802028511229,0.2014585249076219,0.1477087879057992,0.35079648931085,30198.955539743103
2509,24304.80981370083,15494.951276168393,10794.469074369166,8020.241210781019,3218.7123474888726,4.849633933890376,2.3978952727983707,0.124627634298468,0.2094194426057185,0.0803585149240511,0.4127405822851908,21868.147042646066,21437.234854607603,12272.646678683954,3989.214802817861,0.12093279743617,18130.30278294006,24762.13379639425,3968.142538206272,0.1065413129774926,0.2979485744316745,0.0596204465006122,0.3073594331737973,17304.46323026945
2510,17415.733001244822,14459.892205158034,11567.761492715965,11503.683304318009,2401.434554589402,4.680605619115403,1.1786549963416462,0.1803733701740015,0.0976868681389249,0.1317933274196648,0.4978161915527009,13889.305027985423,12469.504608710564,9375.681520973225,2657.633004085076,0.1407951639758527,18699.288407704407,4501.630045576255,2272.5865777571207,0.1895461177790952,0.0563586163780834,0.0587043869340664,0.5611580820502318,16863.64043537193
2511,28295.633955492005,10766.258649668818,11367.161728637542,9341.447700244187,3587.1840357223464,4.880539361430052,1.9459101490553128,0.257160003842908,0.0977785084325025,0.1371761637936177,0.2810318539812536,35883.01071484801,12501.222410009836,13382.254166822544,4111.7774439477225,0.279829636049057,38166.88840618471,10752.125705713785,3822.168511804824,0.2764545514400127,0.101862796006783,0.0943810853582799,0.298428287109043,27521.810778753617
2512,12450.663616128611,15746.339634361995,12823.55226379294,12118.351109159705,4200.4658231614085,4.7736857526611,0.0,0.0804355341712897,0.1297943261252058,0.154668083684186,0.4703474730596805,8305.08350474837,18744.30415078634,15158.427861833225,5022.28272978633,0.0794516425531331,30295.28434712622,11012.63885394829,4807.789937387346,0.1388484820420174,0.1226517690512112,0.0743934263647053,0.4723665123365969,25748.07459930457
2513,16546.25827544358,14953.602811071789,11260.249228625971,12387.110517028572,2778.9395556261065,4.969312837366729,0.0,0.0988396839848864,0.1023895930148435,0.0500225098751811,0.6138476257149078,18218.014504009763,6218.711470381387,3681.251880053545,2443.8725583895675,0.0850231459859165,23105.742750815545,10284.794633468162,2146.9411067314622,0.2538466706993563,0.044790902606409,0.0255550264868837,0.5527295585249116,19251.51149088785
2514,20493.11610594102,6466.503991802454,11440.171195569195,15111.530145938224,3292.653835976216,4.605370587967241,1.3862943611198906,0.1951813152985579,0.0165234869565665,0.2206105536100887,0.4657092736117194,28556.601459435195,15588.586757332743,13310.805664061229,3798.331168763083,0.1408020688695089,19363.94271366209,23629.689935777147,4062.764958041957,0.2283749653858235,0.0866594192566689,0.1504204401778879,0.4129773467592068,16176.360476926808
2515,23835.30922782061,20640.02809823258,7774.355629264119,11460.811726533751,2251.02281530903,4.649658964082144,1.466337068793427,0.065605209345534,0.0636836191252569,0.1391936734817077,0.5822222394738262,12300.889178618969,17021.035148932748,12992.133225874388,3348.2476156862103,0.1108915563650521,29749.84171074749,12788.543402066633,3036.6128434994653,0.1476893149872282,0.0703489476921866,0.0820249738542969,0.4766530550707226,27561.60563514392
2516,9586.217420335695,13717.687618200673,6748.757543180588,9158.45069076686,2753.795064527607,4.883801164702213,1.3862943611198906,0.1605397664396105,0.1015179887540197,0.1355257593830718,0.3324838945619336,8261.631542626606,15515.252282282952,5001.853434987478,3525.66248413999,0.1577117295959898,17946.28892751626,17976.262183183386,2942.892399289073,0.1646294340206857,0.1893220657780177,0.0458462367325222,0.3456625274690236,19252.42054471794
2517,20990.19632704457,11535.461081856822,15028.679520082922,10008.534724372785,5643.620383327106,4.7688005527492,1.3862943611198906,0.2039076852707252,0.1157257433661165,0.1695578270358165,0.3471565971111878,27921.60545271102,11799.514671716048,14204.411807418175,5533.610403359224,0.219467939264246,23895.8805045302,15487.032507577123,4986.085952070083,0.1873379699781237,0.1247124938985339,0.1417114814111228,0.3761572793440711,8632.967253381194
2518,14301.262726324912,18673.90435830492,9171.536247943764,10610.359191711716,4008.299403113562,4.702037932597604,1.9924301646902065,0.0562806583827237,0.0943933763868814,0.0753220926505283,0.5533559892736408,19383.917207235445,17772.41105822406,7407.792176728108,4033.613325810769,0.1245624894567815,15194.74821866302,15954.423761333604,3479.609743088074,0.0639505276543476,0.0986582940765524,0.0493772676586012,0.5394770027829878,16575.455024804323
2519,14087.704296348174,9613.819313256045,7532.859257420988,12955.538731024526,3176.0998253946814,4.786693628584628,2.639057329615259,0.070002221889235,0.0964497408250449,0.0335862265572273,0.5987683019095995,24829.53393075988,8129.247261062408,7106.897993565853,2956.6715435633355,0.1103054551155751,22280.24518799336,12167.803285639944,2366.839475389404,0.2116101608885371,0.0761882398527344,0.0412743741387299,0.5400760043853802,15959.240425315433
2520,25202.82481427929,11295.825740860382,8493.772080366862,9365.47423641858,1665.683977009341,4.703715964674065,2.19722457733622,0.23834503258005,0.1494740071796182,0.066668052905337,0.4042009964582232,24666.07062388365,14840.668335850109,7766.000025449459,1738.3555991077317,0.1876552621837336,30182.35853328518,11565.384738782514,1500.5374114531971,0.1176322492748808,0.1066645101717839,0.099442624656381,0.5204348992392945,26907.406963813424
2521,32072.87397713217,17259.243436182292,6527.877644313448,14747.259551903577,2961.104093823561,4.791065693355436,2.0149030205422647,0.1873138016085248,0.1004647075587375,0.0182386035177235,0.5259157449224205,40813.9706378135,17175.406388240204,8903.906895137296,2921.2303979051576,0.2449491323462678,39316.40381515034,19793.447823300656,2566.584221132355,0.1935033226529285,0.0896080609407146,0.0172282744534842,0.5618324319824313,21271.403994032426
2522,26488.45705445321,7460.96143896195,12624.034654096778,7457.611197227905,2661.609204164945,4.666601087896519,0.8873031950009028,0.2237619244125394,0.1155660738629718,0.1013644494245527,0.3194608974241168,18704.405095212183,7732.053560518632,12974.808494774266,3092.034775694414,0.2144938764799267,44235.62047214367,10979.876757533948,3725.514022441551,0.32066381204086,0.0961587936147306,0.116388414096082,0.2149908685525912,28507.53481188348
2523,20223.92295186869,13168.996148447945,10295.927118577083,7436.770061773896,3212.262928332377,4.949142263046256,1.871802176901592,0.0790763079134994,0.1179892733399321,0.1226024364151794,0.389581636389868,14834.133212835506,14851.434340019165,12499.027722161089,3730.7411915659072,0.0537980446411096,39299.32486406785,14033.377008396265,3008.7332461907904,0.1914816117858617,0.11949654547189,0.0693106136858904,0.3949816330754736,26387.902821132007
2524,5351.854046161486,17577.520150851407,9563.171105794358,11924.306957137298,5348.753233794279,5.006036771889791,0.0,0.0284908258728455,0.1193536901070432,0.1110400534540257,0.4918578211312894,10416.747272839935,13210.913066989817,10830.125211046292,5694.406416790081,0.0292018824069762,17955.844855098567,13330.302372914935,5017.035426647129,0.0491517860354473,0.0750411913542637,0.0436122561355564,0.5436000705816987,14688.294421331191
2525,28544.809261141105,22073.777155397773,12163.442737399588,4901.201017192948,1902.9204189678103,4.517476154051723,2.639057329615259,0.2216827700192944,0.1824218231472938,0.2350609495230747,0.2415502833200514,43278.40910088668,28922.69674424084,14048.644435089283,2381.213032236104,0.3046699311157081,41812.97644713069,23862.640559635343,2395.6644611000947,0.3011699732582918,0.1644814754804253,0.1781100940887214,0.2477674942844167,20707.761028787994
2526,27921.30548426562,18879.85419887885,8097.377751188117,5465.448324304926,1346.403436275517,4.667171428738465,2.19722457733622,0.2592322551481937,0.1676902490042182,0.0841406053505157,0.4254331419774253,52257.07216404354,22012.0576007479,4350.097840384621,1289.7942074555522,0.4861849840337491,46424.73908780684,19129.64732151305,1448.011659525774,0.4631581844971849,0.06381514128855,0.0355664223412262,0.351415986550885,15259.766218005934
2527,30746.304056513145,20598.591573018155,17895.579432157254,6782.87240777862,1297.5650406844047,4.200702420473549,2.1400661634962708,0.4166551724110108,0.169614269999473,0.1017687853954714,0.208105050446836,49987.85954860607,26568.864577168228,27540.523124974326,1667.8116325336605,0.4224469764335216,48238.39605158824,26324.074397781293,2199.079521551472,0.3995168157166366,0.1664043369013151,0.1458516904724836,0.177719414285169,22700.58763101643
2528,46003.22178852766,19383.24221260214,9048.46631338858,5165.445239978956,1963.1566398023504,4.5833335128924935,1.8562979903656265,0.2745592765591578,0.2445252304195883,0.1371837887192318,0.1845730533877762,73275.42405576956,25989.332306292392,11022.00445881301,3002.982729245657,0.3259677164235373,68495.83423998729,26073.340635902663,3331.2472356781377,0.3164058885201217,0.2986073850087171,0.0815547434235506,0.1548632640606526,33477.980256299525
2529,29042.72602681984,10702.699456602544,11284.402375880198,5517.284266313552,2137.814325301112,4.616514785963773,2.268683541318364,0.2055374921972816,0.0551555048007448,0.2269412746023355,0.3948608979592806,27754.51508419028,13390.118199456312,7360.013568054347,2318.0182630697914,0.2183087539294764,18742.02605586459,12330.58515157587,2676.19434408646,0.1342300838300855,0.0651015904023682,0.0605457974339017,0.521993104323448,15402.981265811452
2530,9344.331517875456,14896.552347299348,16813.924700690914,4059.473224111862,1907.118984553456,4.552039750290456,2.079441541679836,0.0755195672706776,0.2154560353220762,0.2617035679174611,0.2503055204531307,13770.825762156916,19060.383496830585,19479.18161819832,1908.88646349094,0.1507819544261817,17929.966465490987,14671.504196801168,2043.261419714716,0.2351327910946426,0.1134953141896663,0.1857484673243272,0.2721983745403282,8680.577465111119
2531,12716.278770586689,23522.17340833773,12076.742165647816,3772.171390441112,2518.4558279114167,4.70505169703449,0.0,0.1177141014702957,0.3024269093278242,0.1661168693822597,0.239363057147327,12579.046571114131,22018.82244835588,17106.59454632342,2618.1748887912254,0.1348627917500299,16727.972147201446,26559.678955191383,2680.393640954076,0.1427194869000758,0.2268972525032775,0.2198959566352234,0.2817015816255444,11850.56673247512
2532,21689.20802578936,16903.01446299938,13335.919601378018,5495.649485682075,1361.162544492059,4.630060346548431,1.7047480922384253,0.2861015036415705,0.1210085125365306,0.1985008278301321,0.2617693616908123,44110.06145091723,40676.44419916949,18024.003218191003,1377.8697851840595,0.448576884300341,45048.715118467466,37302.30503687439,1517.7491556815553,0.4649571308471779,0.1131096108616531,0.1467166578125037,0.1911392769322105,24418.73300880597
2533,20532.04782876185,15929.786080944086,15486.147418797498,5326.487390527911,1231.8676216783126,4.66976574585761,1.9459101490553128,0.2828635581371941,0.1030253284597536,0.16911977275764,0.3548785335913955,18405.88846174719,10718.097963220936,15828.887210529563,1194.705435280217,0.2582399435663037,13297.985933058497,6141.719637540832,1178.5851377695408,0.1665962902109832,0.0680338337508408,0.1581768560435789,0.4950603370149998,14616.046131968347
2534,22651.765673757007,5520.206213647882,25932.655054237945,4463.150893371866,1249.371201408145,4.178346888351711,2.03688192726104,0.2049093340157439,0.0608508882221824,0.4170890213669103,0.2109664907014938,31612.82697143796,10546.997415690998,19099.69085364538,1359.3117378265322,0.3260416088804971,25340.334459170328,13034.70078577432,1233.1769614645368,0.2603628311308886,0.1184943433078477,0.3449247184231961,0.1808159467029949,11882.179579288411
2535,29998.826698176093,19838.372719586187,11361.70958793552,5480.728502295604,1872.7690709700307,4.480215563851741,2.3978952727983707,0.2810539845419382,0.220198328436527,0.1413769860465214,0.1940253945705476,56138.16734142047,18619.18427574991,15670.059007741043,2177.092111933136,0.3511393474301814,55695.48339165883,13867.940786769974,2250.7374014627453,0.3533172234632317,0.1444589228348714,0.1287674645210892,0.1893670331621255,25470.07123973001
2536,17371.02149093152,15377.63388696753,10367.755118732186,4032.019105786408,1446.6336310511151,4.51037486472165,2.19722457733622,0.1816966496109063,0.3272725332363707,0.1703822916176136,0.2132911684909735,40855.82851553106,14554.97483720366,11891.620121814232,1939.1194796202603,0.2989272592141233,45767.2977171059,13686.83287915382,1799.8804148749591,0.3394160657230669,0.1520906144782493,0.194959227761536,0.2134092701222467,19847.315522986304
2537,32562.151858609315,12827.293513901825,2987.0070311020154,5842.452925236774,1614.9816855450208,4.384598616867319,1.2992829841302609,0.2919579089675719,0.2012477305160069,0.0385599783922171,0.3342964852384562,36175.1372937462,29233.085955356026,5859.177906455454,1595.4078821416097,0.1719305279697652,34305.46752264617,24420.05448501157,1530.743287859504,0.1859787354010146,0.2806180295559002,0.0870128569183932,0.3378857727347449,20066.06093657616
2538,28746.793068961004,24434.36628059925,12828.553529441264,6808.968952217368,1257.5749519141675,4.43575165454088,2.772588722239781,0.2653533409902833,0.2510058067674758,0.0695311726289097,0.3650492764334164,42780.566407773775,34443.89108715126,10718.838134586977,1940.1890473760232,0.2561991143546432,39890.20108375682,33327.51360319958,1722.5172599576383,0.2509220987087429,0.2284345972382301,0.0228198305446525,0.4050600983269043,19575.79046097375
2539,32337.99329798707,14743.308388467598,10512.049704978312,4271.121459931074,1484.1923971064598,4.36354024023794,1.466337068793427,0.3804111288610308,0.1531647582790098,0.1714854608879813,0.2130153293036581,48372.116734883326,19749.85299946202,9118.478445499612,1271.0322701290766,0.4442669368282179,42588.37379019827,21598.479117610805,1377.3088779048508,0.4149039262473526,0.1692190240167806,0.0715230409092439,0.2649793724776686,11104.289795631035
2540,20370.260782707628,4619.198620087786,7318.908754203752,4504.071980066601,1188.0518165707144,4.292550799204864,1.9459101490553128,0.424011264445813,0.0419690363834305,0.1546296513773701,0.2351274218951965,29628.808194941445,8670.663546783604,3978.5905676991806,1485.5259595379694,0.5272599434315876,30307.265114047343,11295.593685798443,1819.729047937268,0.4852443916682082,0.1223968962595127,0.0538130112956408,0.1860621186694389,16371.039222440924
2541,24924.71156587031,29481.564438228736,13450.393071167848,8720.004293262326,1817.3539731500623,4.785149474858573,1.8971199848858813,0.2413111063812146,0.1288494799402882,0.1613495337857517,0.394313672593523,39353.445185230754,37535.42043869294,13196.766674317574,1827.4832271637824,0.2713786450568544,36918.9328957008,39830.79123957123,2043.6216617932107,0.1974579101695815,0.2931727002680434,0.1117006918984124,0.3019122912152238,13954.165806958845
2542,15860.18439996635,15890.811501807504,9222.430074896189,5705.411346031343,1424.0221181126724,4.754037990353408,0.0,0.2804736465824107,0.140331625375534,0.0835805852679409,0.3394510535002853,15551.109637623404,25921.063642935394,12805.73497049455,1966.6316531190755,0.1925210682344825,15674.7195179018,25199.74441325824,2651.613525794096,0.1494916115270891,0.259256504828309,0.1192185620157311,0.3240653648646229,13372.757209442168
2543,21278.411845722418,20403.78500069952,12840.177098371803,5563.605204551863,1336.3737181220931,4.560381550823887,2.4849066497880004,0.2056714549548503,0.2585838185361541,0.0665153598702979,0.3397343351679741,19339.7114631454,23161.427468026497,8513.508817827053,1291.0459286453067,0.1371008896222545,22511.28380015233,18663.082574235865,1456.5786777437916,0.2389942000206514,0.2398478422037591,0.0740855983489669,0.3547370798158318,17821.63712843135
2544,32530.71918453884,13682.230455885114,9925.069418101437,7435.807418090246,1965.625034829804,4.5570048399047,0.9555114450274363,0.322487254388744,0.0779388141151302,0.1071138131486801,0.3711022904950921,22464.40486618633,14883.134931273216,12086.366081097878,2363.719125346574,0.1394910089097748,19026.12710421405,15827.723579214266,2293.1402014569576,0.1123563668698809,0.220846062024863,0.1007933500497753,0.4411042246898137,20700.46809385799
2545,22989.7039917937,15661.74972868318,8229.676517148757,6720.699360939465,873.0381975606009,4.638223853314008,0.0,0.1529373455317869,0.2795649410389218,0.1424356848354273,0.361343523512405,40055.43454100336,25898.344612659428,7332.738946997298,1103.413109098156,0.3448060230457384,37608.67443317837,26651.970476987528,1247.7660379729969,0.349884966065451,0.2409178271192301,0.0468510406989116,0.2888550039053187,11441.420452849386
2546,19217.36816962952,27248.38001132732,7932.9818596086625,4051.02337242256,1901.4816255057544,4.569226296137328,1.871802176901592,0.1232471926734592,0.3329729278518403,0.1614026024384478,0.2663015988534554,16442.216606265658,33846.633840376344,10003.868802114668,2715.00653094741,0.0344615444433546,17977.661165173908,33371.684692202965,2774.141509388059,0.0589560294141921,0.3385059371290578,0.1568187526772942,0.2427325705380268,12210.455115315412
2547,17099.94618283868,33884.38911066,15541.48123056515,6431.478713161081,1652.8761461522795,4.888909234081766,0.0,0.1502851761555703,0.2282528527726196,0.14951257551901,0.3757982605595698,27813.109499574537,49437.78434976957,17307.417195830403,1355.1043975734003,0.2335357779462163,29456.54040434093,47770.322240051726,1500.3391025135554,0.2576016779290566,0.2453968253748391,0.1298744287098336,0.3135760911208135,16856.088868408144
2548,36933.229299384686,18193.8360879432,6081.523269660601,5152.691884798589,2653.2398343410177,4.689998789160422,1.2992829841302609,0.292824698176912,0.1245317488756907,0.1447769309763353,0.2878818977667759,69680.46303635174,25394.729400521,8877.344939432904,3286.381215907128,0.3937294579714424,68918.69518023438,25118.23773718749,2902.0794962073664,0.3982603839432396,0.0663262234115771,0.1390451635177333,0.3361511256193336,25501.334485907257
2549,12033.3962296091,12210.415363324202,8350.240069065354,6451.404377247105,2061.2189974735334,4.607454696720901,2.639057329615259,0.0476370199344938,0.1747819539720446,0.1085672331882274,0.4074242036555849,23526.354995094804,13653.130736913849,8926.918113022999,1826.0898070673725,0.0795809554385855,26766.310046575683,12337.552657733147,1956.1906692634584,0.1053129045533209,0.1059683128358344,0.0695070266227367,0.4242652247525705,9655.639168435306
2550,14837.91075158743,9374.697051300682,8517.981379831184,13788.727062992291,4695.597998552216,4.860568271729863,2.302585092994045,0.1329259599262164,0.0530962701343314,0.1028522416780941,0.4557946299336008,8062.630837997913,9373.10553133409,7911.811595768221,5214.315224794051,0.085009916894305,6090.538641547617,9331.473255738169,5468.728620318397,0.0527568881380947,0.0727561308464496,0.0397482212818896,0.4816086637040164,4840.788162213327
2551,14470.515864643325,16455.27111162985,14890.574129813833,12356.779494055116,6582.5424788388655,4.834743731715877,2.251291798606496,0.0708110982607308,0.1439489020265485,0.089414644926898,0.4290857174208187,24394.452331984103,10476.934787799068,14216.156461117467,7371.2026289944,0.0861611246236054,21955.619057938104,8686.470985287362,6804.7788020146345,0.0832913380741989,0.0343725580365654,0.1040387519046395,0.437552668764049,13096.629375780834
2552,30217.6412143908,6599.693646366784,8107.826959462883,11628.469620465805,2502.3759269537136,4.852984817382022,0.0,0.2484925270578342,0.0850993442954317,0.127943461369225,0.4192083484757433,22388.076631540727,7533.874659206011,11471.806416294809,3308.6145700625266,0.1527721662086477,17354.87721320321,8990.34637415352,3150.218929107887,0.1011381784341079,0.0915233658111384,0.1377743945966394,0.4869205167019396,14326.998053554678
2553,16742.538960739457,14645.13951523964,4598.085584892154,8554.180970205334,3364.8677387778994,4.869502716361223,1.6094379124341005,0.0797362832830777,0.2290284073347504,0.0497023299888009,0.4153436071463873,11136.851160303922,10169.6083920941,5600.312141527457,3652.146749749796,0.0390890099990148,11720.67754201687,10418.661689979064,3540.661904486374,0.0768224090448165,0.1246808930234122,0.0786719483667344,0.5016965176274419,8467.554934989716
2554,16114.91389458198,11266.431446403843,7481.542565112254,17275.92777940384,3865.333361397791,4.327166855657109,2.0149030205422647,0.0992845590574001,0.0303564682172001,0.0643657011321049,0.6570692264932977,16349.474894099185,10633.245969205374,5344.781470627187,4880.4672660981205,0.0818477190044117,16187.619577737138,15082.61280498376,4932.626258131769,0.0484727484961068,0.0731950225281335,0.0407965036018671,0.663628322658838,9933.773415471096
2555,9872.519015994894,12900.16847850633,7089.059823365301,15946.304729179605,4192.911010563204,4.762387148283721,1.3350010667323402,0.0639718813136886,0.1494008932656114,0.0534918568645629,0.5444434948566241,16859.57626712898,9940.21246239878,5839.998057694967,4888.346045271379,0.0453890500894075,17458.483246868032,9946.559874590092,5251.259741268881,0.0449045825861135,0.1314670920420439,0.0260110153768476,0.5164702450487008,10270.431665359343
2556,21347.75712901615,13262.888348589577,4263.78316354203,14319.191606941104,3070.062776650124,4.961635676051008,2.19722457733622,0.0828296998523265,0.1265002874200192,0.0335081650705335,0.6009527831159577,11809.228852196677,8596.089245346304,4788.600458461887,3086.4787739119024,0.0489463189216947,11829.1620644231,10191.032532520325,3355.363943360083,0.0531945529848126,0.1325655603595213,0.0356255494076326,0.5676081589009069,5847.675989428804
2557,18769.365554432014,22477.26562080988,11599.156633915263,10715.837368013505,1899.8625320723984,4.88061745729511,0.0,0.0828233362814711,0.2861023551949284,0.0660358823569685,0.4663197946007117,16588.48236977271,21734.981387108804,10972.89755533186,1897.855106601444,0.0909040734049767,16548.057768812752,20336.0274065788,1739.3465989670428,0.0935565135505253,0.2742318619910668,0.0828851939833729,0.4557361013606576,14435.010697127977
2558,11872.373495987373,18938.07059513661,12148.695526623298,11676.206107631522,2551.9004020422017,4.757330820098619,2.302585092994045,0.0800559284175162,0.2812954279385284,0.1889204330568615,0.3080889801721067,16133.860489989394,9737.087038874952,11904.382974120808,3051.99970645984,0.129760443908205,12897.968210309426,11192.99633318696,3120.601454290603,0.1194355117849559,0.1147787004984628,0.2324505183418803,0.2782916707343026,8326.354343555195
2559,23880.405208320542,19497.8690893112,5789.3005844530735,10480.838665925456,3233.030644462115,4.864569928825993,0.9444616088408514,0.1203193219923392,0.183674221818828,0.1074850479525628,0.4942973265944489,20582.47188580693,18435.765755291723,9265.42395392902,3217.0351026129138,0.1202840830330125,19990.00639637229,16650.680251675836,3582.051931008143,0.0979668202371414,0.1037472005340721,0.2138363028695823,0.4601215097876798,22195.0880095201
2560,12609.209639430564,17739.478758697463,10514.7794820051,10449.502412810332,6726.10463530414,5.068768137207623,2.079441541679836,0.067709226608394,0.1045048676908037,0.1133697358134271,0.4435061639750579,11245.69649024045,13024.150618443196,11320.654157161363,8298.531243994037,0.0474399435244014,9979.348235359868,10010.219774223126,7993.412939486717,0.094724012943611,0.0727807269176327,0.0840440923710974,0.4930870792608328,6961.836156954163
2561,30924.58717577724,5871.660004709112,7206.715159316536,8669.174390875254,5324.003004574252,4.59184901226886,1.845826690498331,0.2589475674747737,0.0634100218917524,0.0916013368351613,0.2539535958435794,25622.152518048788,6617.0107990323495,4572.968426271914,5754.521755078541,0.2207157170064461,20488.43688331577,9175.03425268656,6898.69464731243,0.1730877697137033,0.0985668678240569,0.0311125350318856,0.2773205607364893,14885.860202852897
2562,8117.839401754914,5324.726092428384,15319.517318980446,14270.18774434278,8468.580081260574,4.682433845210253,2.5649493574615367,0.0372527351205439,0.0211425728951509,0.1686250095348897,0.5683727567057378,13258.653993768936,5719.900244569551,15315.868271099454,9682.396544243888,0.0798927392194848,18213.68853905932,5196.338840108672,8813.618370595505,0.1221194184025233,0.0553791342073682,0.0494184963587156,0.4624258346490817,9553.64167207649
2563,12789.076931211304,16281.059566367554,11903.883770660845,12011.252104168168,5617.7537300457325,4.80034274376025,0.0,0.0761722270203733,0.0847072822022299,0.1681223876805885,0.5691502747578374,13285.747123436073,14464.404814483874,11314.810214571888,6175.038825906209,0.0796601328214116,17721.067757466422,16344.898549976117,5988.384839153941,0.0902143406878359,0.0914103656678498,0.1350241293791921,0.5752481238840877,9530.1046285326
