,0.psd_delta,0.psd_theta,0.psd_alpha,0.psd_beta,0.psd_gamma,0.spectral_entropy_value,0.delta_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_beta,1.spectral_entropy_value,1.delta_rel_power,1.theta_rel_power,1.alpha_rel_power,1.beta_rel_power,2.psd_delta,2.psd_beta,2.spectral_entropy_value,2.delta_rel_power,3.psd_delta,3.psd_theta,3.psd_alpha,3.psd_gamma
3316,38453.28665185534,46614.359255044976,8740.729219269748,13649.03262970069,8285.26229917571,4.775395705944908,0.1567255245719209,0.4853621664634072,19433.43760308147,29386.18099781532,4813.766209960696,16799.512612022467,4.704540062412063,0.1080664975472994,0.1466015551016556,0.0171403361752899,0.5507719867037963,18159.33854828786,12391.371432440788,4.858693535172218,0.0965720752244029,28719.57073021704,39104.11680413743,10162.201982237964,9514.348996008306
3317,15273.33441239026,14835.696895188472,8680.698782642414,20274.29274356292,5134.146621649632,4.796741071728095,0.1324449521399872,0.5806429964087686,17833.71787140468,7473.704298636168,3458.0788173302776,14452.2173103543,4.855800789364808,0.1573285850638085,0.0387015615212091,0.0247228463024858,0.5554119755368154,14945.706045889094,15159.520475635793,4.800644706158579,0.0850174370138327,10603.467603923576,11204.683386110197,10864.965209483,8200.312720804814
3318,19684.05078503389,26613.76049624873,43440.36404343713,11693.98034354829,13729.206984228176,4.685676416480374,0.0481086842769665,0.4028572153569916,20333.355964369926,18475.88797433897,27195.358795046228,13089.518346568122,4.436841673175044,0.0836446700081249,0.1066385616563913,0.0890310609537525,0.5522854046441694,29705.97677741765,9853.371159245871,4.55950527690326,0.1226192267555375,18222.614573114766,19317.63936095216,28859.126244603453,11183.3997116365
3319,46620.76909943633,31508.377643881708,36036.185489602045,14035.994600526665,10536.6303188748,4.826246508445895,0.2096010420653427,0.2980027904804394,44132.79945955453,21658.38115666096,14415.379489282344,12652.7148885673,4.783840629221718,0.2133084856371832,0.1753766032205403,0.1386377835418051,0.3108095740374533,37556.84010312402,11924.195748741418,4.766016506962228,0.1815664091458976,23301.81970602592,26245.741381092485,25800.67463968981,9051.326367834698
3320,30472.79726543987,17279.98143406495,22450.47896815103,17859.6077937381,16997.185914819354,4.39044712441882,0.0991276412145717,0.1762078954544861,21636.30180726947,16196.714136960658,19564.30984525448,18439.981868361298,4.672291691308715,0.0787433139547359,0.0702611393817474,0.1461390320672233,0.2771853628057056,22813.39018593817,18117.24240894025,4.55107922854671,0.067475535891224,29201.742427151297,15146.202803686256,18133.749122033936,15208.000382774737
3321,12417.360722664,11743.245963170111,24356.66074659475,22624.897215019595,12203.50430140001,4.907754616783936,0.0287297569734684,0.5088288246627852,8012.124518561937,10740.94015238771,12936.424426320942,20912.00965206754,4.808130403848208,0.0337361902163896,0.1003607476670945,0.1012547536913034,0.4037762794019374,9461.333101247295,15418.902152320445,4.736932956543667,0.0429450201152916,13294.12365793031,12323.326216200916,17536.44155640082,11091.247357341246
3322,48249.25180032176,22485.039186291804,18480.82807701797,20327.32180195065,9362.480358304972,4.834337574090869,0.155959203455505,0.4967530793937493,41325.47816322835,20480.211181811927,14749.99219536574,18644.901243012253,4.690984464601945,0.1593625972463989,0.138780322044052,0.0615455931671149,0.5305088157392859,41284.92432878793,16267.16692275195,4.828802417603131,0.1526415381125831,29566.470224155943,20402.519501888422,13243.422041442733,10017.613656660264
3323,23021.91085593134,19378.321745967693,24500.59370185975,21632.399334183647,9618.408015566996,4.904809012951852,0.0537450821199977,0.3934444050646325,5720.697406966385,7545.0628495174415,9797.401281324755,17190.826100581027,4.634847221052301,0.0201785736843487,0.0340746258986876,0.082503457622611,0.3625029479355532,9565.077750474453,18689.854733265314,4.688834705967757,0.0446232915672524,20880.0536905417,10341.10669946102,18050.72878780376,9260.997172165162
3324,35367.38377542679,20895.425874198227,11379.307817788878,29316.977114553865,9271.181518424604,4.7380166723612005,0.0619219553424272,0.5862616501485571,4160.869139834854,11474.457059816636,3887.483774200647,24701.74419611188,4.6218451208540765,0.0179165013432851,0.014099127130604,0.0255482769393623,0.7150230021757115,1508.8888361521658,20942.529640801746,4.574776764699444,0.005692164693548,18813.42013607951,11445.431713952206,17488.75981075505,8112.572124437524
3325,20195.95326893721,24183.433012601294,16498.66749197352,17894.83279710407,7197.5897046675545,4.887029391919798,0.0797928532057865,0.4206245764072854,14723.404748416602,13952.413415706982,10449.426200914588,12088.70022150473,4.991838309523579,0.0780986194665966,0.0358156789514228,0.1050650566605208,0.3732111920686925,11033.742028769622,11397.674536548824,4.775394394100777,0.042893636191906,16717.63490613038,23422.76442623289,9984.145514959597,7588.540101575816
3326,17049.86924900587,23073.69374316768,14245.854896516435,11014.90773795838,8211.005457412088,4.762387774636673,0.0543812320381109,0.2918886643778817,10919.539094426036,15581.96737711995,11954.90721311488,6506.015458653792,4.723750617005436,0.026474402417285,0.1224714930322838,0.068738693981232,0.2353454415127429,10260.893186958332,8461.813249950683,4.827998513793394,0.0265077500826402,21522.707132578056,18698.733231874656,21024.1952254299,6260.02531649567
3327,19731.051942669368,29194.80388188957,29411.08193800855,10104.252184779172,10197.883970409775,4.863211434549407,0.1075693059077334,0.3151379074905255,17384.773749478103,10316.590119673378,17866.716348625505,9831.341094434449,4.849214981512501,0.118666700512104,0.0739739296034655,0.15627750465238,0.3318311915964905,20882.00858732531,9148.630812182932,5.016190635811024,0.1270119595325031,22599.42963102968,13814.733657570763,20196.359898221435,6726.147823998578
3328,31377.502407077875,17672.214848908272,12871.143828180828,13917.26318531736,9484.864236383835,4.8144415698725895,0.1790542570584635,0.3212812153847994,15988.975998458134,7907.283348239573,12972.315472891156,9619.129093300102,4.68204870727498,0.1557146745525938,0.0382216967632962,0.1199281169760094,0.2911390972153471,14078.727301110192,9960.644411172769,4.646443790515545,0.1101719666809749,11048.348475230465,14097.460871320509,12573.956484004468,8187.463563264629
3329,36606.94547411386,17552.850168558067,9928.647350534871,16666.9295490067,3518.3725083114464,4.618381082198475,0.2414061023996987,0.4105072611244049,32858.381312011705,10167.35014269836,6257.775414664058,10525.643525008076,4.7528766712243975,0.270606645032515,0.1115309199991902,0.0568018163344847,0.305498602557351,34347.81723621331,10351.269008364929,4.723284640436416,0.2825534977998767,22770.189202294445,16253.323312083186,6847.4603932080645,3709.708534526848
3330,17351.615350275948,16815.234240879265,13327.022369170614,16405.82439030686,7084.584242223125,5.116362816783774,0.0813942281966576,0.433126835529575,14611.110063594318,4993.047300812611,7617.054318263622,14686.486509393264,5.073737702846356,0.065196973348712,0.0225118699641188,0.081376915170324,0.4398691218443252,11927.58335973681,13817.376582457928,5.152551206843896,0.0449755944231242,11379.031994843175,19401.842177961906,10131.002787353138,6480.326313500801
3331,28859.02286145885,12311.2081519522,15351.304891149575,15534.084424149802,6345.446996379244,4.816490598671093,0.1132374991010415,0.474419986480591,13743.863539373042,7756.66711900323,7604.718431992328,12129.324673344405,5.034672737663142,0.1185386549428591,0.0684106973885215,0.0914236495389902,0.4223039251923138,17748.24989342573,11492.383922320969,4.872110928686982,0.1828134563278071,20441.691935959043,10091.75662509038,12000.12307672573,6344.87609196991
3332,40885.44221270839,19068.474286012184,17629.46343470442,15734.200871139015,7675.427985904426,4.892177475906958,0.1990979808027944,0.333324306553837,35324.06003685675,10637.401562923334,12130.197186845133,8786.518883344277,4.86294118117807,0.2051040305792887,0.1043162322801059,0.1198652862596659,0.248057291419718,34992.38357129962,10308.986423861224,4.913577617159972,0.2266929267154716,31199.458893826955,12863.872957271757,13844.85754296489,6820.993446070053
3333,15200.9969812355,11503.010467474796,6954.333869416317,18000.122424960016,9124.236623775529,4.756607636526701,0.1022332464729061,0.5133938232097868,6082.002323940051,8890.182216600671,6430.279800910674,10975.840196377903,4.7548571465855165,0.0519154650318609,0.0613603923783443,0.0691792583341449,0.4115461283316026,7139.135440631236,9946.51277173669,4.733943415661601,0.0496156514580587,9818.420419852398,14392.731251998284,8840.056481836666,8926.59624570656
3334,16929.3467071362,10200.348031469515,22180.695739109666,13761.364569389769,8621.90310079908,4.887395973140064,0.0623310108179265,0.4197011907164454,3499.88078607975,5966.273853223392,4720.283794801945,9359.2972916906,4.7639783549836245,0.0290083913889905,0.0572424814465601,0.0400007067754811,0.4085783259839085,5070.27957356516,8657.303459042954,4.956805062107153,0.0257974292076512,13700.410839147436,6526.11993748092,17282.751817052515,7824.479143558409
3335,34269.45688037488,17555.06453860186,18009.2858956126,13090.187395057568,3223.324903882572,4.695110902063339,0.217123757956378,0.3523025570319498,25643.728995019264,7567.489342893963,13573.574662014842,11705.96146662887,4.7885592582308165,0.2140674291351617,0.1122052680513678,0.1149531154656012,0.4146940606723583,25774.097987990644,9314.472651997326,4.832861210780633,0.2238070994672952,26663.38840901026,17346.76273640039,13233.829054936656,6227.553882442693
3336,22106.515589306164,27416.379596562387,9698.632564716376,10916.626482969436,5716.937043377932,4.957272156428129,0.1257853908020533,0.3951237504384199,8457.617688954555,14394.952982083458,14690.052058786472,10716.720432580742,5.097638940068111,0.0979127791803663,0.1099826245985684,0.1353704319816415,0.4998788765673443,14007.142872311668,8411.372825889897,4.935874625342532,0.1440822831571701,24788.61496011577,20435.77673965903,10461.743138343738,6821.5107440555785
3337,36840.58040276931,30876.856595873447,29054.800731809923,13697.91096381216,12143.780059934856,4.914440637911384,0.1808281660677472,0.2642141432953165,32851.12875690019,16910.439392556014,21300.024636981925,14876.620004598932,4.9758817853252495,0.1961986922822843,0.0999407472287304,0.0604423605149375,0.3741725169866554,32551.3890670408,13317.872449940587,4.930504372968651,0.2002036921924976,28618.470873143942,24434.657752237115,18000.389845793172,11058.8958200562
3338,18178.07573562493,28691.70928228966,9652.399768447724,15402.0259151994,6873.400657617377,5.035904512939321,0.1290003137978762,0.3444871719529431,9581.589126937984,10174.399646071284,6011.099878293712,10890.024689090842,4.846133440162929,0.0593209816849928,0.0817489016359763,0.0962461402695358,0.5163358340246161,9417.685461760942,11937.038944959118,4.842838921598278,0.1075101611347092,10762.719771050066,29220.598381868283,11692.89757390946,7035.333251072977
3339,22080.63667879085,24851.05569928235,13840.105285057778,10432.349552090882,8382.382867765447,5.0556699497706985,0.0974284234721627,0.3885257822673948,8125.430884909312,14920.148090143954,10048.865102082356,7975.310356493794,4.867026286746348,0.0570616119848975,0.063103200877543,0.1370942461871065,0.3310612470953445,12244.531702754452,5944.73763628285,4.905726623237846,0.0993620926339294,17645.863439788667,17988.618081656437,11888.085372344529,8336.162369128375
3340,24611.155013742165,19990.68385497115,12190.99962406372,11257.833019734597,6017.05569538057,4.86049222615029,0.1450174447164643,0.2932449633273575,9606.723489248496,15686.468774607632,4562.592519980561,9852.573970972466,4.770942725797585,0.0557532288973892,0.1715755976936179,0.0487612803593347,0.4917158452946054,8478.344917496343,7653.667915128773,4.847086106050901,0.0270488157413037,10677.120102980862,18103.39602654911,11251.357702734029,7530.845300465013
3341,16078.15904525268,37700.90606112813,17346.97375169194,18780.43437695309,6853.154711115533,4.731583632818318,0.051390906545156,0.421057563752908,21090.330643854904,16664.356330791303,9629.676927233331,13232.53926621956,4.79756804463063,0.0767938650079234,0.1358463725271027,0.0490900353095892,0.4364458926982636,16663.913422322872,14298.125032852293,4.701776466234221,0.0853698314555027,10391.622462240814,8038.183591534866,23814.978673098303,7841.208041838822
3342,34076.62805188197,13323.150081492382,19736.28551041832,13144.593673418893,6114.33401140995,5.024905834610668,0.2087420193924573,0.3934624970543905,19827.565817559447,9496.940937791278,12256.331874914742,9088.823144219325,4.8374287524079564,0.1881785011349557,0.0564117805665243,0.1009733221869969,0.4143875080257716,15776.766084650995,9831.594093520387,5.002416548918812,0.1075781181486355,21980.475595577907,13857.433826346709,14350.74503184422,6142.789155365131
3343,23129.28559221184,15820.087203978785,12985.639059969622,12824.21918053326,5531.005823624381,4.993500969642243,0.2446591209864833,0.2959990388710859,13738.251930576718,8351.688029188237,9729.280277763044,9347.448036843874,4.9548114122629965,0.1364103719111595,0.1121123296801642,0.1059696103959658,0.2963880321166705,11184.901066520286,10236.071799045829,4.941281981788872,0.0752572105501587,13595.909206147378,11134.54607639858,8070.421306064164,5995.768902921214
3344,26863.17579679669,15466.618591239952,17491.26375833478,12902.510235875836,8251.017950744877,5.159972462638425,0.1480769469000441,0.3540422992916347,14218.88180377705,12279.048740912736,6011.095400767663,11958.363872100612,4.816567325170144,0.1017178769741027,0.1456245959740298,0.056788206076161,0.4076930624632867,14037.849472082697,12187.904884086644,4.960531582704717,0.0828867050638935,19644.477495746647,12762.43691424764,15205.58998624896,8464.935309628976
3345,21807.17324309268,14288.809082943388,13405.463160696812,12684.579408830956,8063.62330645647,4.915754886333738,0.1210703871431659,0.4117357074974669,13998.270197419268,3862.179370445233,12218.454981710956,11655.25676113378,4.559889416891415,0.0653211263539309,0.0186915161284208,0.065527467733893,0.4412225064992737,13915.64441162852,9911.810860084352,4.756807540317973,0.0902551204611439,13390.695324731922,10296.107200081522,12175.827162407828,5634.796855828292
3346,36978.95233769107,18804.68110542984,24710.943292364376,16614.302770626604,7227.011134243493,4.850373204741088,0.2533791767520026,0.3186252419507505,31821.00902094852,8729.127384247284,14153.6530217458,10375.361199484294,4.692061809755543,0.2884209285920423,0.0985811314856514,0.0959748277196637,0.2309716199441189,30982.360683252224,9946.792241185643,4.625276333149553,0.2703465938545959,20281.29378209571,17835.37118590452,16968.83408089071,7390.024904286032
3347,20628.446704392427,19821.087573592704,22140.79362799334,15267.826522928288,8144.559195368102,4.811637486812831,0.0900743407609469,0.4067672712076017,11433.45117342368,12715.742805735912,13475.38128915988,10533.590155635557,4.785001186885395,0.0621886044015571,0.0316497628678627,0.1370286581476049,0.3626546102658008,6318.138560058172,10641.299141133022,4.7030297089593365,0.0298424757715964,10989.210621753648,19422.34136197169,17631.769179348998,7109.392811760899
3348,39486.37935969991,21278.021525270186,14762.361963358897,11933.10569118354,5235.130454755212,4.9560546737451325,0.2412953368167388,0.2897482195297368,15571.481731200232,16457.728941853526,11612.15552946001,8058.733863029493,4.7553127698276985,0.1609835571691157,0.1387405619639275,0.0910724143813253,0.2395123759758432,17029.006049923177,8727.749453078182,4.919453846233493,0.1869559076109908,31135.55043976062,17610.295619615878,11139.557141630212,4711.676343199388
3349,44118.178946423,22382.57155228369,16945.95599484035,18258.033830747016,6997.885053917785,5.0527385666821685,0.1084573082865269,0.4246716562498619,36590.39187107821,13831.826441016892,18941.78286774922,13921.231380468244,5.0686016752210055,0.1017810479473036,0.1153081990638515,0.1014349730402449,0.3597538750501114,34224.96375753836,12168.593460573593,5.102279767558908,0.1122354638187657,24023.481488653502,17630.302290722408,11345.454511314829,6759.54259594304
3350,16664.79340018527,23137.102833173525,9462.378756490509,27141.687746605425,9894.440094608464,4.8188171306449945,0.0794543978706647,0.4948292559084666,19388.90524492858,16056.842956267536,10372.321284095891,23098.22693109411,4.73150339532381,0.0668524414973923,0.0880270443273008,0.0931693056978807,0.3560631977062097,19757.61849262728,23135.34767169798,4.847605016441774,0.069247798209523,5854.532401372777,15603.597508338573,8241.739926006825,7277.987722239726
3351,62019.68377374638,32251.41322644664,42962.33716852509,24641.43049009225,16304.392766856863,4.819850895625614,0.1043554619904849,0.3729550619121781,65491.89552546376,23267.613897476986,35610.48611711144,22418.18609787141,4.913263095986519,0.1249848553960466,0.0771144513706105,0.02765433339864,0.4073225162234058,74919.83606849743,27659.59371076208,4.876325588975718,0.1609465229376292,57839.58621292455,15633.916171240748,26204.84705715951,18758.406408701027
3352,76918.64021531021,42210.37297529369,18585.46774530813,27279.42485657508,13228.150813802597,4.845607505098688,0.2637803824443011,0.2448587318823106,56275.56367961515,24059.085127758,11150.155196790249,25883.70907690376,4.812033709502289,0.2225149301761031,0.0879967121146226,0.0222914032652775,0.3827298114743666,54786.435610002816,23125.05965979392,4.7821603965138735,0.2296586817152534,33710.39099989426,21505.710766582528,16064.060555476704,13332.196815000152
3353,75441.81177589823,28767.246863573266,19816.698955545344,31823.89082424264,8348.471553030684,4.81109067108243,0.2235581618909286,0.4463569785468624,76795.85053572977,24578.84724559287,18662.88941454147,23816.94321877473,4.748912411777766,0.1975248364875704,0.048184305930319,0.0876548033504184,0.4558569656627416,82598.86930432939,27210.94291131381,4.803337319379899,0.2037411144241869,49758.89650133104,14131.99175292048,15171.636586878249,8986.340715657292
3354,34976.58840296857,11665.27991932054,43432.69929718108,24836.96367033197,8204.22106936914,4.807160523311509,0.0815116371157367,0.3664838528869554,29593.384554155844,12371.001280791685,19577.88156842997,20204.315222384423,4.923873539590818,0.1009391885002704,0.0492029943209727,0.0913283159671929,0.3820689309969905,29398.301043897365,21062.196407930627,4.923664550192731,0.0911043164156344,23382.6651985952,11496.829422056817,33546.28175963136,8242.606546713003
3355,32126.921555627,33841.085812491176,32937.16298962818,18777.27598545961,12551.700930143075,4.870986592768991,0.139481328639353,0.3803855015208909,27861.156564808123,29366.93651000235,12431.7845532488,12875.570662907949,4.726935277833959,0.1441888510642022,0.2312282561499459,0.0615133462818711,0.2905763136421464,31150.653407835234,14292.857591295098,4.783064082119414,0.1565302626715098,24091.95618680983,24416.177715207097,20552.990740542595,9751.19721334
3356,30466.08698393526,13623.415169719285,25111.55142646708,15013.387387478151,9132.144109183631,4.850432183077402,0.0974192577203179,0.3533432173003596,25081.05762624985,17138.87730240388,19750.359922996664,14386.89942038199,4.813708312496954,0.0257428539764263,0.1139269270834308,0.2203267077482144,0.3866154187513425,14824.6954501685,14545.082006111972,4.9405011147108935,0.026940244697931,12795.297462231534,9728.204072684002,19423.79941260737,8013.08687303606
3357,88223.12477879116,42584.75375130652,31344.844768930943,24137.30850058356,8387.234987207188,4.690326108392088,0.306824158888638,0.3911615568018074,71318.94067332559,28172.17870973885,22420.7026516566,19125.847942675533,4.561795776200736,0.3581136806402678,0.0583506387348084,0.0928217944412296,0.3790161003063868,71797.46902667808,22784.8315054711,4.631644189613657,0.3309974505315025,58393.31897490494,26435.49294656132,19175.641181442337,5470.314389815281
3358,73813.86614512208,49970.608607243325,14245.70210862723,20682.359108488705,6167.556616614246,4.735201312753127,0.2703158352153085,0.3701821184011971,55298.690204971324,36014.28407261749,17333.37282153274,14685.935454845863,4.768335709835005,0.2289720068827011,0.1271651761997313,0.1328227350650277,0.2665080074281386,56619.63735526413,14635.87595393216,4.8345617666536125,0.2696709747973376,47830.064729106525,35527.436741541314,15918.090498104057,6526.706804836636
3359,32358.66618359873,38983.25461871193,43599.032543825866,19667.558936355927,6441.038479220449,4.965584976115469,0.1301880057005596,0.4084157644182423,18234.425891939936,24205.4561779436,22131.63520303699,23770.909044232576,4.924736893180763,0.0366462570641461,0.0400189436263832,0.0581676449786054,0.4872423954308787,20709.17627880355,17267.557247440272,5.025859709645448,0.0873167292840784,25855.87793561424,9221.989536836349,33762.05947093705,7332.595407339864
3360,53370.73483017597,11281.0426903905,24122.335649933728,16038.938761775224,8056.587918220453,4.885543329394186,0.1339870039400376,0.5015805542817378,50944.458904838255,15865.328712233484,16530.496253781275,19103.48700091392,4.882891109845582,0.1291584682413307,0.1066179576139179,0.0585433675500836,0.4281918230594304,52613.80036271631,14840.284005283362,4.997965917515336,0.1941782259482145,50135.72581632389,15891.519877138504,37985.48087666247,5777.625909159311
3361,38392.75903517138,32307.3273796561,32616.8930283744,13295.556388029949,3610.8672439602537,4.914925467220614,0.170820468205134,0.3152339427831846,42212.05061925865,21293.95131711661,16102.21876118415,20405.900220984106,4.790507213072929,0.2276961488735406,0.099926782944768,0.0590539997300932,0.4449301095023454,43177.19471522483,15837.961423870584,4.79436366580123,0.2545291270922284,31029.8082194723,24101.194056763223,27499.25814434492,4763.206566848088
3362,38405.82334443212,24726.46366049136,27240.72948277432,21799.28572713706,8383.17223702861,4.977514161522933,0.1948630495616687,0.397291007639881,29457.8023834716,15777.713000533628,17331.846104034234,22139.945394036044,4.993244341539124,0.1174972758695749,0.069173989761467,0.0434541504788852,0.493737765753071,26913.21633848808,19899.02714342009,5.017875523945004,0.1210358820217958,26590.809952926804,16261.58737065439,20744.62296947112,7658.167829104895
3363,80662.60527249507,31685.194282123004,23318.4369166511,19546.556506570258,14112.681224150483,4.850723488699589,0.2012783944125679,0.354003255984119,81544.66225038207,26638.98309122676,18994.39190744319,17284.147346933612,4.755408497812587,0.1865268655608983,0.137363547574851,0.0891002558225022,0.3006423653743031,74750.60516751527,14001.950400597496,4.876633895706982,0.192671563943797,51451.68454841248,23600.913081976003,14308.299873572889,11038.815977837035
3364,33572.24131230824,31500.92651901808,46948.58914242547,25079.150498286675,9296.871829235395,4.930921474380766,0.1175505478327989,0.3189082764301748,19967.852376350635,26184.68911565465,42814.21800423311,21144.32691503458,4.776044541369177,0.0764455456385095,0.1296366165331956,0.2312318789721683,0.3390151362172171,19015.861518261027,20077.39308614118,4.762239240933044,0.0669470128576184,24656.027121016887,30994.177450023337,31242.26351802545,8088.539510492008
3365,45460.16301876013,61218.85884448506,29655.90317447038,15996.845642505205,10234.622651799296,4.693450795362372,0.1812532269110047,0.2342959004977295,43957.443167302044,31133.61409506099,25590.715949874648,15221.469800397836,4.68965299318439,0.1670383441821122,0.1551407429695905,0.1115482050884691,0.2781435844072462,46150.89654203253,12708.360064708531,4.765450499914707,0.1760740504763877,33101.57515906013,43816.13211429583,18268.814549758168,9098.14724948539
3366,48845.42709573989,39639.652746271095,32915.189700403345,23158.965202905754,9832.299783256109,4.896811736091266,0.2152825339198089,0.3440730505693016,51241.06197721277,31032.39489809221,24415.48752927298,19612.119579531285,4.838588125836777,0.2148228313350504,0.1130880788154744,0.1112675664355701,0.3384759573393726,51015.93370416106,20268.230005932823,4.848723806823206,0.208499613152277,21084.130535445427,24513.58117328125,25083.43094431222,9787.23796353154
3367,55626.95324446338,14860.57922055464,15388.004999762145,18566.763724064687,11549.993023016174,4.518212099030097,0.2246127345009913,0.3230291916869698,32173.6757542812,8354.994967661518,10848.342313440358,10783.287370124926,4.721624261216517,0.1530335432416041,0.0539638362200632,0.0759361968727352,0.3141994927984194,33165.79826784789,13345.950168096322,4.584018411160024,0.1848200787309333,30112.173723661974,7607.261385575463,15822.10253710723,13397.394354421374
3368,76396.11038915374,36955.4758294676,12414.187495875129,22863.37250112832,5679.957866135093,4.514481836811555,0.287257031387286,0.2638594203694794,79728.7051672039,36420.19884980817,10719.552743661045,19335.770483107,4.425733412069409,0.3224759491235313,0.2361043422610689,0.0651408207260846,0.2600978141159766,75970.20051013959,18529.935247398484,4.514792951156181,0.2998807492614907,45040.95786720357,35451.11375760315,7093.612401856371,7425.650836315399
3369,70660.51337950156,15987.393320566573,24129.055498166257,25994.812401210405,11822.883433988483,4.740081546873204,0.2215178636234309,0.3420930535685729,77215.49383674192,18501.789146798776,20730.53570911096,22111.72872047917,4.670717149494512,0.2731463704593345,0.1063691195225778,0.1034185273915992,0.3160565189363128,78424.0251558295,19374.3840811544,4.600411422149416,0.2868086312750607,54048.30032798476,9553.64901790752,14652.283939000728,11093.980262360668
3370,26622.823291061413,12759.89165959448,40861.85526285621,19254.520445391376,9240.429034258266,5.028755492007538,0.1162067788395789,0.5001771845622177,35921.16785567068,12691.666567199223,15916.838646612585,21872.9711167424,4.828564539282888,0.1552019230938643,0.0415088966139193,0.0317364267469336,0.5656539798522109,41186.57405962066,18626.85318063836,4.88316477004574,0.1773572158826106,25597.95515336194,12589.085119238942,33695.71718135312,7510.579078558199
3371,25721.44823770472,30669.855621041537,23766.3769225439,23003.89920963069,11123.367024791602,4.826755641603222,0.0387243146837336,0.3981415777502443,21208.993366446488,16318.204985854749,15708.4606678126,19145.479110125525,4.8820018553998334,0.0313546146193908,0.0456403109789962,0.0662291708063338,0.4936370065488201,22822.600531326683,21345.402129294354,4.78596283338979,0.0263352453792553,11516.48504599492,22917.71987231924,19315.77249261914,11153.620724432012
3372,46331.86212009053,23854.45040196581,31408.40122952717,9596.010898115674,9499.198934594491,4.755128756713892,0.264706833763624,0.2543552065264491,46086.008472519,28763.912769359897,23367.59266810517,13384.3398747839,4.85304252278044,0.2430899644773886,0.0940076924937009,0.1450738427570611,0.2854709256044155,45368.39055498069,11445.843323288653,4.768186685349568,0.2747672381268696,25892.104203841016,20785.68798047624,20891.17593542832,10848.274912656818
3373,10943.171505883256,33168.972177217816,53026.815657060135,14734.150285457628,9478.563954706817,4.660718040472713,0.0688426446517854,0.266909517232029,2254.5163220042527,10321.243925846236,28966.59368013636,10960.270017959963,4.781461362754722,0.0013122217673081,0.0517014708353246,0.1905765801843027,0.397475971143347,6726.41551779865,11890.395456970404,4.910159697395161,0.0156825909605509,24549.36324801,28265.56396681979,30602.95286819612,7280.808712077282
3374,29591.65823082755,17951.477693420362,42983.72668773989,23623.056889823827,9676.827243914337,4.770643371718734,0.0236609245172321,0.4338394224728749,20413.38864973625,7137.795593267732,19613.54228453433,22478.47726700333,4.862950621009386,0.0391467877110641,0.0417029692963354,0.1116236769767272,0.5053618905468705,11254.14967982397,21018.008024657003,4.778080637577865,0.0269045292605931,13315.58802100971,15540.379248883712,27088.25727684852,10004.964530158177
3375,25801.483952433027,30653.170563834323,21198.187697233,17095.906063800394,4794.963060072371,4.98966655102409,0.1511737530824233,0.4233413006478795,16912.578982008803,23209.954475528408,8837.109461495254,9732.196049294644,4.93262333660151,0.1022769361176113,0.1720715222878039,0.140008614222105,0.4747856003877551,12467.861377761485,6475.363544477734,4.929363634583443,0.097708566241352,11105.130174133848,11034.351714976834,7027.085893204967,3000.2174853334977
3376,22390.42862088115,12145.28633160838,20170.834862294447,8137.8169962583615,3021.2529896863343,4.244621058480683,0.2371531778456409,0.2750963838234248,11639.005885013346,10441.558248987936,13933.647952039297,6252.90665766269,4.405337940746014,0.1250009635511017,0.0792546560126514,0.2868939595109557,0.33551799935993,6983.210277563828,5223.218249902954,4.691843076333397,0.0718326975940848,8518.479483391218,5442.017989278603,6390.340045286608,1580.2225161207598
3377,25409.897995307103,29860.69577646629,14563.25901402618,13827.333071162871,2967.251023856045,4.775146591085985,0.1643681016269767,0.5285158349308167,25199.9280252856,16821.51554043843,11599.91697015804,10305.03990072628,4.881473921745646,0.1391823186091186,0.0561823525445746,0.088372458183807,0.4619823812180777,17660.811572467603,7581.66674373322,4.891423861941977,0.1135601077836364,12218.17762836782,7468.248990345486,6028.424394648463,2402.68721372111
3378,32703.02095335671,13516.876036542488,11712.520490421024,8463.554025761443,2687.2639002881347,4.725851005488115,0.3195435552582377,0.3010350490167421,23615.625325178044,18762.34842108753,5286.742709108116,6102.421731301998,4.918714023853108,0.1659113874807258,0.071802124544958,0.0983375167413778,0.33169788887424,19163.30644678081,4919.715319722483,4.797794873579549,0.1432135650107222,7009.77248247728,9667.925135819338,4909.529621122733,1399.9119734620404
3379,53504.34117466768,18090.20249119396,15254.325412435455,9297.507416232582,4061.85233129854,4.496187949264899,0.3487129091402517,0.3718884952407074,43328.58848052125,16681.86762489602,14352.83052387786,7823.025781925595,4.567311597942982,0.3507908681703209,0.0637421485297327,0.0892839499495611,0.3434190476420816,31312.03225224459,5774.6238003162825,4.687599735526579,0.3289145293121134,17955.306070234677,6331.676093689901,6993.044282703846,2231.0518113150647
3380,23118.57958564224,18519.039739643416,16780.615019167326,9843.539317810257,3199.49510515045,4.791363607793177,0.1837567254337691,0.4128557236963135,17334.178906656234,14946.716463081602,10411.394079243571,9829.824408861998,4.692381486972641,0.1901818130466126,0.1531492355109881,0.1129682018341204,0.4249331914782322,11019.887462896782,7680.417155926185,4.68324257363238,0.1828158546425955,7273.401809829525,6600.98737335403,6826.8653867494,1414.7610157618112
